scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,pad_occupancy_enabled,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S1,continuous,B,75,240.0,66.66666666666667,0.35,324,8,8,152.4,500ft,False,disabled,1080,100,980,28,0,1285,1678,1285,1275.9896115898057,87.0977264186199,0.0,0.0,0.0,0.0,0.0,0,0.0406028132468552,0.5148148148148148,0.0129629629629629,S1,소형 고혼잡 도시 시나리오,1500,1500,50,10,75,10800,10,1080,1071,9,75,14.4,24,S1_cycle0008_B_seed1801,8,1801,B
S1,continuous,C,75,240.0,66.66666666666667,0.35,322,8,8,152.4,500ft,False,disabled,1080,137,943,634,634,799,819,1433,1151.662268995255,93.57388282722718,129.22222222222223,0.0,0.0,0.0,0.0,0,0.0,0.4166666666666667,0.0,S1,소형 고혼잡 도시 시나리오,1500,1500,50,10,75,10800,10,1080,1057,23,75,14.4,22,S1_cycle0008_C_seed1802,8,1802,C
S1,continuous,D,75,240.0,66.66666666666667,0.35,325,8,8,152.4,500ft,False,disabled,1080,378,702,37,0,543,543,543,1074.857837639255,79.45380657206803,63.166666666666664,0.0,0.0,0.0,0.0,0,0.0273303089433945,0.5453703703703704,0.0342592592592592,S1,소형 고혼잡 도시 시나리오,1500,1500,50,10,75,10800,10,1080,1067,13,75,14.4,20,S1_cycle0008_D_seed1803,8,1803,D
S1,continuous,E,75,240.0,66.66666666666667,0.35,318,8,8,152.4,500ft,True,disabled,1080,298,782,21,21,3448,174455,3469,1313.8398242283265,1079.529811100418,1261.82434381774,1227.935454928852,960.974930821392,2188.910385750245,6160.0,1068,0.0238319579442754,0.8037037037037037,0.0157407407407407,S1,소형 고혼잡 도시 시나리오,1500,1500,50,10,75,10800,10,1080,331,749,75,14.4,21,S1_cycle0008_E_seed1804,8,1804,E
S2,continuous,A,100,240.0,66.66666666666667,0.35,556,12,12,152.4,500ft,False,disabled,1080,38,1042,1877,1877,773,956,2650,1318.6282216343727,74.56528893621686,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S2,중소형 확장 도시 시나리오,2000,2000,50,12,100,10800,10,1080,1072,8,100,10.8,19,S2_cycle0000_A_seed1000,0,1000,A
S2,continuous,B,100,240.0,66.66666666666667,0.35,577,12,12,152.4,500ft,False,disabled,1080,223,857,51,0,851,1100,851,1468.6958319723822,87.06259413760709,0.0,0.0,0.0,0.0,0.0,0,0.0232539832178487,0.674074074074074,0.0472222222222222,S2,중소형 확장 도시 시나리오,2000,2000,50,12,100,10800,10,1080,1071,9,100,10.8,19,S2_cycle0000_B_seed1001,0,1001,B
S2,continuous,C,100,240.0,66.66666666666667,0.35,563,12,12,152.4,500ft,False,disabled,1080,210,870,1316,1316,398,400,1714,1275.6345000114147,71.03423068151034,55.111111111111114,0.0,0.0,0.0,0.0,0,0.0,0.2527777777777777,0.0,S2,중소형 확장 도시 시나리오,2000,2000,50,12,100,10800,10,1080,1069,11,100,10.8,20,S2_cycle0000_C_seed1002,0,1002,C
S2,continuous,D,100,240.0,66.66666666666667,0.35,566,12,12,152.4,500ft,False,disabled,1080,435,645,0,0,478,478,478,1705.7174607082948,100.31586940827938,48.94444444444444,0.0,0.0,0.0,0.0,0,0.0,0.7814814814814814,0.0,S2,중소형 확장 도시 시나리오,2000,2000,50,12,100,10800,10,1080,1066,14,100,10.8,19,S2_cycle0000_D_seed1003,0,1003,D
S2,continuous,E,100,240.0,66.66666666666667,0.35,568,12,12,152.4,500ft,True,disabled,1080,267,813,51,26,1687,29073,1713,1554.1501507376524,773.3770563685063,1158.1082617076315,1132.9971505965202,642.5101360804476,1775.5072866769688,3754.4199846225742,1071,0.051188705287604,0.8398148148148148,0.0462962962962962,S2,중소형 확장 도시 시나리오,2000,2000,50,12,100,10800,10,1080,510,570,100,10.8,14,S2_cycle0000_E_seed1004,0,1004,E
S2,continuous,A,100,240.0,66.66666666666667,0.35,602,12,12,152.4,500ft,False,disabled,1080,92,988,1817,1817,579,688,2396,1347.7070143723429,64.83238848090888,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S2,중소형 확장 도시 시나리오,2000,2000,50,12,100,10800,10,1080,1074,6,100,10.8,20,S2_cycle0001_A_seed1100,1,1100,A
