aircraft_id,mission_count
0,6
1,7
2,9
3,8
4,8
5,7
6,5
7,8
8,8
9,6
10,8
11,8
12,8
13,7
14,7
15,7
16,7
17,6
18,5
19,7
20,9
21,7
22,6
23,8
24,7
25,7
26,6
27,6
28,6
29,7
30,6
31,8
32,6
33,10
34,6
35,5
36,8
37,6
38,7
39,7
40,6
41,6
42,7
43,8
44,7
45,7
46,9
47,7
48,8
49,7
50,8
51,8
52,11
53,9
54,7
55,8
56,8
57,6
58,8
59,8
60,5
61,6
62,6
63,6
64,6
65,9
66,7
67,11
68,7
69,10
70,9
71,9
72,7
73,7
74,9
75,7
76,8
77,7
78,6
79,5
80,7
81,6
82,7
83,6
84,7
85,8
86,7
87,9
88,7
89,6
90,5
91,7
92,6
93,8
94,7
95,7
96,9
97,6
98,7
99,8
100,8
101,5
102,7
103,10
104,9
105,7
106,6
107,9
108,6
109,8
110,9
111,6
112,7
113,7
114,7
115,7
116,8
117,6
118,9
119,5
120,5
121,7
122,6
123,6
124,8
125,7
126,6
127,7
128,5
129,8
130,5
131,8
132,7
133,8
134,6
135,6
136,9
137,7
138,10
139,6
140,7
141,6
142,9
143,10
144,7
145,5
146,10
147,7
148,10
149,6
