scenario_id,sweep,model,flight_id,aircraft_id,time_s,x,y,z,phase,cruise_altitude,start_time,cruise_arrival_time,descent_start_time,end_time,origin_id,destination_id,speed_kmh,safety_distance_m,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s
S1,continuous,B,0,6,0.0,1168.157,1478.246,282.657,climb,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,6.734,1168.157,1478.246,316.329,climb,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,13.469,1168.157,1478.246,350.0,climb,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,13.469,1168.157,1478.246,350.0,cruise,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,21.212,821.065,1096.104,350.0,cruise,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,28.956,473.974,713.962,350.0,cruise,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,36.699,126.882,331.82,350.0,cruise,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,36.699,126.882,331.82,350.0,descend,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,46.697,126.882,331.82,300.012,descend,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,56.695,126.882,331.82,250.023,descend,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,66.692,126.882,331.82,200.035,descend,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,0,6,76.69,126.882,331.82,150.047,descend,350.0,0.0,36.699,36.699,76.69,5,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,10.0,473.174,67.865,189.749,climb,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,17.35,473.174,67.865,226.5,climb,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,24.7,473.174,67.865,263.25,climb,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,32.05,473.174,67.865,300.0,climb,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,32.05,473.174,67.865,300.0,cruise,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,37.687,848.426,47.381,300.0,cruise,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,43.324,1223.678,26.898,300.0,cruise,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,43.324,1223.678,26.898,300.0,descend,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,49.877,1223.678,26.898,267.236,descend,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,1,2,56.43,1223.678,26.898,234.473,descend,300.0,10.0,43.324,43.324,56.43,3,1,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,20.0,524.356,569.094,37.972,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,28.734,524.356,569.094,81.644,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,37.469,524.356,569.094,125.315,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,46.203,524.356,569.094,168.986,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,54.937,524.356,569.094,212.657,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,63.671,524.356,569.094,256.329,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,72.406,524.356,569.094,300.0,climb,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,72.406,524.356,569.094,300.0,cruise,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,75.182,531.515,384.115,300.0,cruise,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,80.006,473.174,67.865,300.0,cruise,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,80.006,473.174,67.865,300.0,descend,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,87.356,473.174,67.865,263.25,descend,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,94.706,473.174,67.865,226.5,descend,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,2,66,102.056,473.174,67.865,189.749,descend,300.0,20.0,80.006,80.006,102.056,4,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,30.0,1223.678,26.898,234.473,climb,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,37.702,1223.678,26.898,272.982,climb,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,45.404,1223.678,26.898,311.491,climb,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,53.105,1223.678,26.898,350.0,climb,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,53.105,1223.678,26.898,350.0,cruise,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,61.643,675.28,179.359,350.0,cruise,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,70.181,126.882,331.82,350.0,cruise,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,70.181,126.882,331.82,350.0,descend,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,80.179,126.882,331.82,300.012,descend,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,90.177,126.882,331.82,250.023,descend,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,100.174,126.882,331.82,200.035,descend,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,3,30,110.172,126.882,331.82,150.047,descend,350.0,30.0,70.181,70.181,110.172,1,7,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,40.0,1329.999,623.707,255.142,climb,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,48.972,1329.999,623.707,300.0,climb,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,48.972,1329.999,623.707,300.0,cruise,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,56.632,901.587,345.786,300.0,cruise,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,64.292,473.174,67.865,300.0,cruise,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,64.292,473.174,67.865,300.0,descend,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,71.642,473.174,67.865,263.25,descend,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,78.992,473.174,67.865,226.5,descend,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,4,26,86.342,473.174,67.865,189.749,descend,300.0,40.0,64.292,64.292,86.342,2,3,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,50.0,1329.999,623.707,255.142,climb,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,58.972,1329.999,623.707,300.0,climb,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,58.972,1329.999,623.707,300.0,cruise,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,68.036,726.158,647.201,300.0,cruise,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,77.101,122.316,670.695,300.0,cruise,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,77.101,122.316,670.695,300.0,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,85.833,122.316,670.695,256.34,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,94.565,122.316,670.695,212.68,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,103.297,122.316,670.695,169.019,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,112.029,122.316,670.695,125.359,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,120.761,122.316,670.695,81.699,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,5,44,129.493,122.316,670.695,38.039,descend,300.0,50.0,77.101,77.101,129.493,2,0,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,60.0,122.316,670.695,38.039,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,68.913,122.316,670.695,82.605,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,77.826,122.316,670.695,127.17,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,86.74,122.316,670.695,171.736,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,95.653,122.316,670.695,216.302,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,104.566,122.316,670.695,260.868,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,113.479,122.316,670.695,305.434,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,122.392,122.316,670.695,350.0,climb,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,122.392,122.316,670.695,350.0,cruise,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
S1,continuous,B,6,2,132.302,645.237,1074.47,350.0,cruise,350.0,60.0,142.212,142.212,155.681,0,5,240.0,152.4,0.0,0.0,0.0
