scenario_id,sweep,model,vertiport_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S020,aircraft_count,B,6,30,landing,1573.7310578412958,1763.7310578412958,190.0,340.7906576026551
S020,aircraft_count,B,5,31,takeoff,280.0,310.0,30.0,18.0
S020,aircraft_count,B,7,31,landing,559.4212544475486,749.4212544475486,190.0,266.5900683777671
S020,aircraft_count,B,7,32,takeoff,749.4212544475486,779.4212544475486,30.0,375.42125444754856
S020,aircraft_count,B,4,32,landing,1135.109874944359,1325.109874944359,190.0,333.6461831523252
S020,aircraft_count,B,4,33,takeoff,347.3788171030634,377.3788171030634,30.0,128.3788171030634
S020,aircraft_count,B,0,33,landing,443.71517961377043,633.7151796137705,190.00000000000006,37.991904676136016
S020,aircraft_count,B,7,34,takeoff,1059.4212544475486,1089.4212544475486,30.0,190.42125444754856
S020,aircraft_count,B,1,34,landing,1759.0605566563386,1949.0605566563386,190.0,694.7559164199524
S020,aircraft_count,B,0,35,takeoff,115.0,145.0,30.0,0.0
S020,aircraft_count,B,6,35,landing,503.73105784129564,693.7310578412956,190.0,319.0725649946637
S020,aircraft_count,B,0,36,takeoff,633.7151796137705,663.7151796137705,30.0,289.7151796137705
S020,aircraft_count,B,3,36,landing,831.5159130707763,1021.5159130707763,190.0,111.28482038622951
S020,aircraft_count,B,7,37,takeoff,809.4212544475486,839.4212544475486,30.0,199.42125444754856
S020,aircraft_count,B,1,37,landing,814.304640236386,1004.304640236386,190.0,0.0
S020,aircraft_count,B,7,38,takeoff,1029.4212544475486,1059.4212544475486,30.0,176.42125444754856
S020,aircraft_count,B,2,38,landing,1997.7375403363815,2187.7375403363812,189.99999999999977,956.8563780348748
S020,aircraft_count,B,0,39,takeoff,175.0,205.0,30.0,0.0
S020,aircraft_count,B,3,39,landing,261.51591307077626,451.51591307077626,190.0,0.0
S020,aircraft_count,B,6,40,takeoff,883.7310578412956,913.7310578412956,30.0,609.7310578412956
S020,aircraft_count,B,4,40,landing,945.109874944359,1135.109874944359,190.0,0.0
S020,aircraft_count,B,7,41,takeoff,309.879376142757,339.879376142757,30.0,14.879376142756996
S020,aircraft_count,B,1,41,landing,486.0,676.0,190.0,171.2372380684056
S020,aircraft_count,B,4,42,takeoff,845.0,875.0,30.0,0.0
S020,aircraft_count,B,3,42,landing,1766.5527574026423,1956.5527574026423,190.0,841.7918127770408
S020,aircraft_count,B,7,43,takeoff,779.4212544475486,809.4212544475486,30.0,301.42125444754856
S020,aircraft_count,B,2,43,landing,878.933917743555,1068.933917743555,190.0,88.05275544204812
S020,aircraft_count,B,6,44,takeoff,1793.7310578412958,1823.7310578412958,30.0,944.7310578412958
S020,aircraft_count,B,3,44,landing,1956.5527574026423,2146.5527574026423,190.0,105.09064172005083
S020,aircraft_count,B,5,45,takeoff,1125.4637254807164,1155.4637254807164,30.0,398.46372548071645
S020,aircraft_count,B,1,45,landing,1137.5741910662423,1327.5741910662423,190.0,0.0
S020,aircraft_count,B,2,46,takeoff,71.0,101.0,30.0,0.0
S020,aircraft_count,B,7,46,landing,89.879376142757,279.879376142757,190.0,0.0
S020,aircraft_count,B,1,47,takeoff,1004.304640236386,1034.3046402363861,30.000000000000114,257.30464023638604
S020,aircraft_count,B,2,47,landing,1466.3306512566242,1656.3306512566242,190.0,449.09209327668316
S020,aircraft_count,B,0,48,takeoff,765.0,795.0,30.0,0.0
S020,aircraft_count,B,1,48,landing,1569.0605566563386,1759.0605566563386,190.0,742.9264448274164
S020,aircraft_count,B,2,49,takeoff,1128.933917743555,1158.933917743555,30.0,415.93391774355496
S020,aircraft_count,B,4,49,landing,1325.109874944359,1515.109874944359,190.0,127.86826993195109
S021,aircraft_count,B,6,0,takeoff,647.5977868290597,677.5977868290597,30.0,211.59778682905971
S021,aircraft_count,B,1,0,landing,1838.2300070594113,2028.2300070594113,190.0,1087.4022131709403
S021,aircraft_count,B,7,1,takeoff,1465.0168787556527,1495.0168787556527,30.0,833.0168787556527
S021,aircraft_count,B,5,1,landing,2091.6018927165564,2281.6018927165564,190.0,585.188647157464
S021,aircraft_count,B,5,2,takeoff,682.9413066072834,712.9413066072834,30.0,405.9413066072834
S021,aircraft_count,B,4,2,landing,709.5343854162553,899.5343854162553,190.0,0.0
S021,aircraft_count,B,5,3,takeoff,342.9413066072834,372.9413066072834,30.0,170.94130660728342
S021,aircraft_count,B,7,3,landing,460.59923680530903,650.599236805309,190.0,76.26156339458566
S021,aircraft_count,B,2,4,takeoff,1354.616076365867,1384.616076365867,30.0,1019.616076365867
S021,aircraft_count,B,6,4,landing,1930.1070996009066,2120.1070996009066,190.0,465.5058501453377
S021,aircraft_count,B,4,5,takeoff,113.0,143.0,30.0,4.0
S021,aircraft_count,B,0,5,landing,138.08035080141508,328.0803508014151,190.0,0.0
S021,aircraft_count,B,6,6,takeoff,65.0,95.0,30.0,18.0
S021,aircraft_count,B,2,6,landing,333.38606930645574,523.3860693064557,190.0,158.4008962167537
S021,aircraft_count,B,4,7,takeoff,662.9226855721776,692.9226855721776,30.0,239.92268557217756
S021,aircraft_count,B,6,7,landing,2120.1070996009066,2310.1070996009066,190.0,1390.1498258002716
S021,aircraft_count,B,5,8,takeoff,2401.6018927165564,2431.6018927165564,30.0,1692.6018927165564
S021,aircraft_count,B,7,8,landing,2924.194716254996,3114.194716254996,190.0,481.19645673499963
S021,aircraft_count,B,1,9,takeoff,738.2300070594113,768.2300070594113,30.0,602.2300070594113
S021,aircraft_count,B,5,9,landing,801.6018927165566,991.6018927165566,190.0,0.0
S021,aircraft_count,B,4,10,takeoff,231.0,261.0,30.0,0.0
S021,aircraft_count,B,2,10,landing,743.3860693064557,933.3860693064557,190.0,430.9591830946974
S021,aircraft_count,B,0,11,takeoff,2938.080350801415,2968.080350801415,30.0,2179.080350801415
S021,aircraft_count,B,6,11,landing,3020.107099600907,3210.107099600907,190.0,0.0
S021,aircraft_count,B,5,12,takeoff,742.9413066072834,772.9413066072834,30.0,286.9413066072834
S021,aircraft_count,B,7,12,landing,995.0168787556527,1185.0168787556527,190.0,210.67920534492941
S021,aircraft_count,B,6,13,takeoff,285.8880973437202,315.8880973437202,30.0,145.88809734372018
S021,aircraft_count,B,0,13,landing,518.0803508014151,708.0803508014151,190.0,150.1655046582032
S021,aircraft_count,B,1,14,takeoff,1048.2300070594113,1078.2300070594113,30.0,786.2300070594113
S021,aircraft_count,B,2,14,landing,1164.616076365867,1354.616076365867,190.0,0.0
S021,aircraft_count,B,0,15,takeoff,1308.080350801415,1338.080350801415,30.0,953.0803508014151
S021,aircraft_count,B,2,15,landing,1406.0611774017782,1596.0611774017782,190.0,0.0
S021,aircraft_count,B,5,16,takeoff,2311.6018927165564,2341.6018927165564,30.0,1650.6018927165564
S021,aircraft_count,B,7,16,landing,2514.194716254996,2704.194716254996,190.0,161.19645673499963
S021,aircraft_count,B,7,17,takeoff,680.599236805309,710.599236805309,30.0,283.59923680530903
S021,aircraft_count,B,3,17,landing,831.9622947857846,1021.9622947857846,190.0,84.76382117516653
S021,aircraft_count,B,0,18,takeoff,1808.080350801415,1838.080350801415,30.0,1357.080350801415
S021,aircraft_count,B,3,18,landing,1889.7957214108758,2079.7957214108756,189.99999999999977,0.0
S021,aircraft_count,B,2,19,takeoff,1123.3860693064557,1153.3860693064557,30.0,820.3860693064557
S021,aircraft_count,B,4,19,landing,1249.256467634838,1439.256467634838,190.0,44.44351211662388
S021,aircraft_count,B,3,20,takeoff,1081.9622947857847,1111.9622947857847,30.0,182.9622947857847
S021,aircraft_count,B,4,20,landing,1819.256467634838,2009.256467634838,190.0,668.2545636354462
S021,aircraft_count,B,7,21,takeoff,1215.0168787556527,1245.0168787556527,30.0,680.0168787556527
S021,aircraft_count,B,0,21,landing,2028.080350801415,2218.080350801415,190.0,766.949106592182
S021,aircraft_count,B,6,22,takeoff,2880.1070996009066,2910.1070996009066,30.0,2116.1070996009066
S021,aircraft_count,B,3,22,landing,3256.8705266159322,3446.8705266159322,190.0,299.1918478180878
S021,aircraft_count,B,0,23,takeoff,2968.080350801415,2998.080350801415,30.0,2120.080350801415
S021,aircraft_count,B,3,23,landing,3446.8705266159322,3636.8705266159322,190.0,397.0748052050567
S021,aircraft_count,B,3,24,takeoff,1051.9622947857847,1081.9622947857847,30.0,256.9622947857847
S021,aircraft_count,B,1,24,landing,2502.4472467082337,2692.4472467082337,190.0,1361.8444323659285
S021,aircraft_count,B,0,25,takeoff,2278.080350801415,2308.080350801415,30.0,1725.080350801415
S021,aircraft_count,B,7,25,landing,2324.194716254996,2514.194716254996,190.0,0.0
S021,aircraft_count,B,4,26,takeoff,929.5343854162553,959.5343854162553,30.0,68.5343854162553
S021,aircraft_count,B,5,26,landing,2461.6018927165564,2651.6018927165564,190.0,1506.2704075180507
S021,aircraft_count,B,7,27,takeoff,710.599236805309,740.599236805309,30.0,311.59923680530903
S021,aircraft_count,B,1,27,landing,1648.2300070594113,1838.2300070594113,190.0,870.8438985578607
S021,aircraft_count,B,0,28,takeoff,2248.080350801415,2278.080350801415,30.0,1696.080350801415
S021,aircraft_count,B,4,28,landing,2273.956680629552,2463.956680629552,190.0,0.0
S021,aircraft_count,B,5,29,takeoff,372.9413066072834,402.9413066072834,30.0,200.94130660728342
S021,aircraft_count,B,6,29,landing,427.59778682905966,617.5977868290597,190.00000000000006,0.0
S021,aircraft_count,B,4,30,takeoff,351.0,381.0,30.0,18.0
S021,aircraft_count,B,1,30,landing,1268.2300070594113,1458.2300070594113,190.0,846.2035464839846
S021,aircraft_count,B,5,31,takeoff,2001.6018927165564,2031.6018927165564,30.0,1404.6018927165564
S021,aircraft_count,B,3,31,landing,2686.8705266159322,2876.8705266159322,190.0,626.4786518121382
S021,aircraft_count,B,7,32,takeoff,740.599236805309,770.599236805309,30.0,311.59923680530903
S021,aircraft_count,B,0,32,landing,1588.080350801415,1778.080350801415,190.0,801.3667485425256
S021,aircraft_count,B,3,33,takeoff,342.0396092136069,372.0396092136069,30.0,16.039609213606923
S021,aircraft_count,B,6,33,landing,1740.1070996009066,1930.1070996009066,190.0,1320.4959111903613
S021,aircraft_count,B,2,34,takeoff,30.0,60.0,30.0,0.0
S021,aircraft_count,B,5,34,landing,122.94130660728342,312.9413066072834,190.0,0.0
S021,aircraft_count,B,1,35,takeoff,2058.230007059411,2088.230007059411,30.0,1570.230007059411
S021,aircraft_count,B,2,35,landing,2174.616076365867,2364.616076365867,190.0,0.0
S021,aircraft_count,B,5,36,takeoff,432.9413066072834,462.9413066072834,30.0,222.94130660728342
S021,aircraft_count,B,6,36,landing,1170.1070996009066,1360.1070996009066,190.0,682.5093127718469
S021,aircraft_count,B,0,37,takeoff,68.0,98.0,30.0,0.0
S021,aircraft_count,B,1,37,landing,328.2300070594112,518.2300070594113,190.00000000000006,172.79838240056046
S021,aircraft_count,B,2,38,takeoff,2006.0611774017782,2036.0611774017782,30.0,1548.0611774017782
S021,aircraft_count,B,1,38,landing,2122.4472467082337,2312.4472467082337,190.0,0.0
S021,aircraft_count,B,2,39,takeoff,713.3860693064557,743.3860693064557,30.0,532.3860693064557
S021,aircraft_count,B,6,39,landing,980.1070996009067,1170.1070996009066,189.9999999999999,156.73585720474898
S021,aircraft_count,B,4,40,takeoff,143.0,173.0,30.0,12.0
S021,aircraft_count,B,0,40,landing,328.0803508014151,518.0803508014151,190.0,159.99999999999997
S021,aircraft_count,B,5,41,takeoff,712.9413066072834,742.9413066072834,30.0,276.9413066072834
S021,aircraft_count,B,2,41,landing,1596.0611774017782,1786.0611774017782,190.0,790.1785641872114
S021,aircraft_count,B,5,42,takeoff,2341.6018927165564,2371.6018927165564,30.0,1669.6018927165564
S021,aircraft_count,B,0,42,landing,2498.080350801415,2688.080350801415,190.0,95.77782249408529
S021,aircraft_count,B,1,43,takeoff,1018.2300070594113,1048.2300070594113,30.0,769.2300070594113
S021,aircraft_count,B,6,43,landing,1550.1070996009066,1740.1070996009066,190.0,428.6470854820843
S021,aircraft_count,B,7,44,takeoff,14.0,44.0,30.0,0.0
S021,aircraft_count,B,6,44,landing,95.88809734372018,285.8880973437202,190.0,0.0
S021,aircraft_count,B,1,45,takeoff,2088.230007059411,2118.230007059411,30.0,1368.230007059411
S021,aircraft_count,B,3,45,landing,3066.8705266159322,3256.8705266159322,190.0,890.0
S021,aircraft_count,B,4,46,takeoff,261.0,291.0,30.0,17.0
S021,aircraft_count,B,6,46,landing,1360.1070996009066,1550.1070996009066,190.0,1032.0725113724493
S021,aircraft_count,B,5,47,takeoff,2431.6018927165564,2461.6018927165564,30.0,1710.6018927165564
S021,aircraft_count,B,0,47,landing,2718.080350801415,2908.080350801415,190.0,225.77782249408529
S021,aircraft_count,B,6,48,takeoff,345.8880973437202,375.8880973437202,30.0,110.88809734372018
S021,aircraft_count,B,2,48,landing,933.3860693064557,1123.3860693064557,190.0,477.5127988730335
S021,aircraft_count,B,3,49,takeoff,554.0,584.0,30.0,0.0
S021,aircraft_count,B,4,49,landing,1629.256467634838,1819.256467634838,190.0,1006.2168584212309
S021,aircraft_count,B,4,50,takeoff,321.0,351.0,30.0,47.0
S021,aircraft_count,B,0,50,landing,1118.080350801415,1308.080350801415,190.0,772.0
S021,aircraft_count,B,0,51,takeoff,2688.080350801415,2718.080350801415,30.0,1989.080350801415
S021,aircraft_count,B,7,51,landing,2734.194716254996,2924.194716254996,190.0,0.0
S021,aircraft_count,B,6,52,takeoff,375.8880973437202,405.8880973437202,30.0,113.88809734372018
S021,aircraft_count,B,0,52,landing,928.0803508014151,1118.080350801415,190.0,470.1655046582032
S021,aircraft_count,B,6,53,takeoff,2910.1070996009066,2940.1070996009066,30.0,2133.1070996009066
S021,aircraft_count,B,7,53,landing,3114.194716254996,3304.194716254996,190.0,122.1995193103694
S021,aircraft_count,B,1,54,takeoff,27.0,57.0,30.0,0.0
S021,aircraft_count,B,2,54,landing,143.38606930645574,333.38606930645574,190.0,0.0
S021,aircraft_count,B,6,55,takeoff,677.5977868290597,707.5977868290597,30.0,222.59778682905971
S021,aircraft_count,B,4,55,landing,1439.256467634838,1629.256467634838,190.0,694.6240925773208
S021,aircraft_count,B,1,56,takeoff,708.2300070594113,738.2300070594113,30.0,580.2300070594113
S021,aircraft_count,B,7,56,landing,775.0168787556527,965.0168787556527,190.0,0.0
S021,aircraft_count,B,0,57,takeoff,1338.080350801415,1368.080350801415,30.0,956.0803508014151
S021,aircraft_count,B,3,57,landing,1419.7957214108758,1609.7957214108758,190.0,0.0
S021,aircraft_count,B,0,58,takeoff,2218.080350801415,2248.080350801415,30.0,1679.080350801415
S021,aircraft_count,B,2,58,landing,2364.616076365867,2554.616076365867,190.0,48.55489896408835
S021,aircraft_count,B,5,59,takeoff,402.9413066072834,432.9413066072834,30.0,205.94130660728342
S021,aircraft_count,B,0,59,landing,738.0803508014151,928.0803508014151,190.0,274.4384086033587
S021,aircraft_count,B,6,60,takeoff,315.8880973437202,345.8880973437202,30.0,100.88809734372018
S021,aircraft_count,B,4,60,landing,382.92268557217756,572.9226855721776,190.0,0.0
S021,aircraft_count,B,4,61,takeoff,185.0,215.0,30.0,0.0
S021,aircraft_count,B,1,61,landing,798.2300070594113,988.2300070594113,190.0,542.2035464839846
S021,aircraft_count,B,0,62,takeoff,708.0803508014151,738.0803508014151,30.0,567.0803508014151
S021,aircraft_count,B,6,62,landing,790.1070996009067,980.1070996009067,190.0,0.0
S021,aircraft_count,B,7,63,takeoff,1245.0168787556527,1275.0168787556527,30.0,682.0168787556527
S021,aircraft_count,B,5,63,landing,1811.6018927165564,2001.6018927165564,190.0,525.188647157464
S021,aircraft_count,B,0,64,takeoff,2908.080350801415,2938.080350801415,30.0,2163.080350801415
S021,aircraft_count,B,4,64,landing,2933.956680629552,3123.956680629552,190.0,0.0
S021,aircraft_count,B,5,65,takeoff,1781.6018927165564,1811.6018927165564,30.0,1228.6018927165564
S021,aircraft_count,B,2,65,landing,2554.616076365867,2744.616076365867,190.0,680.0728770420269
S021,aircraft_count,B,5,66,takeoff,2031.6018927165564,2061.6018927165564,30.0,1414.6018927165564
S021,aircraft_count,B,1,66,landing,2312.4472467082337,2502.4472467082337,190.0,217.4734683345314
S021,aircraft_count,B,5,67,takeoff,2371.6018927165564,2401.6018927165564,30.0,1682.6018927165564
S021,aircraft_count,B,6,67,landing,2690.1070996009066,2880.1070996009066,190.0,263.8487266625739
S021,aircraft_count,B,5,68,takeoff,2281.6018927165564,2311.6018927165564,30.0,1644.6018927165564
S021,aircraft_count,B,3,68,landing,2876.8705266159322,3066.8705266159322,190.0,536.4786518121382
S021,aircraft_count,B,4,69,takeoff,291.0,321.0,30.0,38.0
S021,aircraft_count,B,5,69,landing,1181.6018927165564,1371.6018927165564,190.0,864.8047929343059
S021,aircraft_count,B,2,70,takeoff,2036.0611774017782,2066.061177401778,29.999999999999773,1430.0611774017782
S021,aircraft_count,B,6,70,landing,2500.1070996009066,2690.1070996009066,190.0,354.0607491094265
S021,aircraft_count,B,0,71,takeoff,1558.080350801415,1588.080350801415,30.0,1149.080350801415
S021,aircraft_count,B,3,71,landing,1639.7957214108758,1829.7957214108758,190.0,0.0
S021,aircraft_count,B,4,72,takeoff,602.9226855721776,632.9226855721776,30.0,219.92268557217756
S021,aircraft_count,B,5,72,landing,1561.6018927165564,1751.6018927165564,190.0,932.8821073621284
S021,aircraft_count,B,6,73,takeoff,2940.1070996009066,2970.1070996009066,30.0,2108.1070996009066
S021,aircraft_count,B,0,73,landing,3022.1338484003986,3212.1338484003986,190.0,0.0
S021,aircraft_count,B,7,74,takeoff,965.0168787556527,995.0168787556527,30.0,512.0168787556527
S021,aircraft_count,B,2,74,landing,1786.0611774017782,1976.0611774017782,190.0,723.9765875157343
S021,aircraft_count,B,5,75,takeoff,652.9413066072834,682.9413066072834,30.0,382.9413066072834
S021,aircraft_count,B,1,75,landing,1078.2300070594113,1268.2300070594113,190.0,361.91681479498243
S021,aircraft_count,B,5,76,takeoff,2061.6018927165564,2091.6018927165564,30.0,1439.6018927165564
S021,aircraft_count,B,0,76,landing,2308.080350801415,2498.080350801415,190.0,185.77782249408529
S021,aircraft_count,B,7,77,takeoff,650.599236805309,680.599236805309,30.0,338.59923680530903
S021,aircraft_count,B,5,77,landing,1371.6018927165564,1561.6018927165564,190.0,679.6062891078076
S021,aircraft_count,B,4,78,takeoff,22.0,52.0,30.0,0.0
S021,aircraft_count,B,7,78,landing,270.59923680530903,460.59923680530903,190.0,198.43713855250707
S021,aircraft_count,B,1,79,takeoff,988.2300070594113,1018.2300070594113,30.0,772.2300070594113
S021,aircraft_count,B,4,79,landing,1059.256467634838,1249.256467634838,190.0,0.0
S021,aircraft_count,B,6,80,takeoff,2970.1070996009066,3000.1070996009066,30.0,2110.1070996009066
S021,aircraft_count,B,2,80,landing,3080.0922726906088,3270.0922726906088,190.0,0.0
S021,aircraft_count,B,4,81,takeoff,53.0,83.0,30.0,0.0
S021,aircraft_count,B,3,81,landing,122.03960921360695,312.0396092136069,189.99999999999997,0.0
S021,aircraft_count,B,2,82,takeoff,1976.0611774017782,2006.0611774017782,30.0,1520.0611774017782
S021,aircraft_count,B,3,82,landing,2306.8705266159322,2496.8705266159322,190.0,212.39593285976662
S021,aircraft_count,B,1,83,takeoff,2028.2300070594113,2058.230007059411,29.999999999999773,1580.2300070594113
S021,aircraft_count,B,3,83,landing,2116.8705266159322,2306.8705266159322,190.0,0.0
S021,aircraft_count,B,6,84,takeoff,617.5977868290597,647.5977868290597,30.0,228.59778682905971
S021,aircraft_count,B,0,84,landing,1368.080350801415,1558.080350801415,190.0,668.4558151728637
S021,aircraft_count,B,5,85,takeoff,312.9413066072834,342.9413066072834,30.0,187.94130660728342
S021,aircraft_count,B,1,85,landing,518.2300070594113,708.2300070594113,190.0,141.91681479498249
S021,aircraft_count,B,5,86,takeoff,1751.6018927165564,1781.6018927165564,30.0,1283.6018927165564
S021,aircraft_count,B,3,86,landing,2496.8705266159322,2686.8705266159322,190.0,686.4786518121384
S021,aircraft_count,B,0,87,takeoff,1778.080350801415,1808.080350801415,30.0,1332.080350801415
S021,aircraft_count,B,6,87,landing,2310.1070996009066,2500.1070996009066,190.0,450.0
S021,aircraft_count,B,6,88,takeoff,35.0,65.0,30.0,0.0
S021,aircraft_count,B,1,88,landing,138.2300070594112,328.2300070594112,190.0,0.0
S021,aircraft_count,B,3,89,takeoff,14.0,44.0,30.0,0.0
S021,aircraft_count,B,7,89,landing,80.599236805309,270.59923680530903,190.00000000000003,0.0
S021,aircraft_count,B,4,90,takeoff,572.9226855721776,602.9226855721776,30.0,219.92268557217756
S021,aircraft_count,B,3,90,landing,641.9622947857846,831.9622947857846,190.0,0.0
S021,aircraft_count,B,7,91,takeoff,1185.0168787556527,1215.0168787556527,30.0,723.0168787556527
S021,aircraft_count,B,0,91,landing,1838.080350801415,2028.080350801415,190.0,606.949106592182
S021,aircraft_count,B,3,92,takeoff,1111.9622947857847,1141.9622947857847,30.0,212.9622947857847
S021,aircraft_count,B,1,92,landing,2904.9737783737023,3094.9737783737023,190.0,1704.370964031397
S021,aircraft_count,B,4,93,takeoff,899.5343854162553,929.5343854162553,30.0,307.5343854162553
S021,aircraft_count,B,7,93,landing,1275.0168787556527,1465.0168787556527,190.0,325.32039508659534
S021,aircraft_count,B,3,94,takeoff,1021.9622947857846,1051.9622947857847,30.000000000000114,346.9622947857846
S021,aircraft_count,B,2,94,landing,2744.616076365867,2934.616076365867,190.0,1604.2403652256953
S021,aircraft_count,B,5,95,takeoff,2651.6018927165564,2681.6018927165564,30.0,1775.6018927165564
S021,aircraft_count,B,1,95,landing,2714.9737783737023,2904.9737783737023,190.0,0.0
S021,aircraft_count,B,4,96,takeoff,83.0,113.0,30.0,29.0
S021,aircraft_count,B,2,96,landing,523.3860693064557,713.3860693064557,190.0,358.95918309469744
S021,aircraft_count,B,3,97,takeoff,312.0396092136069,342.0396092136069,30.0,99.03960921360692
S021,aircraft_count,B,5,97,landing,462.9413066072834,652.9413066072834,190.0,92.11171530643907
S021,aircraft_count,B,4,98,takeoff,632.9226855721776,662.9226855721776,30.0,236.92268557217756
S021,aircraft_count,B,1,98,landing,1458.2300070594113,1648.2300070594113,190.0,754.2808609118069
S021,aircraft_count,B,1,99,takeoff,768.2300070594113,798.2300070594113,30.0,590.2300070594113
S021,aircraft_count,B,5,99,landing,991.6018927165566,1181.6018927165564,189.9999999999999,160.0
S022,speed,B,5,0,takeoff,1677.8507541023218,1707.8507541023218,30.0,1001.8507541023218
S022,speed,B,7,0,landing,1743.6323811872976,1933.6323811872976,190.0,0.0
S022,speed,B,7,1,takeoff,840.0713345790471,870.0713345790471,30.0,302.07133457904706
S022,speed,B,4,1,landing,1543.8181830896988,1733.8181830896988,190.0,600.8113828225064
S022,speed,B,1,2,takeoff,809.7906423685561,839.7906423685561,30.0,393.79064236855606
S022,speed,B,4,2,landing,1353.8181830896988,1543.8181830896988,190.0,468.9029865814322
S022,speed,B,0,3,takeoff,795.287434881373,825.287434881373,30.0,223.28743488137297
S022,speed,B,2,3,landing,864.2664733822788,1054.266473382279,190.0000000000001,40.758541468524754
S022,speed,B,5,4,takeoff,272.0,302.0,30.0,0.0
S022,speed,B,0,4,landing,325.287434881373,515.287434881373,190.0,0.0
S022,speed,B,6,5,takeoff,148.0,178.0,30.0,7.0
S022,speed,B,4,5,landing,223.8181830896987,413.81818308969866,189.99999999999997,0.0
S022,speed,B,2,6,takeoff,217.0,247.0,30.0,0.0
S022,speed,B,6,6,landing,232.57875808086462,422.57875808086465,190.00000000000003,0.0
S022,speed,B,5,7,takeoff,166.0,196.0,30.0,0.0
S022,speed,B,1,7,landing,399.790642368556,589.7906423685561,190.00000000000006,200.09700041250406
S022,speed,B,6,8,takeoff,452.57875808086465,482.57875808086465,30.0,137.57875808086465
S022,speed,B,7,8,landing,620.0713345790471,810.0713345790471,190.0,75.42124191913547
S022,speed,B,4,9,takeoff,1733.8181830896988,1763.8181830896988,30.0,1141.8181830896988
S022,speed,B,1,9,landing,1808.9427372294094,1998.9427372294094,190.0,0.0
S022,speed,B,6,10,takeoff,1119.6363661793973,1149.6363661793973,30.0,435.6363661793973
S022,speed,B,7,10,landing,1294.581284737112,1484.581284737112,190.0,82.87358397866774
S022,speed,B,2,11,takeoff,491.0,521.0,30.0,0.0
S022,speed,B,5,11,landing,857.8507541023218,1047.8507541023218,190.0,332.7260106310305
S022,speed,B,4,12,takeoff,693.8181830896987,723.8181830896987,30.0,426.81818308969866
S022,speed,B,6,12,landing,929.6363661793973,1119.6363661793973,190.0,160.0
S022,speed,B,4,13,takeoff,1293.8181830896988,1323.8181830896988,30.0,947.8181830896988
S022,speed,B,2,13,landing,1334.2664733822792,1524.2664733822792,190.0,0.0
S022,speed,B,0,14,takeoff,575.287434881373,605.287434881373,30.0,78.28743488137297
S022,speed,B,1,14,landing,839.7906423685561,1029.790642368556,190.0,180.40253690319696
S022,speed,B,0,15,takeoff,825.287434881373,855.287434881373,30.0,155.28743488137297
S022,speed,B,5,15,landing,1487.8507541023218,1677.8507541023218,190.0,609.2758843395759
S022,speed,B,6,16,takeoff,118.0,148.0,30.0,0.0
S022,speed,B,7,16,landing,210.071334579047,400.071334579047,190.0,0.0
S022,speed,B,1,17,takeoff,1089.790642368556,1119.790642368556,30.0,194.79064236855606
S022,speed,B,2,17,landing,2244.266473382279,2434.266473382279,190.0,1090.6452764106346
S022,speed,B,3,18,takeoff,1220.5133464824678,1250.5133464824678,30.0,569.5133464824678
S022,speed,B,1,18,landing,1267.5558662521412,1457.5558662521412,190.0,0.0
S022,speed,B,3,19,takeoff,341.0,371.0,30.0,0.0
S022,speed,B,6,19,landing,512.5787580808646,702.5787580808646,190.0,131.45872270641428
S022,speed,B,5,20,takeoff,1707.8507541023218,1737.8507541023218,30.0,979.8507541023218
S022,speed,B,4,20,landing,1823.8181830896988,2013.8181830896988,190.0,48.073495269038176
S022,speed,B,1,21,takeoff,1029.790642368556,1059.790642368556,30.0,509.79064236855606
S022,speed,B,7,21,landing,1104.581284737112,1294.581284737112,190.0,0.0
S022,speed,B,2,22,takeoff,1054.266473382279,1084.266473382279,30.0,209.26647338227895
S022,speed,B,7,22,landing,1484.581284737112,1674.581284737112,190.0,380.2368534792172
S022,speed,B,4,23,takeoff,603.8181830896987,633.8181830896987,30.0,388.81818308969866
S022,speed,B,3,23,landing,650.5133464824678,840.5133464824678,190.0,0.0
S022,speed,B,0,24,takeoff,545.287434881373,575.287434881373,30.0,221.28743488137297
S022,speed,B,4,24,landing,913.8181830896987,1103.8181830896988,190.0000000000001,291.0545720869221
S022,speed,B,3,25,takeoff,197.0,227.0,30.0,15.0
S022,speed,B,7,25,landing,400.071334579047,590.0713345790471,190.00000000000006,127.77801852677862
S022,speed,B,1,26,takeoff,1059.790642368556,1089.790642368556,30.0,291.79064236855606
S022,speed,B,2,26,landing,1123.6211969716444,1313.6211969716444,190.0,0.0
S022,speed,B,0,27,takeoff,515.287434881373,545.287434881373,30.0,212.28743488137297
S022,speed,B,1,27,landing,619.7906423685561,809.7906423685561,190.0,20.40253690319696
S022,speed,B,0,28,takeoff,855.287434881373,885.287434881373,30.0,169.28743488137297
S022,speed,B,6,28,landing,1149.6363661793973,1339.6363661793973,190.0,255.5983867355186
S022,speed,B,4,29,takeoff,1793.8181830896988,1823.8181830896988,30.0,1110.8181830896988
S022,speed,B,1,29,landing,2188.9427372294094,2378.9427372294094,190.0,320.0
S022,speed,B,2,30,takeoff,604.0,634.0,30.0,0.0
S022,speed,B,3,30,landing,840.5133464824678,1030.5133464824678,190.0,219.68568220490795
S022,speed,B,3,31,takeoff,167.0,197.0,30.0,0.0
S022,speed,B,4,31,landing,413.81818308969866,603.8181830896987,190.0,200.1230196969296
