scenario_id,sweep,model,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S009,building_density,A,10,535.0,680.795953932668,727.2181756216505,860.3424266087304,869.7364731657752,145.795953932668,145.795953932668,133.1242509870799,278.9202049197479,680.795953932668,710.795953932668,860.3424266087304,1050.3424266087304,300.0,1076.9788319299619,0.0,2,2,0,0
S009,building_density,A,11,357.0,357.0,370.24730039862277,451.24730039862277,502.15783065908204,0.0,0.0,81.0,81.0,357.0,387.0,492.15783065908204,682.157830659082,300.0,1030.6782052989963,0.0,1,1,0,0
S009,building_density,A,12,457.0,800.3424266087304,821.4415316377958,821.4415316377958,830.6451771957966,343.3424266087304,343.3424266087304,0.0,343.3424266087304,800.3424266087304,830.3424266087304,821.4415316377958,1011.4415316377958,300.0,873.3256920432664,0.0,1,1,0,0
S009,building_density,A,13,543.0,967.2083440949832,990.3491775560143,990.3491775560143,1005.6011001154543,424.2083440949832,424.2083440949832,0.0,424.2083440949832,967.2083440949832,997.2083440949832,995.6011001154543,1185.6011001154543,300.0,625.8808250733615,0.0,0,0,0,0
S009,building_density,A,14,511.0,650.795953932668,690.3882623073354,1201.4415316377958,1210.6451771957966,139.795953932668,139.795953932668,511.05326933046047,650.8492232631285,650.795953932668,680.795953932668,1201.4415316377958,1391.4415316377958,300.0,620.6992726470603,0.0,1,1,0,0
S009,building_density,A,15,407.0,590.795953932668,634.6150792215091,961.582968967191,1012.6284353401411,183.795953932668,183.795953932668,326.967889745682,510.76384367835,590.795953932668,620.795953932668,1002.6284353401411,1192.628435340141,300.0,1111.696171000057,0.0,2,2,0,0
S009,building_density,A,16,460.0,688.0463420503579,749.4275902507313,749.4275902507313,782.9109337121491,228.0463420503579,228.0463420503579,0.0,228.0463420503579,688.0463420503579,718.0463420503579,772.9109337121491,962.9109337121491,300.0,1111.696171000057,0.0,2,2,0,0
S009,building_density,A,17,799.0,1762.628435340141,1818.109057286581,1940.3491775560142,1955.6011001154543,963.6284353401411,963.6284353401411,122.24012026943319,1085.8685556095743,1762.628435340141,1792.628435340141,1945.6011001154543,2135.6011001154543,300.0,627.1639828946026,0.0,0,0,0,0
S009,building_density,A,18,878.0,1782.910933712149,1828.6510355243927,1828.6510355243927,1879.561565784852,904.910933712149,904.910933712149,0.0,904.910933712149,1782.910933712149,1812.910933712149,1869.561565784852,2059.561565784852,300.0,1239.086591997785,0.0,2,2,0,0
S009,building_density,A,19,248.0,248.0,261.24730039862277,261.24730039862277,312.15783065908204,0.0,0.0,0.0,0.0,248.0,278.0,302.15783065908204,492.15783065908204,300.0,1030.6782052989963,0.0,1,1,0,0
S009,building_density,A,20,484.0,484.0,491.21663205977046,491.21663205977046,500.42027761777115,0.0,0.0,0.0,0.0,484.0,514.0,491.21663205977046,681.2166320597705,300.0,420.09922586321414,0.0,0,0,0,0
S009,building_density,A,21,160.0,276.0991050290654,292.0791602722041,292.0791602722041,308.18350111208383,116.09910502906541,116.09910502906541,0.0,116.09910502906541,276.0991050290654,306.0991050290654,298.18350111208383,488.18350111208383,300.0,578.300577665269,0.0,2,2,0,0
S009,building_density,A,22,792.0,1722.910933712149,1766.73005900099,1766.73005900099,1817.7755253739401,930.910933712149,930.910933712149,0.0,930.910933712149,1722.910933712149,1752.910933712149,1807.7755253739401,1997.7755253739401,300.0,1111.696171000057,0.0,2,2,0,0
S009,building_density,A,23,411.0,620.795953932668,666.5360557449118,701.2473003986228,752.157830659082,209.795953932668,209.795953932668,34.71124465371099,244.507198586379,620.795953932668,650.795953932668,742.157830659082,932.157830659082,300.0,1239.086591997785,0.0,2,2,0,0
S009,building_density,A,24,181.0,402.3682365828876,420.3424266087304,420.3424266087304,429.73647316577524,221.36823658288762,221.36823658288762,0.0,221.36823658288762,402.3682365828876,432.3682365828876,420.3424266087304,610.3424266087304,300.0,304.7143433426081,0.0,0,0,0,0
S009,building_density,A,25,580.0,897.3037121349956,920.0538316992922,1081.2473003986229,1132.1578306590823,317.30371213499564,317.30371213499564,161.19346869933054,478.4971808343262,897.3037121349956,927.3037121349956,1122.157830659082,1312.157830659082,300.0,830.6920644232667,0.0,0,0,0,0
S009,building_density,A,26,443.0,678.1835011120838,697.534990446046,1151.582968967191,1202.628435340141,235.18350111208383,235.18350111208383,454.04797852114507,689.2314796332289,678.1835011120838,708.1835011120838,1192.628435340141,1382.628435340141,300.0,552.2256023363159,0.0,1,1,0,0
S009,building_density,A,27,481.0,830.3424266087304,842.3433022861383,1341.582968967191,1392.628435340141,349.3424266087304,349.3424266087304,499.23966668105277,848.5820932897832,830.3424266087304,860.3424266087304,1382.628435340141,1572.628435340141,300.0,475.98617267417615,0.0,0,0,0,0
S009,building_density,A,28,871.0,957.3037121349956,975.2779021608384,1240.3424266087304,1249.7364731657754,86.30371213499564,86.30371213499564,265.06452444789204,351.3682365828877,957.3037121349956,987.3037121349956,1240.3424266087304,1430.3424266087304,300.0,304.7143433426081,0.0,0,0,0,0
S009,building_density,A,29,478.0,652.3682365828877,675.1183561471843,891.2473003986228,942.157830659082,174.36823658288768,174.36823658288768,216.1289442514385,390.4971808343262,652.3682365828877,682.3682365828877,932.157830659082,1122.157830659082,300.0,830.6920644232667,0.0,0,0,0,0
S009,building_density,A,30,351.0,362.0,377.3126104712502,377.3126104712502,410.795953932668,11.0,11.0,0.0,11.0,362.0,392.0,400.795953932668,590.795953932668,300.0,620.6992726470603,0.0,1,1,0,0
S009,building_density,A,31,53.0,65.0,86.09910502906541,86.09910502906541,95.30275058706611,12.0,12.0,0.0,12.0,65.0,95.0,86.09910502906541,276.0991050290654,300.0,873.3256920432664,0.0,1,1,0,0
S009,building_density,A,32,53.0,95.0,107.00087567740785,237.00087567740786,288.04634205035796,42.0,42.0,130.0,172.0,95.0,125.0,278.04634205035796,468.04634205035796,300.0,475.98617267417615,0.0,0,0,0,0
S009,building_density,A,33,778.0,927.3037121349956,956.6555506689533,1509.427590250731,1542.9109337121488,149.30371213499564,149.30371213499564,552.7720395817779,702.0757517167735,927.3037121349956,957.3037121349956,1532.910933712149,1722.910933712149,300.0,1183.6707284054687,0.0,2,2,0,0
S009,building_density,A,34,319.0,319.0,334.20835315353685,482.0791602722041,498.18350111208383,0.0,0.0,147.87080711866724,147.87080711866724,319.0,349.0,488.18350111208383,678.1835011120838,300.0,515.1123767507572,0.0,1,1,0,0
S009,building_density,A,35,500.0,681.2166320597705,702.0517895755556,702.0517895755556,717.3037121349956,181.21663205977052,181.21663205977052,0.0,181.21663205977052,681.2166320597705,711.2166320597705,707.3037121349956,897.3037121349956,300.0,897.7119711061624,0.0,0,0,0,0
S009,building_density,A,36,605.0,710.795953932668,757.2181756216505,1050.3424266087304,1059.7364731657754,105.795953932668,105.795953932668,293.1242509870799,398.9202049197479,710.795953932668,740.795953932668,1050.3424266087304,1240.3424266087304,300.0,1076.9788319299619,0.0,2,2,0,0
S009,building_density,A,37,628.0,718.0463420503579,779.4275902507313,1319.427590250731,1352.9109337121488,90.04634205035791,90.04634205035791,539.9999999999999,630.0463420503578,718.0463420503579,748.0463420503579,1342.910933712149,1532.910933712149,300.0,1111.696171000057,0.0,2,2,0,0
S009,building_density,A,38,653.0,740.795953932668,788.3792133686035,1370.3491775560142,1385.6011001154543,87.795953932668,87.795953932668,581.9699641874108,669.7659181200788,740.795953932668,770.795953932668,1375.6011001154543,1565.6011001154543,300.0,1183.6707284054685,0.0,2,2,0,0
S009,building_density,A,39,180.0,180.0,195.1381597017828,207.1163140234476,222.36823658288762,0.0,0.0,11.978154321664789,11.978154321664789,180.0,210.0,212.36823658288762,402.3682365828876,300.0,978.4424536712336,0.0,1,1,0,0
S009,building_density,A,40,277.0,277.0,324.5832594359355,427.11631402344756,442.3682365828876,0.0,0.0,102.53305458751208,102.53305458751208,277.0,307.0,432.3682365828876,622.3682365828877,300.0,1183.6707284054685,0.0,2,2,0,0
S009,building_density,A,41,88.0,88.0,102.04456580826314,125.0,134.39404655704485,0.0,0.0,22.955434191736856,22.955434191736856,88.0,118.0,125.0,315.0,300.0,876.2468140912802,0.0,1,1,0,0
S009,building_density,A,42,478.0,708.1835011120838,731.4480123463034,939.4275902507313,972.9109337121491,230.18350111208383,230.18350111208383,207.97957790442797,438.1630790165118,708.1835011120838,738.1835011120838,962.9109337121491,1152.910933712149,300.0,725.2831144624759,0.0,1,1,0,0
S009,building_density,A,43,204.0,204.0,263.4251383081089,427.00087567740786,478.04634205035796,0.0,0.0,163.57573736929896,163.57573736929896,204.0,234.0,468.04634205035796,658.0463420503579,300.0,1077.4205196770224,0.0,1,1,0,0
S009,building_density,A,44,332.0,332.0,352.9087040300213,610.3424266087304,619.7364731657752,0.0,0.0,257.43372257870914,257.43372257870914,332.0,362.0,610.3424266087304,800.3424266087304,300.0,873.3256920432664,0.0,1,1,0,0
S009,building_density,A,45,374.0,712.157830659082,771.5829689671909,771.5829689671909,822.6284353401411,338.15783065908204,338.15783065908204,0.0,338.15783065908204,712.157830659082,742.157830659082,812.6284353401411,1002.6284353401411,300.0,1077.4205196770224,0.0,1,1,0,0
S009,building_density,A,46,394.0,622.3682365828877,651.0227328023026,908.8048182762566,910.5404043180645,228.36823658288768,228.36823658288768,257.782085473954,486.1503220568417,622.3682365828877,652.3682365828877,908.8048182762566,1098.8048182762566,300.0,978.4424536712336,0.0,1,1,0,0
S009,building_density,A,47,880.0,1217.2083440949832,1240.4728553292027,1789.4275902507313,1822.910933712149,337.2083440949832,337.2083440949832,548.9547349215286,886.1630790165118,1217.2083440949832,1247.2083440949832,1812.910933712149,2002.910933712149,300.0,725.2831144624759,0.0,1,1,0,0
S009,building_density,A,48,527.0,711.2166320597705,729.9820471781684,1531.582968967191,1582.628435340141,184.21663205977052,184.21663205977052,801.6009217890226,985.8175538487931,711.2166320597705,741.2166320597705,1572.628435340141,1762.628435340141,300.0,938.6968636812296,0.0,2,2,0,0
S009,building_density,A,49,332.0,658.0463420503579,718.8048182762566,718.8048182762566,720.5404043180645,326.0463420503579,326.0463420503579,0.0,326.0463420503579,658.0463420503579,688.0463420503579,718.8048182762566,908.8048182762566,300.0,911.4392522703567,0.0,1,1,0,0
S010,building_density,A,0,297.0,605.6446655384306,620.0585154049279,1082.2889960564157,1123.9086961465052,308.64466553843056,308.64466553843056,462.23048065148794,770.8751461899185,605.6446655384306,635.6446655384306,1113.9086961465055,1303.9086961465055,300.0,775.0406190972926,0.0,1,1,0,0
S010,building_density,A,1,402.0,981.2330375898912,1012.7934998596543,1112.0615591495482,1123.2506422803465,579.2330375898912,579.2330375898912,99.26805928989393,678.5010968797851,981.2330375898912,1011.2330375898912,1113.2506422803465,1303.2506422803465,300.0,931.323640852177,0.0,0,0,0,0
S010,building_density,A,2,732.0,1553.9086961465055,1600.6042918092053,1600.6042918092053,1620.5283879084382,821.9086961465055,821.9086961465055,0.0,821.9086961465055,1553.9086961465055,1583.9086961465055,1610.5283879084382,1800.5283879084382,300.0,646.1120191206365,0.0,1,1,0,0
S010,building_density,A,3,648.0,665.6446655384306,678.281454591597,1290.472074783853,1300.8192576125111,17.64466553843056,17.64466553843056,612.190620192256,629.8352857306866,665.6446655384306,695.6446655384306,1290.8192576125111,1480.8192576125111,300.0,500.2073119014078,0.0,0,0,0,0
S010,building_density,A,4,137.0,137.0,183.6955956627,371.3089414906583,391.23303758989107,0.0,0.0,187.61334582795834,187.61334582795834,137.0,167.0,381.2330375898911,571.2330375898912,300.0,646.1120191206365,0.0,1,1,0,0
S010,building_density,A,5,167.0,571.2330375898912,602.7934998596543,672.0615591495482,683.2506422803465,404.2330375898912,404.2330375898912,69.26805928989393,473.5010968797851,571.2330375898912,601.2330375898912,673.2506422803465,863.2506422803465,300.0,931.323640852177,0.0,0,0,0,0
S010,building_density,A,6,150.0,301.1443870249975,322.28899605641595,322.28899605641595,363.9086961465056,151.1443870249975,151.1443870249975,0.0,151.1443870249975,301.1443870249975,331.1443870249975,353.9086961465056,543.9086961465056,300.0,979.6628281110927,0.0,2,2,0,0
S010,building_density,A,7,262.0,262.0,313.3493326852365,313.3493326852365,359.0705778879499,0.0,0.0,0.0,0.0,262.0,292.0,349.0705778879499,539.0705778879499,300.0,1085.346899473809,0.0,2,2,0,0
S010,building_density,A,8,883.0,964.4419007983071,1018.4848843328838,1121.3089414906585,1141.2330375898914,81.44190079830707,81.44190079830707,102.82405715777463,184.2659579560817,964.4419007983071,994.4419007983071,1131.2330375898912,1321.2330375898912,300.0,883.0092619672891,0.0,1,1,0,0
S010,building_density,A,9,485.0,506.0668329770132,521.4017485081567,1302.0615591495482,1313.2506422803465,21.066832977013178,21.066832977013178,780.6598106413915,801.7266436184046,506.0668329770132,536.0668329770132,1303.2506422803465,1493.2506422803465,300.0,532.930209238682,0.0,0,0,0,0
S010,building_density,A,10,232.0,331.1443870249975,352.28899605641595,702.288996056416,743.9086961465056,99.14438702499751,99.14438702499751,350.0,449.1443870249975,331.1443870249975,361.1443870249975,733.9086961465056,923.9086961465056,300.0,979.6628281110927,0.0,2,2,0,0
S010,building_density,A,11,434.0,771.1443870249975,787.7394744886657,787.7394744886657,794.1283589068221,337.1443870249975,337.1443870249975,0.0,337.1443870249975,771.1443870249975,801.1443870249975,787.7394744886657,977.7394744886657,300.0,500.2073119014078,0.0,0,0,0,0
S010,building_density,A,12,250.0,250.0,304.3089414906583,781.3089414906584,801.2330375898912,0.0,0.0,477.0000000000001,477.0000000000001,250.0,280.0,791.2330375898912,981.2330375898912,300.0,805.6764774410268,0.0,0,0,0,0
S010,building_density,A,13,180.0,180.0,194.02353638279249,591.3089414906584,611.2330375898912,0.0,0.0,397.2854051078659,397.2854051078659,180.0,210.0,601.2330375898912,791.2330375898912,300.0,489.1799975241169,0.0,0,0,0,0
S010,building_density,A,14,500.0,536.0668329770132,548.7206555955937,548.7206555955937,594.4419007983071,36.06683297701318,36.06683297701318,0.0,36.06683297701318,536.0668329770132,566.0668329770132,584.4419007983071,774.4419007983071,300.0,526.8514920940615,0.0,0,0,0,0
S010,building_density,A,15,79.0,79.0,96.1035636386399,292.0615591495482,303.2506422803465,0.0,0.0,195.9579955109083,195.9579955109083,79.0,109.0,293.2506422803465,483.2506422803465,300.0,802.2017857770086,0.0,0,0,0,0
S010,building_density,A,16,604.0,801.1443870249975,815.9703710862124,1712.0615591495482,1723.2506422803465,197.1443870249975,197.1443870249975,896.0911880633358,1093.2355750883335,801.1443870249975,831.1443870249975,1713.2506422803465,1903.2506422803465,300.0,406.2680786343987,0.0,0,0,0,0
S010,building_density,A,17,826.0,1480.8192576125111,1501.9638666439296,1772.288996056416,1813.9086961465055,654.8192576125111,654.8192576125111,270.3251294124864,925.1443870249975,1480.8192576125111,1510.8192576125111,1803.9086961465055,1993.9086961465055,300.0,979.6628281110927,0.0,2,2,0,0
S010,building_density,A,18,646.0,1071.2330375898912,1100.472074783853,1100.472074783853,1110.8192576125111,425.2330375898912,425.2330375898912,0.0,425.2330375898912,1071.2330375898912,1101.2330375898912,1100.8192576125111,1290.8192576125111,300.0,772.3524676213785,0.0,1,1,0,0
S010,building_density,A,19,626.0,1523.9086961465055,1575.258028831742,1889.6917079972156,1935.412953199929,897.9086961465055,897.9086961465055,314.4336791654737,1212.3423753119791,1523.9086961465055,1553.9086961465055,1925.412953199929,2115.412953199929,300.0,1085.346899473809,0.0,2,2,0,0
S010,building_density,A,20,566.0,566.0,618.9979075485303,1522.0615591495482,1533.2506422803465,0.0,0.0,903.0636516010179,903.0636516010179,566.0,596.0,1523.2506422803465,1713.2506422803465,300.0,674.5991497903167,0.0,0,0,0,0
S010,building_density,A,21,515.0,1493.2506422803465,1509.6917079972156,1509.6917079972156,1555.412953199929,978.2506422803465,978.2506422803465,0.0,978.2506422803465,1493.2506422803465,1523.2506422803465,1545.412953199929,1735.412953199929,300.0,634.6838140722855,0.0,0,0,0,0
S010,building_density,A,22,34.0,34.0,80.79720419633935,80.79720419633935,91.14438702499749,0.0,0.0,0.0,0.0,34.0,64.0,81.14438702499749,271.1443870249975,300.0,352.07273973192173,0.0,0,0,0,0
S010,building_density,A,23,672.0,695.6446655384306,713.2023819308043,843.2023819308043,890.4651944026805,23.64466553843056,23.64466553843056,130.0,153.64466553843056,695.6446655384306,725.6446655384306,880.4651944026805,1070.4651944026805,300.0,1012.847282731324,0.0,0,0,0,0
S010,building_density,A,24,326.0,326.0,379.63068005568596,390.7972041963394,401.1443870249975,0.0,0.0,11.16652414065345,11.16652414065345,326.0,356.0,391.1443870249975,581.1443870249975,300.0,712.5744820899963,0.0,0,0,0,0
S010,building_density,A,25,514.0,1041.2330375898912,1070.9861121548108,1070.9861121548108,1077.3749965729671,527.2330375898912,527.2330375898912,0.0,527.2330375898912,1041.2330375898912,1071.2330375898912,1070.9861121548108,1260.9861121548108,300.0,786.8301336327232,0.0,0,0,0,0
S010,building_density,A,26,685.0,1021.1443870249975,1036.066832977013,1100.9312424262093,1109.7746409422884,336.1443870249975,336.1443870249975,64.86440944919627,401.0087964741938,1021.1443870249975,1051.1443870249975,1100.9312424262093,1290.9312424262093,300.0,400.97044828085546,0.0,0,0,0,0
S010,building_density,A,27,176.0,176.0,225.64466553843056,225.64466553843056,232.0335499565869,0.0,0.0,0.0,0.0,176.0,206.0,225.64466553843056,415.64466553843056,300.0,775.0406190972925,0.0,1,1,0,0
S010,building_density,A,28,236.0,361.1443870249975,377.7394744886657,415.64466553843056,422.0335499565869,125.14438702499751,125.14438702499751,37.90519104976488,163.0495780747624,361.1443870249975,391.1443870249975,415.64466553843056,605.6446655384306,300.0,500.2073119014078,0.0,0,0,0,0
S010,building_density,A,29,733.0,1583.9086961465055,1630.6042918092053,1790.6042918092053,1810.5283879084382,850.9086961465055,850.9086961465055,160.0,1010.9086961465055,1583.9086961465055,1613.9086961465055,1800.5283879084382,1990.5283879084382,300.0,646.1120191206365,0.0,1,1,0,0
S010,building_density,A,30,46.0,46.0,102.06155914954822,102.06155914954822,113.25064228034651,0.0,0.0,0.0,0.0,46.0,76.0,103.25064228034651,293.2506422803465,300.0,1226.8345200683466,0.0,1,1,0,0
S010,building_density,A,31,269.0,893.2506422803465,910.9312424262092,910.9312424262092,919.7746409422883,624.2506422803465,624.2506422803465,0.0,624.2506422803465,893.2506422803465,923.2506422803465,910.9312424262092,1100.9312424262093,300.0,532.930209238682,0.0,0,0,0,0
S010,building_density,A,32,400.0,635.6446655384306,653.2023819308043,653.2023819308043,700.4651944026805,235.64466553843056,235.64466553843056,0.0,235.64466553843056,635.6446655384306,665.6446655384306,690.4651944026805,880.4651944026805,300.0,1012.847282731324,0.0,0,0,0,0
S010,building_density,A,33,774.0,977.7394744886657,992.1193701490116,1290.9312424262093,1299.7746409422884,203.73947448866568,203.73947448866568,298.8118722771977,502.5513467658634,977.7394744886657,1007.7394744886657,1290.9312424262093,1480.9312424262093,300.0,608.8954974838093,0.0,0,0,0,0
S010,building_density,A,34,127.0,127.0,181.30894149065833,181.30894149065833,201.23303758989113,0.0,0.0,0.0,0.0,127.0,157.0,191.23303758989113,381.2330375898911,300.0,805.6764774410268,0.0,0,0,0,0
S010,building_density,A,35,605.0,605.0,658.6306800556861,830.7972041963394,841.1443870249975,0.0,0.0,172.16652414065334,172.16652414065334,605.0,635.0,831.1443870249975,1021.1443870249975,300.0,712.5744820899963,0.0,0,0,0,0
S010,building_density,A,36,343.0,356.0,409.63068005568596,580.7972041963394,591.1443870249975,13.0,13.0,171.16652414065345,184.16652414065345,356.0,386.0,581.1443870249975,771.1443870249975,300.0,712.5744820899963,0.0,0,0,0,0
S010,building_density,A,37,104.0,104.0,160.06155914954823,482.0615591495482,493.2506422803465,0.0,0.0,322.0,322.0,104.0,134.0,483.2506422803465,673.2506422803465,300.0,1226.8345200683466,0.0,1,1,0,0
S010,building_density,A,38,219.0,219.0,277.50870360188276,512.288996056416,553.9086961465056,0.0,0.0,234.7802924545332,234.7802924545332,219.0,249.0,543.9086961465056,733.9086961465056,300.0,1194.138638143605,0.0,1,1,0,0
S010,building_density,A,39,520.0,1493.9086961465055,1545.258028831742,1699.6917079972156,1745.412953199929,973.9086961465055,973.9086961465055,154.43367916547368,1128.3423753119791,1493.9086961465055,1523.9086961465055,1735.412953199929,1925.412953199929,300.0,1085.346899473809,0.0,2,2,0,0
S010,building_density,A,40,612.0,1903.2506422803465,1920.931242426209,1920.931242426209,1929.7746409422882,1291.2506422803465,1291.2506422803465,0.0,1291.2506422803465,1903.2506422803465,1933.2506422803465,1920.931242426209,2110.931242426209,300.0,532.930209238682,0.0,0,0,0,0
S010,building_density,A,41,679.0,1933.2506422803465,1949.6917079972156,2079.6917079972154,2125.412953199929,1254.2506422803465,1254.2506422803465,129.99999999999977,1384.2506422803463,1933.2506422803465,1963.2506422803465,2115.412953199929,2305.412953199929,300.0,634.6838140722855,0.0,0,0,0,0
S010,building_density,A,42,325.0,476.0668329770132,491.40174850815674,922.0615591495482,933.2506422803465,151.06683297701318,151.06683297701318,430.65981064139146,581.7266436184046,476.0668329770132,506.0668329770132,923.2506422803465,1113.2506422803465,300.0,532.930209238682,0.0,0,0,0,0
S010,building_density,A,43,759.0,1101.2330375898912,1126.2330292617344,1582.288996056416,1623.9086961465055,342.2330375898912,342.2330375898912,456.0559667946816,798.2890043845728,1101.2330375898912,1131.2330375898912,1613.9086961465055,1803.9086961465055,300.0,646.1120191206365,0.0,1,1,0,0
S010,building_density,A,44,781.0,1051.1443870249975,1067.7394744886656,1450.9861121548108,1457.3749965729671,270.1443870249975,270.1443870249975,383.24663766614526,653.3910246911428,1051.1443870249975,1081.1443870249975,1450.9861121548108,1640.9861121548108,300.0,500.2073119014078,0.0,0,0,0,0
S010,building_density,A,45,406.0,1011.2330375898912,1036.2330292617344,1272.288996056416,1313.9086961465055,605.2330375898912,605.2330375898912,236.05596679468158,841.2890043845728,1011.2330375898912,1041.2330375898912,1303.9086961465055,1493.9086961465055,300.0,646.1120191206365,0.0,1,1,0,0
S010,building_density,A,46,537.0,566.0668329770132,578.7206555955937,738.7206555955937,784.4419007983071,29.066832977013178,29.066832977013178,160.0,189.06683297701318,566.0668329770132,596.0668329770132,774.4419007983071,964.4419007983071,300.0,526.8514920940615,0.0,0,0,0,0
S010,building_density,A,47,575.0,596.0668329770132,612.9012427352818,1260.9861121548108,1267.3749965729671,21.066832977013178,21.066832977013178,648.084869419529,669.1517023965422,596.0668329770132,626.0668329770132,1260.9861121548108,1450.9861121548108,300.0,608.8954974838094,0.0,0,0,0,0
S010,building_density,A,48,57.0,271.1443870249975,286.0668329770132,286.0668329770132,294.91023149309234,214.1443870249975,214.1443870249975,0.0,214.1443870249975,271.1443870249975,301.1443870249975,286.0668329770132,476.0668329770132,300.0,400.97044828085546,0.0,0,0,0,0
S010,building_density,A,49,258.0,863.2506422803465,888.8815844706033,892.288996056416,933.9086961465056,605.2506422803465,605.2506422803465,3.4074115858126106,608.6580538661591,863.2506422803465,893.2506422803465,923.9086961465056,1113.9086961465055,300.0,1226.8345200683466,0.0,1,1,0,0
S011,building_density,A,0,105.0,123.0,141.95572144584324,288.5803651316716,314.5099672030079,18.0,18.0,146.62464368582837,164.62464368582837,123.0,153.0,304.5099672030079,494.5099672030079,300.0,777.3771328870168,0.0,0,0,0,0
S011,building_density,A,1,177.0,278.0660008585146,309.52954648483484,309.52954648483484,359.13200171702925,101.0660008585146,101.0660008585146,0.0,101.0660008585146,278.0660008585146,308.0660008585146,349.13200171702925,539.1320017170292,300.0,504.60243327662795,0.0,0,0,0,0
S011,building_density,A,2,835.0,835.0,865.4346013440174,1440.9896195642073,1473.6129882068876,0.0,0.0,575.5550182201897,575.5550182201897,835.0,865.0,1463.6129882068876,1653.6129882068876,300.0,593.0981384154929,0.0,0,0,0,0
S011,building_density,A,3,77.0,77.0,98.58036513167163,98.58036513167163,124.50996720300788,0.0,0.0,0.0,0.0,77.0,107.0,114.50996720300789,304.5099672030079,300.0,484.0259875483773,0.0,2,2,0,0
S011,building_density,A,4,786.0,1774.5975942748707,1809.8146836972599,1949.4063343873352,1959.3952907201872,988.5975942748707,988.5975942748707,139.5916506900753,1128.189244964946,1774.5975942748707,1804.5975942748707,1949.4063343873352,2139.406334387335,300.0,556.7711918511801,0.0,1,1,0,0
S011,building_density,A,5,474.0,1349.4063343873352,1365.4468125129272,1365.4468125129272,1415.0492677451216,875.4063343873352,875.4063343873352,0.0,875.4063343873352,1349.4063343873352,1379.4063343873352,1405.0492677451216,1595.0492677451216,300.0,701.3918440078945,0.0,0,0,0,0
S011,building_density,A,6,614.0,1373.6129882068876,1410.741356122249,1570.741356122249,1596.6709581935852,759.6129882068876,759.6129882068876,160.0,919.6129882068876,1373.6129882068876,1403.6129882068876,1586.6709581935852,1776.6709581935852,300.0,593.098138415493,0.0,0,0,0,0
S011,building_density,A,7,415.0,550.8307905807292,585.1773891996369,690.9896195642071,723.6129882068876,135.83079058072917,135.83079058072917,105.81223036457027,241.64302094529944,550.8307905807292,580.8307905807292,713.6129882068876,903.6129882068876,300.0,611.910533168229,0.0,0,0,0,0
S011,building_density,A,8,630.0,822.8022434626622,853.8259130887403,933.4212294263283,983.0236846585227,192.8022434626622,192.8022434626622,79.59531633758797,272.3975598002502,822.8022434626622,852.8022434626622,973.0236846585227,1163.0236846585226,300.0,1056.942067717448,0.0,0,0,0,0
S011,building_density,A,9,521.0,521.0,546.9896195642073,1130.9896195642073,1163.6129882068876,0.0,0.0,583.9999999999999,583.9999999999999,521.0,551.0,1153.6129882068876,1343.6129882068876,300.0,811.4451159074727,0.0,2,2,0,0
S011,building_density,A,10,825.0,1804.5975942748707,1839.8146836972599,2139.406334387335,2149.395290720187,979.5975942748707,979.5975942748707,299.5916506900751,1279.1892449649458,1804.5975942748707,1834.5975942748707,2139.406334387335,2329.406334387335,300.0,556.7711918511801,0.0,1,1,0,0
S011,building_density,A,11,250.0,287.3328824917166,340.9770681271233,340.9770681271233,370.8307905807291,37.33288249171659,37.33288249171659,0.0,37.33288249171659,287.3328824917166,317.3328824917166,360.8307905807291,550.8307905807292,300.0,913.983971681211,0.0,1,1,0,0
S011,building_density,A,12,93.0,93.0,112.24703721889891,112.24703721889891,132.66835911374318,0.0,0.0,0.0,0.0,93.0,123.0,122.66835911374318,312.6683591137432,300.0,769.256783541601,0.0,2,2,0,0
S011,building_density,A,13,514.0,1174.5975942748707,1210.8815459346827,1210.8815459346827,1228.465000500949,660.5975942748707,660.5975942748707,0.0,660.5975942748707,1174.5975942748707,1204.5975942748707,1218.465000500949,1408.465000500949,300.0,665.8678321797642,0.0,0,0,0,0
S011,building_density,A,14,644.0,1403.6129882068876,1448.7755290346167,1448.7755290346167,1494.3684536229507,759.6129882068876,759.6129882068876,0.0,759.6129882068876,1403.6129882068876,1433.6129882068876,1484.3684536229507,1674.3684536229507,300.0,1227.0262784916636,0.0,1,1,0,0
S011,building_density,A,15,10.0,10.0,44.34659861890778,220.98961956420726,253.6129882068877,0.0,0.0,176.64302094529947,176.64302094529947,10.0,40.0,243.61298820688768,433.6129882068877,300.0,611.910533168229,0.0,0,0,0,0
S011,building_density,A,16,567.0,568.3404477839358,593.755088487821,858.775529034617,904.3684536229509,1.340447783935815,1.340447783935815,265.02044054679595,266.36088833073177,568.3404477839358,598.3404477839358,894.3684536229509,1084.368453622951,300.0,662.9591530186202,0.0,0,0,0,0
S011,building_density,A,17,160.0,160.0,185.98961956420723,410.98961956420726,443.6129882068877,0.0,0.0,225.0,225.0,160.0,190.0,433.6129882068877,623.6129882068876,300.0,811.4451159074727,0.0,2,2,0,0
