scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S4,continuous,A,0,13,0.0,0.0,112.91484165650174,112.91484165650174,165.45508976962304,0.0,0.0,0.0,0.0,0.0,30.0,155.45508976962304,345.45508976962304,300.0,5213.977703661826,0.0,4,4,0,0
S4,continuous,A,1,38,10.0,10.0,98.18953753562897,98.18953753562897,114.09869765245898,0.0,0.0,0.0,0.0,10.0,40.0,104.09869765245898,294.098697652459,300.0,2832.228643881642,0.0,1,1,0,0
S4,continuous,A,2,182,20.0,20.0,113.6657594889312,113.6657594889312,137.86782305332937,0.0,0.0,0.0,0.0,20.0,50.0,127.86782305332939,317.8678230533294,300.0,4656.915508355493,0.0,2,2,0,0
S4,continuous,A,3,32,30.0,30.0,74.93197292023653,74.93197292023653,96.48294649533119,0.0,0.0,0.0,0.0,30.0,60.0,86.48294649533118,276.4829464953312,300.0,2520.995679912529,0.0,2,2,0,0
S4,continuous,A,4,81,40.0,40.0,58.13285042642748,58.13285042642748,60.8395225364268,0.0,0.0,0.0,0.0,40.0,70.0,58.13285042642748,248.13285042642747,300.0,1009.9216439274038,0.0,0,0,0,0
S4,continuous,A,5,27,50.0,50.0,146.90552649685443,303.66575948893126,327.86782305332946,0.0,0.0,156.7602329920768,156.7602329920768,50.0,80.0,317.8678230533294,507.8678230533294,300.0,3491.8377288959664,0.0,2,2,0,0
S4,continuous,A,6,176,60.0,60.0,119.4032338253836,119.4032338253836,137.7342614533245,0.0,0.0,0.0,0.0,60.0,90.0,127.7342614533245,317.7342614533245,300.0,1871.0032452389894,0.0,0,0,0,0
S4,continuous,A,7,169,70.0,70.0,141.69659472030366,309.4032338253836,327.7342614533245,0.0,0.0,167.70663910507994,167.70663910507994,70.0,100.0,317.7342614533245,507.7342614533245,300.0,4719.441613508492,0.0,5,5,0,0
S4,continuous,A,8,134,80.0,80.0,141.10922572193877,141.10922572193877,168.81428694456437,0.0,0.0,0.0,0.0,80.0,110.0,158.81428694456437,348.8142869445644,300.0,3407.587865612076,0.0,0,0,0,0
S4,continuous,A,9,18,90.0,90.0,170.77838292533053,170.77838292533053,197.35078216814787,0.0,0.0,0.0,0.0,90.0,120.0,187.35078216814787,377.3507821681479,300.0,2941.707877232224,0.0,3,3,0,0
