scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S4,continuous,B,0,75,0.0,0.0,55.83602944607124,55.83602944607124,113.74550302418972,0.0,0.0,0.0,0.0,0.0,30.0,103.74550302418972,293.7455030241897,350.0,2526.0713272345915,0.0,0,0,0,1
S4,continuous,B,1,141,10.0,10.0,86.4083560657009,86.4083560657009,103.72380995978101,0.0,0.0,0.0,0.0,10.0,40.0,93.72380995978101,283.723809959781,350.0,3243.5373836244125,0.0,0,0,0,1
S4,continuous,B,2,67,20.0,20.0,119.0381487762797,119.0381487762797,122.55397146587438,0.0,0.0,0.0,0.0,20.0,50.0,119.0381487762797,309.0381487762797,300.0,5079.698693414905,0.0,0,0,0,0
S4,continuous,B,3,102,30.0,30.0,118.33223185200058,118.33223185200058,139.74191223404458,0.0,0.0,0.0,0.0,30.0,60.0,129.74191223404458,319.74191223404455,300.0,3939.701828580098,0.0,0,0,0,0
S4,continuous,B,4,126,40.0,40.0,100.5360662305797,298.3322318520005,329.74191223404455,0.0,0.0,197.7961656214208,197.7961656214208,40.0,70.0,319.74191223404455,509.74191223404455,350.0,3359.310418090529,0.0,0,0,0,1
S4,continuous,B,5,1,50.0,60.0,148.33223185200058,498.3322318520006,519.7419122340445,10.0,10.0,350.0,360.0,60.0,90.0,509.74191223404455,699.7419122340445,300.0,3939.701828580098,0.0,0,0,0,0
S4,continuous,B,6,196,60.0,60.0,125.21810780613737,125.21810780613737,150.64956999178455,0.0,0.0,0.0,0.0,60.0,90.0,140.64956999178455,330.6495699917846,300.0,3154.7675411113455,0.0,0,0,0,0
S4,continuous,B,7,96,70.0,90.0,150.86758035098453,150.86758035098453,195.56421589569757,20.0,20.0,0.0,20.0,90.0,120.0,185.56421589569757,375.56421589569754,300.0,2961.05824422982,0.0,0,0,0,0
S4,continuous,B,8,188,80.0,80.0,161.3079707389906,161.3079707389906,202.99673566551996,0.0,0.0,0.0,0.0,80.0,110.0,192.99673566551996,382.99673566551996,300.0,3045.4890976392794,0.0,0,0,0,0
S4,continuous,B,9,2,90.0,90.0,201.56979740020898,201.56979740020898,240.61456685581578,0.0,0.0,0.0,0.0,90.0,120.0,230.61456685581578,420.6145668558158,350.0,4553.9477646887935,0.0,0,0,0,1
S4,continuous,B,10,33,100.0,100.0,199.15048226777114,276.4083560657009,293.723809959781,0.0,0.0,77.25787379792976,77.25787379792976,100.0,130.0,283.723809959781,473.723809959781,350.0,4162.051041346838,0.0,0,0,0,1
S4,continuous,B,11,53,110.0,309.0381487762797,363.6241302384459,363.6241302384459,408.32076578315895,199.03814877627968,199.03814877627968,0.0,199.03814877627968,309.0381487762797,339.0381487762797,398.32076578315895,588.320765783159,300.0,3645.7395426763082,0.0,0,0,0,0
S4,continuous,B,12,114,120.0,293.7455030241897,383.39568706901593,383.39568706901593,407.49100604837946,173.7455030241897,173.7455030241897,0.0,173.7455030241897,293.7455030241897,323.7455030241897,397.49100604837946,587.4910060483794,350.0,2526.0713272345915,0.0,0,0,0,1
S4,continuous,B,13,142,130.0,130.0,222.80127692105253,222.80127692105253,241.80381181067176,0.0,0.0,0.0,0.0,130.0,160.0,231.80381181067176,421.80381181067173,350.0,4419.507905928658,0.0,0,0,0,1
S4,continuous,B,14,56,140.0,140.0,208.84216385571193,208.84216385571193,237.47795834283713,0.0,0.0,0.0,0.0,140.0,170.0,227.47795834283713,417.47795834283716,350.0,3668.570616636097,0.0,0,0,0,1
S4,continuous,B,15,57,150.0,330.6495699917846,411.5280439833493,411.5280439833493,444.3380471138875,180.64956999178457,180.64956999178457,0.0,180.64956999178457,330.6495699917846,360.6495699917846,434.3380471138875,624.3380471138876,300.0,3987.6747803087587,0.0,0,0,0,0
S4,continuous,B,16,176,160.0,160.0,248.13082246478837,688.3322318520005,709.7419122340445,0.0,0.0,440.20140938721215,440.20140938721215,160.0,190.0,699.7419122340445,889.7419122340445,300.0,2940.6410640598515,0.0,0,0,0,0
S4,continuous,B,17,192,170.0,190.0,243.87224085231364,553.624130238446,598.320765783159,20.0,20.0,309.75188938613235,329.75188938613235,190.0,220.0,588.320765783159,778.320765783159,300.0,773.1703990415479,0.0,0,0,0,0
S4,continuous,B,18,122,180.0,339.0381487762797,372.58750782567597,372.58750782567597,413.4579844293288,159.03814877627968,159.03814877627968,0.0,159.03814877627968,339.0381487762797,369.0381487762797,403.4579844293288,593.4579844293288,300.0,2224.167253786345,0.0,0,0,0,0
S4,continuous,B,19,7,190.0,889.7419122340445,966.1502682997454,966.1502682997454,983.4657221938255,699.7419122340445,699.7419122340445,0.0,699.7419122340445,889.7419122340445,919.7419122340445,973.4657221938255,1163.4657221938255,350.0,3243.5373836244125,0.0,0,0,0,1
S4,continuous,B,20,59,200.0,360.6495699917846,429.8894596015251,908.3322318520005,929.7419122340445,160.64956999178457,160.64956999178457,478.4427722504754,639.09234224226,360.6495699917846,390.6495699917846,919.7419122340445,1109.7419122340445,300.0,3154.7675411113455,0.0,0,0,0,0
S4,continuous,B,21,169,210.0,210.0,296.45676808995944,733.624130238446,788.320765783159,0.0,0.0,437.1673621484865,437.1673621484865,210.0,240.0,778.320765783159,968.320765783159,350.0,3397.3175240043356,0.0,0,0,0,1
S4,continuous,B,22,90,220.0,220.0,292.9274582131588,292.9274582131588,342.2538717618549,0.0,0.0,0.0,0.0,220.0,250.0,332.2538717618549,522.253871761855,300.0,3321.8750889646008,0.5788039941412535,1,0,1,0
S4,continuous,B,23,46,230.0,390.6495699917846,471.70972884219697,472.9274582131589,532.253871761855,160.64956999178457,160.64956999178457,1.2177293709619335,161.8672993627465,390.6495699917846,420.6495699917846,522.253871761855,712.253871761855,350.0,3515.702489656063,0.0,0,0,0,1
S4,continuous,B,24,40,240.0,240.0,338.84490204990834,338.84490204990834,362.9718774788898,0.0,0.0,0.0,0.0,240.0,270.0,352.9718774788898,542.9718774788898,300.0,4088.861656344515,0.0,0,0,0,0
S4,continuous,B,25,16,250.0,250.0,273.2599220046633,351.3079707389906,392.99673566551996,0.0,0.0,78.04804873432732,78.04804873432732,250.0,280.0,382.99673566551996,572.99673566552,300.0,1680.6581861033553,0.0,0,0,0,0
S4,continuous,B,26,8,260.0,260.0,350.7485429572323,398.842163855712,427.47795834283716,0.0,0.0,48.093620898479685,48.093620898479685,260.0,290.0,417.47795834283716,607.4779583428372,350.0,3556.5799792062458,0.0,0,0,0,1
S4,continuous,B,27,120,270.0,421.80381181067173,524.0902725599364,588.842163855712,617.4779583428372,151.80381181067173,151.80381181067173,64.75189129577564,216.55570310644737,421.80381181067173,451.80381181067173,607.4779583428372,797.4779583428372,350.0,5790.453370860081,0.0,0,0,0,1
S4,continuous,B,28,60,280.0,280.0,337.7694924670536,337.7694924670536,362.74933579329763,0.0,0.0,0.0,0.0,280.0,310.0,352.74933579329763,542.7493357932976,300.0,1392.7126048420544,0.0,0,0,0,0
S4,continuous,B,29,105,290.0,451.80381181067173,536.5544722554492,573.3956870690159,597.4910060483794,161.80381181067173,161.80381181067173,36.841214813566694,198.64502662423843,451.80381181067173,481.80381181067173,587.4910060483794,777.4910060483794,350.0,4598.6976396887985,0.0,0,0,0,1
S4,continuous,B,30,158,300.0,300.0,384.7235262840186,384.7235262840186,417.47761045231374,0.0,0.0,0.0,0.0,300.0,330.0,407.47761045231374,597.4776104523137,300.0,3894.1137938010743,0.0,0,0,0,0
S4,continuous,B,31,160,310.0,310.0,393.3250565099136,393.3250565099136,432.29674612595903,0.0,0.0,0.0,0.0,310.0,340.0,422.29674612595903,612.2967461259591,350.0,5054.74844323429,0.0,0,0,0,1
S4,continuous,B,32,111,320.0,320.0,437.7571344229317,437.7571344229317,481.5513261284921,0.0,0.0,0.0,0.0,320.0,350.0,471.5513261284921,661.5513261284921,350.0,4990.184010786741,0.0,0,0,0,1
S4,continuous,B,33,177,330.0,330.0,431.4472639719512,472.8012769210525,491.80381181067173,0.0,0.0,41.354012949101275,41.354012949101275,330.0,360.0,481.80381181067173,671.8038118106717,350.0,5413.131427636453,0.0,0,0,0,1
S4,continuous,B,34,62,340.0,369.0381487762797,430.549140434453,430.549140434453,488.4586140125715,29.038148776279684,29.038148776279684,0.0,29.038148776279684,369.0381487762797,399.0381487762797,478.4586140125715,668.4586140125715,350.0,3556.8044125771416,0.0,0,0,0,1
S4,continuous,B,35,147,350.0,350.0,461.23890189281497,591.5280439833493,634.3380471138876,0.0,0.0,130.28914209053437,130.28914209053437,350.0,380.0,624.3380471138876,814.3380471138876,350.0,4429.824032247616,0.0,0,0,0,1
S4,continuous,B,36,85,360.0,360.0,467.56634244700274,467.56634244700274,484.8217902228999,0.0,0.0,0.0,0.0,360.0,390.0,474.8217902228999,664.8217902228998,350.0,4584.538038549508,0.0,0,0,0,1
S4,continuous,B,37,140,370.0,370.0,456.6704416490302,456.6704416490302,509.18017177001855,0.0,0.0,0.0,0.0,370.0,400.0,499.18017177001855,689.1801717700185,350.0,3400.627900823764,0.0,0,0,0,1
S4,continuous,B,38,96,380.0,380.0,472.8012769210525,662.8012769210525,681.8038118106717,0.0,0.0,190.0,190.0,380.0,410.0,671.8038118106717,861.8038118106717,350.0,4419.507905928658,0.0,0,0,0,1
S4,continuous,B,39,133,390.0,390.0,466.5680267197853,552.587507825676,603.4579844293288,0.0,0.0,86.01948110589069,86.01948110589069,390.0,420.0,593.4579844293288,783.4579844293288,350.0,3913.855319395563,0.0,0,0,0,1
S4,continuous,B,40,153,400.0,400.0,443.3484439491731,541.3079707389907,582.99673566552,0.0,0.0,97.95952678981752,97.95952678981752,400.0,430.0,572.99673566552,762.99673566552,300.0,1014.3649327346247,0.0,0,0,0,0
S4,continuous,B,41,143,410.0,597.4776104523137,667.2659375665114,667.2659375665114,687.4646926463429,187.47761045231368,187.47761045231368,0.0,187.47761045231368,597.4776104523137,627.4776104523137,677.4646926463429,867.4646926463429,300.0,2733.7137259674737,0.0,0,0,0,0
S4,continuous,B,42,121,420.0,420.0,462.67513821788805,462.67513821788805,486.10809246018624,0.0,0.0,0.0,0.0,420.0,450.0,476.10809246018624,666.1080924601863,350.0,2128.698253212353,0.0,0,0,0,1
S4,continuous,B,43,58,430.0,430.0,515.9656815498424,662.9274582131588,722.253871761855,0.0,0.0,146.9617766633164,146.9617766633164,430.0,460.0,712.253871761855,902.253871761855,350.0,2307.97813911765,0.0,0,0,0,1
S4,continuous,B,44,77,440.0,612.2967461259591,720.3378177805903,852.8012769210525,871.8038118106717,172.2967461259591,172.2967461259591,132.4634591404622,304.7602052664213,612.2967461259591,642.2967461259591,861.8038118106717,1051.8038118106717,350.0,4894.496591767377,0.0,0,0,0,1
S4,continuous,B,45,142,450.0,762.99673566552,878.1395427273791,878.1395427273791,913.0653059188584,312.99673566551996,312.99673566551996,0.0,312.99673566551996,762.99673566552,792.99673566552,903.0653059188584,1093.0653059188585,350.0,4663.342116278698,0.0,0,0,0,1
S4,continuous,B,46,13,460.0,460.0,547.5811863987609,847.2659375665114,877.4646926463429,0.0,0.0,299.6847511677505,299.6847511677505,460.0,490.0,867.4646926463429,1057.4646926463429,350.0,3316.9108385197273,0.0,0,0,0,1
S4,continuous,B,47,144,470.0,792.99673566552,849.445048958354,849.445048958354,897.3545225364726,322.99673566551996,322.99673566551996,0.0,322.99673566551996,792.99673566552,822.99673566552,887.3545225364726,1077.3545225364726,300.0,1431.9610836102268,0.0,0,0,0,0
S4,continuous,B,48,60,480.0,668.4586140125715,763.0565560023421,788.842163855712,807.4779583428372,188.4586140125715,188.4586140125715,25.785607853369925,214.24422186594143,668.4586140125715,698.4586140125715,797.4779583428372,987.4779583428372,300.0,3445.2909011030183,0.0,0,0,0,0
S4,continuous,B,49,0,490.0,689.1801717700185,804.5072947388531,968.842163855712,997.4779583428372,199.18017177001855,199.18017177001855,164.33486911685884,363.5150408868774,689.1801717700185,719.1801717700185,987.4779583428372,1177.4779583428372,350.0,4593.553812896982,0.0,0,0,0,1
S4,continuous,B,50,42,500.0,666.1080924601863,715.2847355912295,715.2847355912295,750.7161977768767,166.1080924601863,166.1080924601863,0.0,166.1080924601863,666.1080924601863,696.1080924601863,740.7161977768767,930.7161977768767,350.0,2010.5680080560658,0.0,0,0,0,1
S4,continuous,B,51,167,510.0,664.8217902228998,767.1433629297317,781.5280439833493,824.3380471138876,154.82179022289984,154.82179022289984,14.384681053617669,169.2064712765175,664.8217902228998,694.8217902228998,814.3380471138876,1004.3380471138876,350.0,5971.402249927819,0.0,0,0,0,1
S4,continuous,B,52,160,520.0,698.4586140125715,773.205319908212,773.205319908212,786.6382741505101,178.4586140125715,178.4586140125715,0.0,178.4586140125715,698.4586140125715,728.4586140125715,776.6382741505101,966.6382741505101,300.0,2095.8609602702154,0.0,0,0,0,0
S4,continuous,B,53,123,530.0,822.99673566552,924.4765463574037,1042.8012769210525,1061.8038118106717,292.99673566551996,292.99673566551996,118.32473056364881,411.3214662291688,822.99673566552,852.99673566552,1051.8038118106717,1241.8038118106717,350.0,3672.8595501043724,0.0,0,0,0,1
S4,continuous,B,54,28,540.0,542.9718774788898,629.6777627579002,629.6777627579002,673.4719544634605,2.971877478889837,2.971877478889837,0.0,2.971877478889837,542.9718774788898,572.9718774788898,663.4719544634605,853.4719544634605,350.0,3894.866492341298,0.0,0,0,0,1
S4,continuous,B,55,177,550.0,694.8217902228998,733.3276735089107,829.6777627579002,863.4719544634605,144.82179022289984,144.82179022289984,96.35008924898943,241.17187947188927,694.8217902228998,724.8217902228998,853.4719544634605,1043.4719544634604,300.0,2288.6105647481977,0.0,0,0,0,0
S4,continuous,B,56,173,560.0,728.4586140125715,828.4151474505823,828.4151474505823,880.9248775715706,168.4586140125715,168.4586140125715,0.0,168.4586140125715,728.4586140125715,758.4586140125715,870.9248775715706,1060.9248775715705,350.0,3355.233342488351,0.0,0,0,0,1
S4,continuous,B,57,37,570.0,1004.3380471138876,1052.6278671588504,1052.6278671588504,1092.5618548767397,434.33804711388757,434.33804711388757,0.0,434.33804711388757,1004.3380471138876,1034.3380471138876,1082.5618548767397,1272.5618548767397,300.0,1395.707748537116,0.0,0,0,0,0
S4,continuous,B,58,61,580.0,580.0,652.1780230100786,1019.6777627579,1053.4719544634604,0.0,0.0,367.4997397478214,367.4997397478214,580.0,610.0,1043.4719544634604,1233.4719544634604,300.0,2397.3530496069725,0.0,0,0,0,0
