aircraft_id,mission_count
0,7
1,9
2,11
3,10
4,9
5,9
6,12
7,11
8,12
9,9
10,13
11,9
12,11
13,15
14,11
15,8
16,13
17,13
18,12
19,9
20,12
21,9
22,12
23,13
24,11
25,10
26,12
27,10
28,10
29,12
30,11
31,11
32,12
33,11
34,11
35,11
36,8
37,11
38,10
39,10
40,10
41,9
42,12
43,10
44,11
45,12
46,10
47,8
48,12
49,12
50,11
51,11
52,9
53,9
54,10
55,11
56,9
57,12
58,10
59,10
60,10
61,15
62,13
63,11
64,9
65,9
66,11
67,11
68,10
69,11
70,10
71,9
72,10
73,9
74,10
75,12
76,12
77,9
78,9
79,14
80,13
81,10
82,12
83,11
84,10
85,10
86,13
87,11
88,12
89,11
90,12
91,11
92,10
93,9
94,13
95,13
96,13
97,11
98,12
99,11
