aircraft_id,mission_count
0,11
1,13
2,8
3,10
4,11
5,11
6,11
7,16
8,14
9,9
10,8
11,11
12,10
13,14
14,8
15,9
16,14
17,12
18,16
19,14
20,9
21,10
22,10
23,10
24,8
25,10
26,8
27,14
28,8
29,12
30,10
31,11
32,16
33,11
34,9
35,9
36,14
37,9
38,11
39,14
40,13
41,6
42,9
43,6
44,6
45,17
46,11
47,7
48,8
49,7
50,12
51,13
52,4
53,8
54,14
55,7
56,9
57,6
58,8
59,9
60,6
61,8
62,15
63,9
64,10
65,12
66,9
67,13
68,14
69,11
70,10
71,13
72,9
73,13
74,13
75,10
76,14
77,16
78,13
79,14
80,8
81,10
82,13
83,5
84,15
85,12
86,11
87,7
88,15
89,5
90,10
91,14
92,12
93,14
94,11
95,12
96,11
97,20
98,8
99,12
