aircraft_id,mission_count
0,8
1,8
2,4
3,9
4,5
5,4
6,4
7,7
8,4
9,6
10,8
11,7
12,6
13,7
14,6
15,4
16,7
17,4
18,4
19,6
20,5
21,7
22,1
23,0
24,4
25,2
26,9
27,6
28,4
29,4
30,6
31,4
32,4
33,9
34,3
35,3
36,8
37,8
38,2
39,3
40,3
41,6
42,5
43,4
44,5
45,6
46,8
47,6
48,4
49,8
50,5
51,6
52,5
53,5
54,5
55,5
56,6
57,7
58,4
59,6
60,12
61,8
62,3
63,0
64,5
65,3
66,4
67,7
68,7
69,7
70,7
71,6
72,11
73,4
74,7
75,3
76,4
77,6
78,5
79,3
80,4
81,5
82,4
83,5
84,7
85,5
86,7
87,7
88,3
89,6
90,12
91,3
92,8
93,7
94,3
95,5
96,8
97,6
98,4
99,4
100,7
101,1
102,3
103,8
104,9
105,9
106,6
107,6
108,3
109,3
110,8
111,5
112,6
113,9
114,4
115,6
116,2
117,6
118,4
119,4
120,5
121,5
122,8
123,9
124,4
125,4
126,6
127,4
128,4
129,3
130,3
131,7
132,5
133,7
134,3
135,4
136,4
137,6
138,7
139,3
140,3
141,5
142,9
143,3
144,3
145,8
146,4
147,5
148,3
149,5
150,6
151,3
152,3
153,7
154,5
155,7
156,10
157,7
158,6
159,9
160,4
161,9
162,2
163,6
164,4
165,9
166,4
167,5
168,2
169,9
170,4
171,9
172,3
173,5
174,5
175,9
176,5
177,5
178,9
179,3
180,6
181,8
182,1
183,3
184,5
185,8
186,6
187,6
188,3
189,11
190,4
191,7
192,4
193,4
194,11
195,3
196,6
197,2
198,2
199,4
