aircraft_id,mission_count
0,11
1,12
2,10
3,12
4,10
5,9
6,10
7,9
8,14
9,13
10,8
11,11
12,9
13,10
14,10
15,10
16,10
17,12
18,9
19,11
20,12
21,10
22,11
23,12
24,11
25,12
26,12
27,10
28,9
29,11
30,12
31,9
32,11
33,10
34,12
35,11
36,9
37,10
38,12
39,9
40,10
41,10
42,10
43,11
44,13
45,11
46,11
47,11
48,12
49,10
50,10
51,11
52,13
53,11
54,11
55,11
56,13
57,9
58,11
59,12
60,11
61,13
62,11
63,11
64,9
65,10
66,12
67,11
68,12
69,10
70,9
71,9
72,10
73,10
74,10
75,9
76,12
77,11
78,11
79,9
80,11
81,14
82,10
83,9
84,10
85,12
86,10
87,12
88,11
89,10
90,12
91,10
92,9
93,11
94,10
95,12
96,12
97,14
98,12
99,13
