aircraft_id,mission_count
0,6
1,8
2,5
3,5
4,4
5,5
6,3
7,11
8,5
9,3
10,4
11,9
12,3
13,5
14,6
15,9
16,3
17,6
18,7
19,6
20,3
21,4
22,4
23,6
24,4
25,5
26,8
27,1
28,3
29,4
30,7
31,3
32,8
33,3
34,5
35,5
36,7
37,4
38,3
39,6
40,4
41,6
42,5
43,7
44,5
45,5
46,4
47,9
48,8
49,7
50,2
51,5
52,5
53,5
54,4
55,4
56,4
57,2
58,7
59,10
60,6
61,2
62,3
63,4
64,3
65,4
66,4
67,5
68,3
69,2
70,11
71,2
72,3
73,7
74,7
75,11
76,8
77,7
78,7
79,3
80,3
81,2
82,7
83,4
84,3
85,4
86,7
87,9
88,5
89,12
90,3
91,4
92,4
93,12
94,5
95,5
96,6
97,3
98,2
99,5
100,7
101,4
102,3
103,6
104,4
105,3
106,3
107,9
108,8
109,7
110,5
111,4
112,4
113,7
114,6
115,3
116,5
117,5
118,5
119,6
120,7
121,6
122,7
123,6
124,8
125,3
126,4
127,4
128,5
129,8
130,4
131,6
132,3
133,7
134,4
135,6
136,8
137,5
138,6
139,7
140,4
141,8
142,10
143,4
144,8
145,5
146,6
147,5
148,4
149,4
150,8
151,5
152,5
153,8
154,5
155,6
156,4
157,10
158,6
159,6
160,5
161,1
162,7
163,3
164,5
165,5
166,9
167,4
168,3
169,3
170,9
171,10
172,6
173,5
174,4
175,9
176,5
177,4
178,8
179,8
180,5
181,6
182,8
183,8
184,5
185,7
186,6
187,5
188,5
189,5
190,6
191,5
192,6
193,2
194,5
195,5
196,2
197,7
198,8
199,1
