scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S5,continuous,D,32,0,224,takeoff,0.0,30.0,30.0,0.0
S5,continuous,D,26,0,224,landing,122.01689702142984,312.0168970214298,190.0,0.0
S5,continuous,D,17,1,142,takeoff,10.0,40.0,30.0,0.0
S5,continuous,D,22,1,142,landing,164.70289941306675,354.70289941306675,190.0,0.0
S5,continuous,D,1,2,47,takeoff,20.0,50.0,30.0,0.0
S5,continuous,D,0,2,47,landing,81.92468290212213,271.92468290212213,190.0,0.0
S5,continuous,D,27,3,262,takeoff,30.0,60.0,30.0,0.0
S5,continuous,D,19,3,262,landing,162.09972004189063,352.09972004189063,190.0,0.0
S5,continuous,D,3,4,230,takeoff,40.0,70.0,30.0,0.0
S5,continuous,D,14,4,230,landing,165.3772620512746,355.3772620512746,190.0,0.0
S5,continuous,D,12,5,290,takeoff,50.0,80.0,30.0,0.0
S5,continuous,D,22,5,290,landing,354.70289941306675,544.7028994130667,189.99999999999994,139.0550095624277
S5,continuous,D,38,6,94,takeoff,60.0,90.0,30.0,0.0
S5,continuous,D,13,6,94,landing,180.7641859885318,370.76418598853184,190.00000000000003,0.0
S5,continuous,D,17,7,33,takeoff,70.0,100.0,30.0,0.0
S5,continuous,D,21,7,33,landing,158.10551445920447,348.10551445920447,190.0,0.0
S5,continuous,D,32,8,279,takeoff,80.0,110.0,30.0,0.0
S5,continuous,D,4,8,279,landing,186.93469644195014,376.9346964419501,189.99999999999997,0.0
S5,continuous,D,35,9,131,takeoff,90.0,120.0,30.0,0.0
S5,continuous,D,34,9,131,landing,226.87354897749734,416.8735489774973,189.99999999999997,0.0
S5,continuous,D,29,10,0,takeoff,100.0,130.0,30.0,0.0
S5,continuous,D,7,10,0,landing,239.44415855913033,429.4441585591303,189.99999999999997,0.0
S5,continuous,D,25,11,22,takeoff,110.0,140.0,30.0,0.0
S5,continuous,D,30,11,22,landing,227.90272053144204,417.902720531442,189.99999999999997,0.0
S5,continuous,D,37,12,55,takeoff,120.0,150.0,30.0,0.0
S5,continuous,D,13,12,55,landing,370.76418598853184,560.7641859885318,190.0,118.2503150975856
S5,continuous,D,36,13,73,takeoff,130.0,160.0,30.0,0.0
S5,continuous,D,37,13,73,landing,253.5204364786961,443.52043647869607,189.99999999999997,0.0
S5,continuous,D,22,14,118,takeoff,544.7028994130667,574.7028994130667,30.0,404.7028994130667
S5,continuous,D,7,14,118,landing,696.3999096368267,886.3999096368267,190.0,0.0
S5,continuous,D,12,15,98,takeoff,150.0,180.0,30.0,0.0
S5,continuous,D,3,15,98,landing,253.12441932885224,443.12441932885224,190.0,0.0
S5,continuous,D,32,16,260,takeoff,160.0,190.0,30.0,0.0
S5,continuous,D,5,16,260,landing,235.27889026522854,425.27889026522854,190.0,0.0
S5,continuous,D,25,17,80,takeoff,170.0,200.0,30.0,0.0
S5,continuous,D,12,17,80,landing,305.1418112690781,495.1418112690781,190.0,0.0
S5,continuous,D,1,18,200,takeoff,180.0,210.0,30.0,0.0
S5,continuous,D,0,18,200,landing,271.92468290212213,461.92468290212213,190.0,30.00000000000003
S5,continuous,D,34,19,93,takeoff,416.8735489774973,446.8735489774973,30.0,166.8735489774973
S5,continuous,D,14,19,93,landing,491.7037075582012,681.7037075582011,189.99999999999994,0.0
S5,continuous,D,17,20,234,takeoff,200.0,230.0,30.0,0.0
S5,continuous,D,33,20,234,landing,265.0131846142213,455.0131846142213,190.0,0.0
S5,continuous,D,0,21,165,takeoff,461.92468290212213,491.92468290212213,30.0,251.92468290212213
S5,continuous,D,5,21,165,landing,516.38269421888,706.38269421888,190.0,0.0
