aircraft_id,mission_count
0,11
1,13
2,13
3,10
4,11
5,11
6,12
7,11
8,11
9,11
10,12
11,10
12,8
13,11
14,11
15,9
16,11
17,13
18,10
19,11
20,10
21,10
22,12
23,10
24,13
25,11
26,13
27,12
28,9
29,10
30,13
31,11
32,10
33,8
34,12
35,10
36,12
37,13
38,10
39,11
40,13
41,11
42,9
43,10
44,10
45,8
46,12
47,13
48,12
49,10
50,10
51,14
52,11
53,11
54,13
55,9
56,10
57,9
58,11
59,12
60,13
61,9
62,12
63,11
64,12
65,10
66,9
67,11
68,12
69,10
70,9
71,9
72,15
73,11
74,11
75,12
76,11
77,10
78,9
79,12
80,10
81,7
82,11
83,10
84,10
85,9
86,10
87,10
88,9
89,10
90,9
91,9
92,11
93,11
94,9
95,11
96,14
97,12
98,10
99,12
