aircraft_id,mission_count
0,5
1,5
2,6
3,8
4,9
5,5
6,3
7,3
8,6
9,6
10,6
11,7
12,7
13,4
14,4
15,4
16,3
17,8
18,9
19,8
20,5
21,6
22,2
23,3
24,6
25,2
26,8
27,5
28,4
29,5
30,4
31,5
32,6
33,8
34,4
35,7
36,7
37,5
38,6
39,5
40,4
41,7
42,5
43,6
44,7
45,5
46,7
47,11
48,6
49,2
50,6
51,3
52,8
53,6
54,5
55,3
56,5
57,4
58,4
59,7
60,4
61,6
62,4
63,5
64,3
65,6
66,6
67,4
68,4
69,5
70,4
71,9
72,4
73,4
74,5
75,6
76,4
77,6
78,5
79,6
80,4
81,5
82,5
83,3
84,3
85,7
86,9
87,5
88,9
89,8
90,10
91,4
92,4
93,9
94,5
95,4
96,4
97,3
98,1
99,6
100,3
101,0
102,6
103,6
104,6
105,6
106,4
107,3
108,9
109,4
110,6
111,6
112,5
113,5
114,6
115,6
116,8
117,7
118,4
119,5
120,5
121,5
122,6
123,6
124,7
125,8
126,4
127,6
128,6
129,6
130,3
131,8
132,6
133,7
134,4
135,4
136,6
137,6
138,5
139,11
140,6
141,7
142,5
143,4
144,5
145,4
146,3
147,2
148,7
149,8
150,6
151,6
152,5
153,9
154,8
155,4
156,7
157,9
158,7
159,3
160,3
161,5
162,7
163,5
164,8
165,5
166,4
167,4
168,5
169,6
170,2
171,8
172,4
173,7
174,2
175,4
176,6
177,9
178,11
179,6
180,3
181,7
182,4
183,5
184,2
185,4
186,3
187,3
188,4
189,5
190,9
191,9
192,6
193,2
194,4
195,5
196,5
197,5
198,4
199,3
