aircraft_id,mission_count
0,2
1,8
2,1
3,1
4,4
5,6
6,4
7,3
8,1
9,2
10,2
11,1
12,5
13,4
14,3
15,4
16,3
17,3
18,4
19,5
20,0
21,4
22,5
23,3
24,3
25,2
26,3
27,0
28,3
29,4
30,5
31,4
32,0
33,3
34,5
35,6
36,1
37,1
38,5
39,4
40,5
41,8
42,3
43,1
44,5
45,3
46,4
47,7
48,1
49,2
50,1
51,3
52,1
53,5
54,6
55,5
56,3
57,5
58,2
59,2
60,2
61,2
62,3
63,3
64,3
65,4
66,5
67,3
68,3
69,2
70,2
71,2
72,3
73,5
74,3
75,2
76,2
77,5
78,2
79,6
80,4
81,3
82,2
83,4
84,5
85,4
86,6
87,2
88,5
89,1
90,2
91,1
92,1
93,2
94,7
95,2
96,1
97,2
98,1
99,3
100,3
101,4
102,4
103,3
104,1
105,2
106,2
107,4
108,1
109,1
110,3
111,2
112,3
113,2
114,3
115,0
116,1
117,4
118,2
119,3
120,3
121,4
122,6
123,4
124,2
125,3
126,5
127,2
128,3
129,3
130,1
131,5
132,4
133,1
134,6
135,4
136,3
137,2
138,3
139,6
140,1
141,8
142,2
143,2
144,5
145,2
146,3
147,2
148,4
149,1
150,5
151,0
152,4
153,0
154,2
155,2
156,6
157,1
158,3
159,1
160,2
161,6
162,5
163,2
164,3
165,4
166,5
167,4
168,6
169,2
170,5
171,5
172,2
173,3
174,5
175,2
176,4
177,4
178,2
179,3
180,1
181,4
182,6
183,5
184,3
185,2
186,2
187,3
188,6
189,4
190,5
191,3
192,5
193,4
194,2
195,1
196,1
197,4
198,3
199,2
200,1
201,2
202,2
203,3
204,2
205,0
206,3
207,1
208,0
209,0
210,6
211,3
212,3
213,9
214,3
215,3
216,0
217,1
218,1
219,3
220,3
221,0
222,0
223,5
224,2
225,1
226,3
227,1
228,3
229,2
230,4
231,3
232,5
233,1
234,2
235,1
236,2
237,2
238,1
239,4
240,4
241,3
242,1
243,3
244,3
245,5
246,3
247,0
248,3
249,4
250,8
251,2
252,2
253,6
254,4
255,3
256,1
257,3
258,4
259,2
260,1
261,2
262,7
263,3
264,5
265,2
266,2
267,2
268,7
269,2
270,5
271,1
272,2
273,3
274,5
275,3
276,1
277,5
278,7
279,3
280,5
281,1
282,4
283,2
284,4
285,2
286,5
287,3
288,2
289,1
290,2
291,4
292,5
293,4
294,3
295,4
296,2
297,4
298,3
299,4
300,5
301,4
302,2
303,6
304,6
305,4
306,2
307,7
308,1
309,4
310,3
311,1
312,3
313,1
314,4
315,0
316,2
317,5
318,3
319,4
320,5
321,1
322,3
323,3
324,1
325,1
326,2
327,3
328,4
329,2
330,5
331,3
332,8
333,2
334,1
335,4
336,1
337,3
338,4
339,3
340,3
341,1
342,4
343,1
344,1
345,1
346,1
347,3
348,4
349,3
350,0
351,2
352,2
353,0
354,3
355,1
356,2
357,1
358,3
359,0
