scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S4,continuous,C,0,57,0.0,0.0,118.68535340859756,118.68535340859756,157.94779573652093,0.0,0.0,0.0,0.0,0.0,30.0,147.94779573652093,337.9477957365209,300.0,5130.733878692438,0.0,2,2,0,0
S4,continuous,C,1,80,10.0,10.0,98.52561281718144,98.52561281718144,148.0143025538568,0.0,0.0,0.0,0.0,10.0,40.0,138.0143025538568,328.0143025538568,300.0,4444.334943904356,0.0,2,2,0,0
S4,continuous,C,2,13,20.0,20.0,85.32872810787038,85.32872810787038,132.31942663548375,0.0,0.0,0.0,0.0,20.0,50.0,122.31942663548377,312.31942663548375,300.0,4231.389986067068,0.0,1,1,0,0
S4,continuous,C,3,23,30.0,30.0,114.29410011636267,114.29410011636267,167.93668659396562,0.0,0.0,0.0,0.0,30.0,60.0,157.93668659396562,347.93668659396565,300.0,4306.326081555844,0.0,2,2,0,0
S4,continuous,C,4,15,40.0,40.0,128.52561281718144,288.52561281718147,338.01430255385685,0.0,0.0,160.0,160.0,40.0,70.0,328.0143025538568,518.0143025538569,300.0,4444.334943904356,0.0,2,2,0,0
S4,continuous,C,5,140,50.0,50.0,159.48779259224614,159.48779259224614,200.31462027168723,0.0,0.0,0.0,0.0,50.0,80.0,190.31462027168723,380.3146202716872,300.0,5082.136367658342,0.0,2,2,0,0
S4,continuous,C,6,149,60.0,60.0,128.285874970673,128.285874970673,181.89694434785542,0.0,0.0,0.0,0.0,60.0,90.0,171.89694434785542,361.8969443478554,300.0,1923.416938661429,0.0,1,1,0,0
S4,continuous,C,7,197,70.0,70.0,185.4022918366646,185.4022918366646,209.84777109147214,0.0,0.0,0.0,0.0,70.0,100.0,199.84777109147214,389.84777109147217,350.0,5137.536393169239,0.0,0,0,0,1
S4,continuous,C,8,131,80.0,80.0,200.15503515115745,200.15503515115745,231.18872075314343,0.0,0.0,0.0,0.0,80.0,110.0,221.18872075314343,411.18872075314346,300.0,5241.994965942798,0.0,0,0,0,0
S4,continuous,C,9,164,90.0,90.0,172.325854228731,390.15503515115745,421.18872075314346,0.0,0.0,217.82918092242647,217.82918092242647,90.0,120.0,411.18872075314346,601.1887207531435,300.0,4702.097848155647,0.0,2,2,0,0
S4,continuous,C,10,195,100.0,100.0,180.0199788433733,304.2941001163627,357.93668659396565,0.0,0.0,124.27412127298939,124.27412127298939,100.0,130.0,347.93668659396565,537.9366865939656,300.0,3088.0961844747253,0.0,1,1,0,0
S4,continuous,C,11,170,110.0,110.0,169.46991056327886,169.46991056327886,197.1155758485402,0.0,0.0,0.0,0.0,110.0,140.0,187.1155758485402,377.1155758485402,300.0,3230.7355300698305,0.0,0,0,0,0
S4,continuous,C,12,74,120.0,120.0,194.66791569350738,365.40229183666463,399.84777109147217,0.0,0.0,170.73437614315725,170.73437614315725,120.0,150.0,389.84777109147217,579.8477710914722,400.0,3557.943062078839,0.0,0,0,0,1
S4,continuous,C,13,2,130.0,130.0,160.42605989829806,160.42605989829806,186.07190084840101,0.0,0.0,0.0,0.0,130.0,160.0,176.07190084840101,366.071900848401,300.0,677.214722329451,0.0,0,0,0,0
S4,continuous,C,14,111,140.0,361.8969443478554,438.7173687541771,438.7173687541771,464.36320970428005,221.89694434785542,161.89694434785542,0.0,161.89694434785542,361.8969443478554,391.8969443478554,454.36320970428005,644.36320970428,300.0,1943.5748869123759,0.0,0,0,0,0
S4,continuous,C,15,113,150.0,150.0,231.53609789818918,231.53609789818918,258.8373944267009,0.0,0.0,0.0,0.0,150.0,180.0,248.83739442670088,438.8373944267009,300.0,3255.6892576568193,0.0,1,1,0,0
S4,continuous,C,16,166,160.0,337.9477957365209,425.6077943616089,425.6077943616089,466.38804307736314,177.9477957365209,177.9477957365209,0.0,177.9477957365209,337.9477957365209,367.9477957365209,456.38804307736314,646.3880430773631,300.0,3626.7172083627,0.0,2,2,0,0
S4,continuous,C,17,190,170.0,380.3146202716872,432.60286778663834,432.60286778663834,480.89370930318455,210.3146202716872,210.3146202716872,0.0,210.3146202716872,380.3146202716872,410.3146202716872,470.89370930318455,660.8937093031846,300.0,1209.6830016806077,0.0,0,0,0,0
S4,continuous,C,18,116,180.0,180.0,211.59262854639,211.59262854639,258.5714945940011,0.0,0.0,0.0,0.0,180.0,210.0,248.57149459400108,438.5714945940011,300.0,1250.3785957036093,0.0,0,0,0,0
S4,continuous,C,19,123,190.0,367.9477957365209,481.27974002865767,580.1550351511574,611.1887207531435,177.9477957365209,177.9477957365209,98.87529512249978,276.8230908590207,367.9477957365209,397.9477957365209,601.1887207531435,791.1887207531435,300.0,5289.447437263776,0.0,0,0,0,0
S4,continuous,C,20,80,200.0,200.0,299.82518159167597,401.59262854638996,448.5714945940011,0.0,0.0,101.76744695471399,101.76744695471399,200.0,230.0,438.5714945940011,628.571494594001,300.0,3966.3972975388247,0.0,0,0,0,0
S4,continuous,C,21,37,210.0,210.0,289.0390156396718,289.0390156396718,336.0297141672852,0.0,0.0,0.0,0.0,210.0,240.0,326.0297141672852,516.0297141672852,300.0,4867.686573374006,0.0,3,3,0,0
S4,continuous,C,22,90,220.0,220.0,284.1167892049395,628.7173687541772,654.3632097042802,0.0,0.0,344.60057954923764,344.60057954923764,220.0,250.0,644.36320970428,834.36320970428,300.0,1887.8998142749713,0.0,0,0,0,0
S4,continuous,C,23,121,230.0,230.0,316.77947296368365,316.77947296368365,354.8748687214186,0.0,0.0,0.0,0.0,230.0,260.0,344.8748687214186,534.8748687214186,300.0,5034.314314597898,0.0,1,1,0,0
S4,continuous,C,24,21,240.0,240.0,343.8218161327884,581.59262854639,638.571494594001,0.0,0.0,237.7708124136015,237.7708124136015,240.0,270.0,628.571494594001,818.571494594001,350.0,4311.416256823833,0.0,0,0,0,1
S4,continuous,C,25,132,250.0,516.0297141672852,624.9370022959855,770.1550351511574,801.1887207531435,266.0297141672852,266.0297141672852,145.21803285517194,411.24774702245713,516.0297141672852,546.0297141672852,791.1887207531435,981.1887207531435,300.0,4517.8945607204605,0.0,3,3,0,0
S4,continuous,C,26,167,260.0,260.0,339.3763690757333,506.77947296368365,544.8748687214186,0.0,0.0,167.40310388795035,167.40310388795035,260.0,290.0,534.8748687214186,724.8748687214186,300.0,3408.2730931048272,0.0,1,1,0,0
S4,continuous,C,27,149,270.0,450.0,573.7280346800882,575.4022918366646,589.8477710914722,180.0,0.0,1.6742571565764592,1.6742571565764592,450.0,480.0,579.8477710914722,769.8477710914722,300.0,5014.747096687001,0.0,0,0,0,0
S4,continuous,C,28,116,280.0,400.0,492.94580321209384,615.607794361609,656.3880430773631,120.0,0.0,122.66199114951507,122.66199114951507,400.0,430.0,646.3880430773631,836.3880430773631,300.0,3094.2721794587806,0.0,0,0,0,0
S4,continuous,C,29,57,290.0,530.0,599.9397193757778,599.9397193757778,649.4284091124532,240.0,0.0,0.0,0.0,530.0,560.0,639.4284091124532,829.4284091124532,300.0,3226.511454477013,0.0,0,0,0,0
S4,continuous,C,30,189,300.0,769.8477710914722,844.9797038869885,844.9797038869885,855.301887053078,469.84777109147217,469.84777109147217,0.0,469.84777109147217,769.8477710914722,799.8477710914722,845.301887053078,1035.301887053078,300.0,4169.601881485076,0.0,1,1,0,0
S4,continuous,C,31,58,310.0,310.0,389.3029984067578,389.3029984067578,416.9486636920192,0.0,0.0,0.0,0.0,310.0,340.0,406.9486636920192,596.9486636920192,300.0,4483.634025107143,0.0,1,1,0,0
S4,continuous,C,32,129,320.0,320.0,409.12486364831676,409.12486364831676,442.55476298154554,0.0,0.0,0.0,0.0,320.0,350.0,432.55476298154554,622.5547629815455,300.0,3594.0250690824164,0.0,1,1,0,0
S4,continuous,C,33,85,330.0,834.36320970428,897.8556753393443,897.8556753393443,944.8345413869554,504.36320970428005,384.36320970428005,0.0,384.36320970428005,834.36320970428,864.36320970428,934.8345413869554,1124.8345413869554,300.0,2886.2318473193186,0.0,0,0,0,0
S4,continuous,C,34,106,340.0,350.0,436.67643352317594,436.67643352317594,474.2422240885546,10.0,10.0,0.0,10.0,350.0,380.0,464.2422240885546,654.2422240885546,300.0,3451.475850233781,0.0,1,1,0,0
S4,continuous,C,35,136,350.0,350.0,411.22268922644156,411.22268922644156,421.544872392531,0.0,0.0,0.0,0.0,350.0,380.0,411.544872392531,601.544872392531,300.0,3191.6626691568654,0.0,2,2,0,0
S4,continuous,C,36,36,360.0,360.0,435.24578765288607,435.24578765288607,482.6540439579287,0.0,0.0,0.0,0.0,360.0,390.0,472.6540439579287,662.6540439579287,300.0,3774.0086494100174,0.0,1,1,0,0
S4,continuous,C,37,184,370.0,981.1887207531435,1061.187567952351,1061.187567952351,1085.1781378276094,611.1887207531435,611.1887207531435,0.0,611.1887207531435,981.1887207531435,1011.1887207531435,1075.1781378276094,1265.1781378276094,300.0,3539.4653838676472,0.0,0,0,0,0
