aircraft_id,mission_count
0,1
1,3
2,3
3,2
4,6
5,5
6,3
7,2
8,4
9,3
10,4
11,7
12,2
13,7
14,7
15,3
16,1
17,4
18,2
19,4
20,0
21,5
22,5
23,1
24,4
25,3
26,4
27,4
28,3
29,2
30,3
31,3
32,7
33,4
34,4
35,7
36,4
37,3
38,5
39,7
40,2
41,1
42,1
43,3
44,2
45,1
46,1
47,3
48,3
49,1
50,2
51,0
52,2
53,2
54,5
55,5
56,5
57,5
58,2
59,2
60,3
61,6
62,3
63,7
64,0
65,2
66,4
67,1
68,3
69,1
70,3
71,3
72,2
73,5
74,4
75,3
76,3
77,5
78,4
79,3
80,3
81,4
82,2
83,0
84,4
85,1
86,2
87,1
88,6
89,2
90,7
91,7
92,6
93,5
94,1
95,1
96,5
97,1
98,3
99,1
100,2
101,3
102,4
103,3
104,5
105,2
106,5
107,5
108,5
109,5
110,5
111,5
112,4
113,5
114,6
115,3
116,8
117,1
118,2
119,7
120,3
121,3
122,6
123,5
124,2
125,8
126,2
127,6
128,5
129,6
130,4
131,4
132,6
133,4
134,7
135,4
136,3
137,4
138,2
139,1
140,5
141,3
142,5
143,1
144,4
145,7
146,4
147,3
148,4
149,2
150,3
151,1
152,6
153,7
154,8
155,4
156,3
157,1
158,1
159,4
160,6
161,3
162,2
163,3
164,2
165,5
166,1
167,3
168,2
169,4
170,5
171,5
172,3
173,6
174,3
175,2
176,3
177,4
178,4
179,3
180,3
181,4
182,5
183,7
184,3
185,6
186,2
187,3
188,6
189,1
190,2
191,3
192,1
193,4
194,2
195,6
196,4
197,1
198,4
199,5
200,5
201,3
202,5
203,3
204,2
205,6
206,4
207,2
208,4
209,3
210,6
211,3
212,6
213,2
214,3
215,4
216,6
217,6
218,7
219,5
220,2
221,5
222,4
223,4
224,2
225,5
226,4
227,3
228,2
229,2
230,2
231,2
232,3
233,6
234,3
235,6
236,2
237,2
238,7
239,0
240,5
241,4
242,4
243,5
244,6
245,4
246,3
247,4
248,5
249,2
250,5
251,3
252,4
253,6
254,9
255,5
256,4
257,1
258,2
259,2
260,5
261,4
262,4
263,3
264,3
265,6
266,4
267,4
268,1
269,2
270,3
271,1
272,3
273,4
274,4
275,1
276,3
277,5
278,4
279,8
280,3
281,3
282,5
283,3
284,2
285,1
286,2
287,3
288,2
289,1
290,4
291,3
292,5
293,5
294,4
295,4
296,2
297,3
298,2
299,4
