scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S3,continuous,D,0,102,0.0,0.0,74.2939281378782,74.2939281378782,127.04705349304554,0.0,0.0,0.0,0.0,0.0,0.0,117.04705349304554,117.04705349304554,350.0,2333.9790739369632,0.0,0,0,0,1
S3,continuous,D,1,139,10.0,10.0,62.20136558650985,62.20136558650985,80.78357619608938,0.0,0.0,0.0,0.0,10.0,10.0,70.78357619608938,70.78357619608938,350.0,2163.9758266631843,0.0,0,0,0,1
S3,continuous,D,2,47,20.0,20.0,98.00271999178779,98.00271999178779,138.07522819730872,0.0,0.0,0.0,0.0,20.0,20.0,128.0752281973087,128.0752281973087,400.0,2462.046208471148,0.0,0,0,0,1
S3,continuous,D,3,116,30.0,30.0,90.61810523445601,90.61810523445601,113.9629985219465,0.0,0.0,0.0,0.0,30.0,30.0,103.9629985219465,103.9629985219465,350.0,566.5924790272901,0.0,0,0,0,1
S3,continuous,D,4,25,40.0,40.0,105.86412483745235,105.86412483745235,124.44633544703188,0.0,0.0,0.0,0.0,40.0,40.0,114.44633544703188,114.44633544703188,350.0,2769.927012530912,0.0,0,0,0,1
S3,continuous,D,5,21,50.0,50.0,154.86227073552007,154.86227073552007,234.7737064793185,0.0,0.0,0.0,0.0,50.0,50.0,224.7737064793185,224.7737064793185,450.0,2903.9324975183436,0.0,0,0,0,1
S3,continuous,D,6,126,60.0,60.0,149.02149180501868,149.02149180501868,201.77461716018604,0.0,0.0,0.0,0.0,60.0,60.0,191.77461716018604,191.77461716018604,350.0,2492.623724118972,0.0,0,0,0,1
S3,continuous,D,7,27,70.0,70.0,96.82591742836479,96.82591742836479,139.57904278353215,0.0,0.0,0.0,0.0,70.0,70.0,129.57904278353215,129.57904278353215,300.0,1148.2592986015513,0.0,0,0,0,0
S3,continuous,D,8,26,80.0,80.0,165.4242688894642,165.4242688894642,201.52376475242784,0.0,0.0,0.0,0.0,80.0,80.0,191.52376475242784,191.52376475242784,350.0,2169.5407156209894,0.0,0,0,0,1
S3,continuous,D,9,79,90.0,150.0,198.93086114022012,198.93086114022012,258.84229688401854,60.0,0.0,0.0,0.0,150.0,150.0,248.84229688401854,248.84229688401854,350.0,2415.711600476262,0.0,0,0,0,1
S3,continuous,D,10,136,100.0,100.0,148.10639399601774,148.10639399601774,175.97564666414772,0.0,0.0,0.0,0.0,100.0,100.0,165.97564666414772,165.97564666414772,300.0,1616.9687160799194,0.0,0,0,0,0
S3,continuous,D,11,127,110.0,110.0,157.63609132941727,157.63609132941727,205.8740211084534,0.0,0.0,0.0,0.0,110.0,110.0,195.8740211084534,195.8740211084534,300.0,2072.7817114420723,0.0,0,0,0,0
S3,continuous,D,12,3,120.0,120.0,152.55845482890695,152.55845482890695,211.31178599869168,0.0,0.0,0.0,0.0,120.0,120.0,201.31178599869168,201.31178599869168,350.0,993.7628210441162,0.0,0,0,0,1
S3,continuous,D,13,85,130.0,130.0,179.7795987968413,179.7795987968413,217.82506604541288,0.0,0.0,0.0,0.0,130.0,130.0,207.82506604541285,207.82506604541285,350.0,1282.7316778161867,0.0,0,0,0,1
S3,continuous,D,14,96,140.0,140.0,204.3749026616635,204.3749026616635,236.17188686838122,0.0,0.0,0.0,0.0,140.0,140.0,226.17188686838122,226.17188686838122,350.0,1177.3246499090915,0.0,0,0,0,1
S3,continuous,D,15,30,150.0,150.0,273.50954409847975,273.50954409847975,351.6914323876558,0.0,0.0,0.0,0.0,150.0,150.0,341.6914323876558,341.6914323876558,600.0,1847.007177143631,0.0,0,0,0,1
S3,continuous,D,16,40,160.0,160.0,211.2830420963887,211.2830420963887,268.8712223738235,0.0,0.0,0.0,0.0,160.0,160.0,258.8712223738235,258.8712223738235,350.0,2297.784108994384,0.0,0,0,0,1
S3,continuous,D,17,29,170.0,170.0,242.97174356017857,242.97174356017857,316.05261569913097,0.0,0.0,0.0,0.0,170.0,170.0,306.05261569913097,306.05261569913097,450.0,1650.7167843780846,0.0,0,0,0,1
S3,continuous,D,18,134,180.0,180.0,285.65587308370084,285.65587308370084,385.56730882749923,0.0,0.0,0.0,0.0,180.0,180.0,375.56730882749923,375.56730882749923,550.0,2850.4798060829585,0.0,0,0,0,1
S3,continuous,D,19,68,190.0,190.0,305.86209303323653,305.86209303323653,385.9578988114762,0.0,0.0,0.0,0.0,190.0,190.0,375.9578988114762,375.9578988114762,450.0,3340.0141139984858,0.0,0,0,0,1
S3,continuous,D,20,4,200.0,200.0,234.78340510326535,234.78340510326535,252.57679477375956,0.0,0.0,0.0,0.0,200.0,200.0,242.57679477375956,242.57679477375956,300.0,702.6962898945183,0.0,0,0,0,0
S3,continuous,D,21,125,210.0,210.0,249.77562902129503,249.77562902129503,296.5223602974694,0.0,0.0,0.0,0.0,210.0,210.0,286.5223602974694,286.5223602974694,350.0,1414.8747677352696,0.0,0,0,0,1
