scenario_id,sweep,model,flight_id,aircraft_id,planned_start_time,start_time,cruise_arrival_time,descent_start_time,end_time,delay_s,takeoff_pad_delay_s,landing_pad_delay_s,pad_delay_s,takeoff_pad_start_s,takeoff_pad_end_s,landing_pad_start_s,landing_pad_end_s,cruise_altitude,distance_m,detour_distance_m,building_risks,building_collisions,path_changes,altitude_changes
S5,continuous,B,0,92,0.0,0.0,123.47935996598386,123.47935996598386,131.18044691029036,0.0,0.0,0.0,0.0,0.0,30.0,123.47935996598386,313.47935996598386,300.0,5205.043548262118,0.0,0,0,0,0
S5,continuous,B,1,125,10.0,10.0,96.86483799225277,96.86483799225277,148.34918497378249,0.0,0.0,0.0,0.0,10.0,40.0,138.34918497378249,328.3491849737825,300.0,5143.018115688379,0.0,0,0,0,0
S5,continuous,B,2,164,20.0,20.0,153.5459302997603,153.5459302997603,201.60794369203413,0.0,0.0,0.0,0.0,20.0,50.0,191.60794369203413,381.60794369203415,350.0,5439.9031164624175,0.0,0,0,0,1
S5,continuous,B,3,21,30.0,30.0,100.88981786054254,100.88981786054254,131.43748642680922,0.0,0.0,0.0,0.0,30.0,60.0,121.43748642680923,311.43748642680924,300.0,4218.689915291224,0.0,0,0,0,0
S5,continuous,B,4,238,40.0,40.0,111.01048815684635,111.01048815684635,142.8384407486158,0.0,0.0,0.0,0.0,40.0,70.0,132.8384407486158,322.83844074861577,350.0,3477.0232924788443,0.0,0,0,0,1
S5,continuous,B,5,43,50.0,50.0,121.97397830238195,121.97397830238195,144.93855691216183,0.0,0.0,0.0,0.0,50.0,80.0,134.93855691216183,324.93855691216186,350.0,2064.752560920432,0.0,0,0,0,1
S5,continuous,B,6,161,60.0,60.0,161.15017294560172,161.15017294560172,172.96807022546952,0.0,0.0,0.0,0.0,60.0,90.0,162.96807022546952,352.96807022546955,300.0,4455.2768569159025,0.0,0,0,0,0
S5,continuous,B,7,11,70.0,70.0,204.31162950775894,204.31162950775894,228.9936752164528,0.0,0.0,0.0,0.0,70.0,100.0,218.9936752164528,408.9936752164528,350.0,5395.432978202393,0.0,0,0,0,1
S5,continuous,B,8,29,80.0,80.0,202.10624136275723,202.10624136275723,234.955572711488,0.0,0.0,0.0,0.0,80.0,110.0,224.95557271148803,414.955572711488,350.0,4537.630550563018,0.0,0,0,0,1
S5,continuous,B,9,232,90.0,90.0,160.48966576148706,305.77827302167736,323.47935996598386,0.0,0.0,145.2886072601903,145.2886072601903,90.0,120.0,313.47935996598386,503.47935996598386,350.0,2125.31033493398,0.0,0,0,0,1
S5,continuous,B,10,134,100.0,100.0,191.17235528588225,191.17235528588225,212.37963007282326,0.0,0.0,0.0,0.0,100.0,130.0,202.37963007282326,392.37963007282326,350.0,4768.044378723762,0.0,0,0,0,1
S5,continuous,B,11,190,110.0,110.0,215.96360583107239,341.15017294560175,362.96807022546955,0.0,0.0,125.18656711452937,125.18656711452937,110.0,140.0,352.96807022546955,542.9680702254695,350.0,4605.8340719893995,0.0,0,0,0,1
S5,continuous,B,12,223,120.0,120.0,190.47088914324007,190.47088914324007,250.18038996796992,0.0,0.0,0.0,0.0,120.0,150.0,240.18038996796992,430.1803899679699,350.0,2349.2120201936496,0.0,0,0,0,1
S5,continuous,B,13,145,130.0,130.0,246.35426045793088,531.1501729456018,552.9680702254695,0.0,0.0,284.7959124876709,284.7959124876709,130.0,160.0,542.9680702254695,732.9680702254695,350.0,5017.704631307467,0.0,0,0,0,1
S5,continuous,B,14,257,140.0,140.0,158.96710675212125,503.47935996598386,511.18044691029036,0.0,0.0,344.5122532138626,344.5122532138626,140.0,170.0,503.47935996598386,693.4793599659838,300.0,642.9429332866716,0.0,0,0,0,0
S5,continuous,B,15,73,150.0,150.0,239.41505146304337,311.97397830238197,334.93855691216186,0.0,0.0,72.5589268393386,72.5589268393386,150.0,180.0,324.93855691216186,514.9385569121619,350.0,4768.044378723762,0.0,0,0,0,1
S5,continuous,B,16,96,160.0,160.0,210.79333601240248,290.88981786054256,321.43748642680924,0.0,0.0,80.09648184814009,80.09648184814009,160.0,190.0,311.43748642680924,501.43748642680924,300.0,3198.768965823596,0.0,0,0,0,0
S5,continuous,B,17,42,170.0,170.0,293.97821382953185,293.97821382953185,309.88002630207194,0.0,0.0,0.0,0.0,170.0,200.0,299.88002630207194,489.88002630207194,350.0,4662.63743347315,0.0,0,0,0,1
S5,continuous,B,18,285,180.0,180.0,271.6938090082981,271.6938090082981,327.2789649759265,0.0,0.0,0.0,0.0,180.0,210.0,317.2789649759265,507.2789649759265,350.0,4549.166066165577,0.0,0,0,0,1
S5,continuous,B,19,91,190.0,190.0,302.9106764842288,302.9106764842288,362.9669300596284,0.0,0.0,0.0,0.0,190.0,220.0,352.9669300596284,542.9669300596283,350.0,5165.15354960556,0.0,0,0,0,1
S5,continuous,B,20,205,200.0,200.0,265.4855332250902,265.4855332250902,285.0465411076595,0.0,0.0,0.0,0.0,200.0,230.0,275.0465411076595,465.0465411076595,300.0,3852.6537134916457,2.551561814413617,1,0,1,0
S5,continuous,B,21,54,210.0,210.0,273.2298965689909,273.2298965689909,316.82175732545227,0.0,0.0,0.0,0.0,210.0,240.0,306.82175732545227,496.82175732545227,350.0,1785.8909815690308,0.0,0,0,0,1
S5,continuous,B,22,12,220.0,220.0,282.1764739785585,282.1764739785585,339.24580268986546,0.0,0.0,0.0,0.0,220.0,250.0,329.24580268986546,519.2458026898655,350.0,2588.7645945679933,0.0,0,0,0,1
S5,continuous,B,23,254,230.0,230.0,302.2837022698383,302.2837022698383,317.8003256941827,0.0,0.0,0.0,0.0,230.0,260.0,307.8003256941827,497.8003256941827,350.0,1954.7305955084273,0.0,0,0,0,1
S5,continuous,B,24,271,240.0,392.37963007282326,473.14619999297815,473.14619999297815,513.6938685592448,152.37963007282326,152.37963007282326,0.0,152.37963007282326,392.37963007282326,422.37963007282326,503.69386855924483,693.6938685592448,350.0,4279.394392313629,0.0,0,0,0,1
S5,continuous,B,25,55,250.0,250.0,297.88935394183164,297.88935394183164,335.83707296722287,0.0,0.0,0.0,0.0,250.0,280.0,325.83707296722287,515.8370729672229,350.0,1442.6773423844888,0.0,0,0,0,1
S5,continuous,B,26,29,260.0,322.83844074861577,382.5755992155335,392.1062413627572,424.955572711488,62.83844074861577,62.83844074861577,9.530642147223716,72.36908289583948,322.83844074861577,352.83844074861577,414.955572711488,604.955572711488,350.0,2184.0001447123873,0.0,0,0,0,1
S5,continuous,B,27,17,270.0,270.0,379.183206655722,379.183206655722,427.69204463268034,0.0,0.0,0.0,0.0,270.0,300.0,417.69204463268034,607.6920446326803,300.0,4371.059103235139,0.7003415814738219,2,0,1,0
S5,continuous,B,28,168,280.0,280.0,364.77278825931506,364.77278825931506,384.6785213554321,0.0,0.0,0.0,0.0,280.0,310.0,374.6785213554321,564.6785213554322,350.0,3410.9385428691307,0.0,0,0,0,1
S5,continuous,B,29,170,290.0,422.37963007282326,474.7295049707485,497.88935394183164,525.8370729672229,132.37963007282326,132.37963007282326,23.159848971083136,155.5394790439064,422.37963007282326,452.37963007282326,515.8370729672229,705.8370729672229,300.0,2938.614976460608,0.1632760139000311,1,0,1,0
S5,continuous,B,30,165,300.0,300.0,342.626761634262,677.8893539418316,715.8370729672229,0.0,0.0,335.26259230756966,335.26259230756966,300.0,330.0,705.8370729672229,895.8370729672229,350.0,1910.1431184953751,0.0,0,0,0,1
S5,continuous,B,31,87,310.0,310.0,416.8819294467251,502.91067648422876,552.9669300596283,0.0,0.0,86.02874703750365,86.02874703750365,310.0,340.0,542.9669300596283,732.9669300596283,300.0,4225.377700627551,0.0,0,0,0,0
S5,continuous,B,32,295,320.0,408.9936752164528,443.2406603006167,443.2406603006167,495.73432439052516,88.9936752164528,88.9936752164528,0.0,88.9936752164528,408.9936752164528,438.9936752164528,485.73432439052516,675.7343243905252,300.0,1640.2078406910152,0.0,0,0,0,0
S5,continuous,B,33,192,330.0,693.6938685592448,769.5182497135696,769.5182497135696,775.034873137914,363.69386855924483,363.69386855924483,0.0,363.69386855924483,693.6938685592448,723.6938685592448,769.5182497135696,959.5182497135696,300.0,3198.768965823596,0.0,0,0,0,0
