aircraft_id,mission_count
0,5
1,2
2,3
3,3
4,1
5,2
6,3
7,1
8,2
9,2
10,1
11,4
12,4
13,0
14,9
15,4
16,5
17,3
18,4
19,6
20,2
21,6
22,2
23,5
24,4
25,5
26,12
27,3
28,5
29,4
30,1
31,4
32,5
33,4
34,2
35,1
36,4
37,3
38,3
39,4
40,4
41,4
42,4
43,4
44,8
45,8
46,3
47,2
48,6
49,2
50,3
51,5
52,3
53,5
54,4
55,5
56,5
57,3
58,0
59,3
60,7
61,3
62,1
63,2
64,1
65,4
66,5
67,4
68,3
69,3
70,2
71,1
72,4
73,0
74,3
75,5
76,4
77,5
78,3
79,3
80,1
81,2
82,7
83,3
84,1
85,5
86,4
87,2
88,6
89,5
90,0
91,0
92,7
93,5
94,3
95,3
96,5
97,2
98,2
99,4
100,4
101,7
102,2
103,4
104,7
105,2
106,8
107,5
108,4
109,7
110,0
111,4
112,3
113,4
114,3
115,5
116,2
117,4
118,3
119,3
120,3
121,1
122,0
123,2
124,1
125,4
126,3
127,5
128,4
129,4
130,1
131,3
132,1
133,5
134,2
135,1
136,3
137,5
138,2
139,2
140,3
141,6
142,3
143,3
144,2
145,6
146,2
147,5
148,6
149,4
150,3
151,2
152,6
153,2
154,1
155,7
156,2
157,3
158,2
159,7
160,4
161,3
162,4
163,6
164,1
165,3
166,2
167,3
168,5
169,5
170,3
171,2
172,5
173,2
174,4
175,2
176,3
177,5
178,2
179,3
180,1
181,7
182,2
183,9
184,3
185,3
186,2
187,3
188,5
189,8
190,5
191,2
192,4
193,3
194,2
195,5
196,5
197,4
198,3
199,3
200,8
201,2
202,5
203,2
204,2
205,4
206,2
207,7
208,3
209,6
210,3
211,5
212,3
213,7
214,4
215,3
216,3
217,2
218,2
219,4
220,3
221,5
222,5
223,3
224,2
225,3
226,2
227,4
228,4
229,5
230,4
231,7
232,4
233,3
234,4
235,4
236,2
237,7
238,1
239,4
240,3
241,4
242,4
243,4
244,5
245,1
246,4
247,5
248,3
249,3
250,6
251,3
252,2
253,4
254,8
255,1
256,5
257,3
258,4
259,6
260,1
261,5
262,2
263,3
264,4
265,6
266,3
267,4
268,5
269,2
270,3
271,2
272,4
273,4
274,4
275,2
276,7
277,5
278,5
279,4
280,5
281,2
282,3
283,6
284,3
285,6
286,3
287,2
288,1
289,5
290,5
291,3
292,4
293,2
294,2
295,4
296,1
297,2
298,3
299,4
