aircraft_id,mission_count
0,3
1,5
2,3
3,5
4,3
5,1
6,3
7,3
8,4
9,2
10,5
11,2
12,4
13,3
14,6
15,5
16,5
17,2
18,3
19,3
20,3
21,4
22,1
23,2
24,5
25,2
26,4
27,4
28,4
29,4
30,6
31,3
32,9
33,5
34,3
35,4
36,2
37,3
38,1
39,5
40,1
41,5
42,5
43,2
44,3
45,7
46,6
47,2
48,2
49,4
50,3
51,5
52,1
53,3
54,8
55,3
56,2
57,5
58,5
59,1
60,3
61,4
62,4
63,3
64,3
65,3
66,4
67,6
68,5
69,4
70,4
71,2
72,4
73,4
74,3
75,3
76,7
77,6
78,3
79,5
80,3
81,6
82,4
83,8
84,5
85,2
86,1
87,2
88,4
89,4
90,5
91,3
92,3
93,3
94,6
95,5
96,4
97,5
98,2
99,5
100,5
101,5
102,4
103,7
104,3
105,3
106,3
107,4
108,4
109,4
110,3
111,6
112,2
113,3
114,1
115,1
116,5
117,4
118,5
119,3
120,3
121,6
122,2
123,1
124,4
125,6
126,0
127,5
128,3
129,4
130,3
131,5
132,4
133,0
134,4
135,4
136,4
137,2
138,6
139,0
140,4
141,5
142,4
143,6
144,5
145,2
146,5
147,1
148,3
149,4
150,5
151,5
152,3
153,2
154,5
155,2
156,2
157,8
158,5
159,5
160,2
161,4
162,1
163,3
164,3
165,1
166,2
167,2
168,5
169,6
170,4
171,2
172,1
173,3
174,3
175,5
176,4
177,3
178,8
179,2
180,2
181,2
182,1
183,3
184,4
185,3
186,3
187,5
188,5
189,3
190,5
191,4
192,2
193,3
194,3
195,4
196,3
197,5
198,5
199,4
200,1
201,3
202,0
203,2
204,3
205,6
206,2
207,5
208,3
209,2
210,2
211,3
212,5
213,3
214,5
215,5
216,3
217,4
218,7
219,2
220,1
221,4
222,3
223,4
224,3
225,2
226,6
227,3
228,4
229,4
230,5
231,1
232,5
233,8
234,3
235,5
236,5
237,4
238,4
239,1
240,2
241,3
242,4
243,2
244,4
245,4
246,2
247,3
248,3
249,5
250,3
251,3
252,3
253,3
254,1
255,4
256,2
257,5
258,4
259,3
260,2
261,2
262,2
263,6
264,2
265,4
266,4
267,4
268,1
269,2
270,7
271,4
272,5
273,4
274,2
275,4
276,3
277,4
278,3
279,3
280,3
281,5
282,6
283,1
284,4
285,7
286,4
287,3
288,3
289,1
290,4
291,2
292,4
293,5
294,1
295,3
296,4
297,4
298,5
299,7
