scenario_id,sweep,model,vertiport_id,flight_id,aircraft_id,operation,start_s,end_s,duration_s,pad_delay_s
S3,continuous,E,8,0,79,takeoff,0.0,30.0,30.0,0.0
S3,continuous,E,6,0,79,landing,131.72825361395857,321.7282536139586,190.00000000000003,0.0
S3,continuous,E,5,1,118,takeoff,10.0,40.0,30.0,0.0
S3,continuous,E,15,1,118,landing,88.03085171797687,278.0308517179769,190.0,0.0
S3,continuous,E,6,2,77,takeoff,20.0,50.0,30.0,0.0
S3,continuous,E,10,2,77,landing,133.08791855700952,323.0879185570095,190.0,0.0
S3,continuous,E,16,3,66,takeoff,30.0,60.0,30.0,0.0
S3,continuous,E,6,3,66,landing,321.7282536139586,511.7282536139586,190.0,179.4991566537592
S3,continuous,E,0,4,91,takeoff,40.0,70.0,30.0,0.0
S3,continuous,E,4,4,91,landing,132.4564311455189,322.4564311455189,189.99999999999997,0.0
S3,continuous,E,1,5,58,takeoff,50.0,80.0,30.0,0.0
S3,continuous,E,18,5,58,landing,99.31042885710818,289.31042885710815,189.99999999999997,0.0
S3,continuous,E,9,6,99,takeoff,60.0,90.0,30.0,0.0
S3,continuous,E,6,6,99,landing,511.7282536139586,701.7282536139586,190.0,309.6288231073456
S3,continuous,E,13,7,95,takeoff,70.0,100.0,30.0,0.0
S3,continuous,E,14,7,95,landing,134.59072257144234,324.59072257144237,190.00000000000003,0.0
S3,continuous,E,18,8,71,takeoff,289.31042885710815,319.31042885710815,30.0,209.31042885710815
S3,continuous,E,1,8,71,landing,338.62085771421636,528.6208577142163,189.99999999999994,0.0
S3,continuous,E,1,9,80,takeoff,150.0,180.0,30.0,0.0
S3,continuous,E,15,9,80,landing,278.0308517179769,468.0308517179769,190.0,62.19684213973932
S3,continuous,E,9,10,56,takeoff,100.0,130.0,30.0,0.0
S3,continuous,E,2,10,56,landing,181.43744088026864,371.43744088026864,190.0,0.0
S3,continuous,E,17,11,129,takeoff,110.0,140.0,30.0,0.0
S3,continuous,E,0,11,129,landing,200.04703812969552,390.0470381296955,190.0,0.0
S3,continuous,E,3,12,125,takeoff,120.0,150.0,30.0,0.0
S3,continuous,E,2,12,125,landing,371.43744088026864,561.4374408802687,190.00000000000006,187.1805305487552
S3,continuous,E,7,13,115,takeoff,130.0,160.0,30.0,0.0
S3,continuous,E,12,13,115,landing,242.58241925860722,432.5824192586072,190.0,0.0
S3,continuous,E,19,14,39,takeoff,140.0,170.0,30.0,0.0
S3,continuous,E,3,14,39,landing,169.28973805754313,359.2897380575431,189.99999999999997,0.0
S3,continuous,E,18,15,136,takeoff,319.31042885710815,349.31042885710815,30.0,169.31042885710815
S3,continuous,E,11,15,136,landing,396.836362458893,586.8363624588931,190.00000000000006,0.0
S3,continuous,E,11,16,147,takeoff,160.0,190.0,30.0,0.0
S3,continuous,E,5,16,147,landing,256.06252929106785,446.06252929106785,190.0,0.0
S3,continuous,E,17,17,38,takeoff,170.0,200.0,30.0,0.0
S3,continuous,E,0,17,38,landing,390.0470381296955,580.0470381296955,189.99999999999994,130.0
S3,continuous,E,1,18,13,takeoff,180.0,210.0,30.0,0.0
S3,continuous,E,9,18,13,landing,228.95490423958955,418.95490423958955,190.0,0.0
S3,continuous,E,4,19,101,takeoff,322.4564311455189,352.4564311455189,30.0,132.45643114551888
S3,continuous,E,9,19,101,landing,422.3308298483365,612.3308298483365,190.0,0.0
S3,continuous,E,11,20,9,takeoff,200.0,230.0,30.0,0.0
S3,continuous,E,15,20,9,landing,468.0308517179769,658.0308517179769,190.00000000000006,167.9147346300473
S3,continuous,E,8,21,62,takeoff,210.0,240.0,30.0,0.0
S3,continuous,E,14,21,62,landing,324.59072257144237,514.5907225714424,190.0,32.29251220932815
S3,continuous,E,14,22,118,takeoff,514.5907225714424,544.5907225714424,30.0,294.59072257144237
S3,continuous,E,0,22,118,landing,614.5981974954632,804.5981974954632,190.0,0.0
S3,continuous,E,7,23,48,takeoff,230.0,260.0,30.0,0.0
S3,continuous,E,9,23,48,landing,612.3308298483365,802.3308298483365,190.0,272.22210331033034
S3,continuous,E,14,24,43,takeoff,544.5907225714424,574.5907225714424,30.0,304.59072257144237
S3,continuous,E,3,24,43,landing,611.5629479576996,801.5629479576996,190.0,0.0
S3,continuous,E,14,25,133,takeoff,574.5907225714424,604.5907225714424,30.0,324.59072257144237
S3,continuous,E,16,25,133,landing,656.9704852605307,846.9704852605307,190.0,0.0
S3,continuous,E,19,26,67,takeoff,260.0,290.0,30.0,0.0
S3,continuous,E,18,26,67,landing,360.54980849752815,550.5498084975281,190.0,0.0
S3,continuous,E,16,27,103,takeoff,270.0,300.0,30.0,0.0
S3,continuous,E,12,27,103,landing,432.5824192586072,622.5824192586072,189.99999999999994,76.38214820512536
S3,continuous,E,14,28,49,takeoff,604.5907225714424,634.5907225714424,30.0,324.59072257144237
S3,continuous,E,15,28,49,landing,675.1100202784507,865.1100202784507,190.0,0.0
S3,continuous,E,18,29,21,takeoff,550.5498084975281,580.5498084975281,30.0,260.54980849752815
S3,continuous,E,16,29,21,landing,846.9704852605307,1036.9704852605307,190.0,202.88782035377733
S3,continuous,E,10,30,117,takeoff,323.0879185570095,353.0879185570095,30.0,23.087918557009516
S3,continuous,E,14,30,117,landing,634.5907225714424,824.5907225714424,190.0,217.5755792861106
S3,continuous,E,1,31,78,takeoff,528.6208577142163,558.6208577142163,30.0,218.6208577142163
S3,continuous,E,9,31,78,landing,802.3308298483365,992.3308298483365,190.0,224.75506789453073
S3,continuous,E,10,32,105,takeoff,353.0879185570095,383.0879185570095,30.0,33.087918557009516
S3,continuous,E,11,32,105,landing,586.8363624588931,776.8363624588931,190.0,164.275295862902
S3,continuous,E,14,33,0,takeoff,824.5907225714424,854.5907225714424,30.0,494.59072257144237
S3,continuous,E,3,33,0,landing,891.5629479576996,1081.5629479576996,190.0,0.0
S3,continuous,E,8,34,51,takeoff,340.0,370.0,30.0,0.0
S3,continuous,E,3,34,51,landing,1081.5629479576996,1271.5629479576996,190.0,631.1609985336218
S3,continuous,E,4,35,134,takeoff,352.4564311455189,382.4564311455189,30.0,2.456431145518877
S3,continuous,E,15,35,134,landing,865.1100202784507,1055.1100202784507,190.0,381.7928797553184
S3,continuous,E,13,36,16,takeoff,360.0,390.0,30.0,0.0
S3,continuous,E,9,36,16,landing,992.3308298483365,1182.3308298483366,190.0000000000001,526.7348609182889
S3,continuous,E,4,37,127,takeoff,382.4564311455189,412.4564311455189,30.0,12.456431145518877
S3,continuous,E,7,37,127,landing,477.449903223541,667.449903223541,190.0,0.0
S3,continuous,E,19,38,24,takeoff,380.0,410.0,30.0,0.0
S3,continuous,E,16,38,24,landing,432.4276001129172,622.4276001129172,189.99999999999994,0.0
S3,continuous,E,0,39,60,takeoff,804.5981974954632,834.5981974954632,30.0,174.59819749546318
S3,continuous,E,12,39,60,landing,901.9977536452399,1091.9977536452398,189.9999999999999,0.0
S3,continuous,E,7,40,70,takeoff,400.0,430.0,30.0,0.0
S3,continuous,E,11,40,70,landing,776.8363624588931,966.8363624588931,190.0,246.6804123613622
S3,continuous,E,13,41,136,takeoff,410.0,440.0,30.0,0.0
S3,continuous,E,2,41,136,landing,561.4374408802687,751.4374408802687,190.0,99.14352297488654
S3,continuous,E,13,42,15,takeoff,440.0,470.0,30.0,20.0
S3,continuous,E,19,42,15,landing,471.31630778694836,661.3163077869483,189.99999999999994,0.0
S3,continuous,E,16,43,10,takeoff,622.4276001129172,652.4276001129172,30.0,192.42760011291716
S3,continuous,E,5,43,10,landing,713.8780304728385,903.8780304728385,190.0,0.0
S3,continuous,E,12,44,112,takeoff,622.5824192586072,652.5824192586072,30.0,182.58241925860716
S3,continuous,E,11,44,112,landing,966.8363624588931,1156.836362458893,190.0,269.84881300249253
S3,continuous,E,10,45,143,takeoff,450.0,480.0,30.0,0.0
S3,continuous,E,16,45,143,landing,1036.9704852605307,1226.9704852605307,190.0,479.0223740730255
S3,continuous,E,7,46,106,takeoff,667.449903223541,697.449903223541,30.0,207.449903223541
S3,continuous,E,4,46,106,landing,762.4433753015632,952.4433753015632,190.0,0.0
S3,continuous,E,11,47,3,takeoff,1156.836362458893,1186.836362458893,30.0,686.8363624588931
S3,continuous,E,1,47,3,landing,1205.0246831084592,1395.0246831084592,190.0,0.0
S3,continuous,E,9,48,93,takeoff,1182.3308298483366,1212.3308298483366,30.0,702.3308298483366
S3,continuous,E,5,48,93,landing,1278.9964250879696,1468.9964250879696,190.0,0.0
S3,continuous,E,10,49,75,takeoff,490.0,520.0,30.0,0.0
S3,continuous,E,14,49,75,landing,854.5907225714424,1044.5907225714423,189.9999999999999,250.66349784312013
S3,continuous,E,7,50,11,takeoff,697.449903223541,727.449903223541,30.0,197.449903223541
S3,continuous,E,17,50,11,landing,791.1862328453905,981.1862328453905,190.0,0.0
S3,continuous,E,4,51,41,takeoff,510.0,540.0,30.0,0.0
S3,continuous,E,14,51,41,landing,1044.5907225714423,1234.5907225714423,190.0,375.5611256006481
S3,continuous,E,11,52,126,takeoff,1186.836362458893,1216.836362458893,30.0,666.8363624588931
S3,continuous,E,14,52,126,landing,1237.525904669147,1427.525904669147,190.0,0.0
S3,continuous,E,11,53,26,takeoff,1216.836362458893,1246.836362458893,30.0,686.8363624588931
S3,continuous,E,15,53,26,landing,1296.9524795468226,1486.9524795468226,190.0,0.0
S3,continuous,E,5,54,4,takeoff,540.0,570.0,30.0,0.0
S3,continuous,E,2,54,4,landing,751.4374408802687,941.4374408802687,190.0,147.02393224763694
S3,continuous,E,1,55,146,takeoff,670.0,700.0,30.0,0.0
S3,continuous,E,11,55,146,landing,1246.836362458893,1436.836362458893,190.0,468.68046018093776
S3,continuous,E,1,56,130,takeoff,860.0,890.0,30.0,0.0
S3,continuous,E,11,56,130,landing,1436.836362458893,1626.836362458893,190.0,508.68046018093776
S3,continuous,E,10,57,92,takeoff,570.0,600.0,30.0,0.0
S3,continuous,E,16,57,92,landing,1226.9704852605307,1416.9704852605307,190.0,529.0223740730255
S3,continuous,E,11,58,71,takeoff,1626.836362458893,1656.836362458893,30.0,1046.836362458893
S3,continuous,E,7,58,71,landing,1736.992312556424,1926.992312556424,190.0,0.0
S3,continuous,E,2,59,67,takeoff,941.4374408802687,971.4374408802687,30.0,351.4374408802687
S3,continuous,E,13,59,67,landing,993.7313587856509,1183.7313587856509,190.0,0.0
S3,continuous,E,12,60,113,takeoff,652.5824192586072,682.5824192586072,30.0,52.58241925860716
S3,continuous,E,15,60,113,landing,1055.1100202784507,1245.1100202784507,190.0,244.16659100324694
