aircraft_id,mission_count
0,3
1,3
2,1
3,4
4,3
5,5
6,3
7,4
8,3
9,3
10,1
11,3
12,4
13,2
14,3
15,6
16,1
17,4
18,1
19,5
20,4
21,4
22,1
23,4
24,3
25,4
26,3
27,3
28,5
29,4
30,5
31,0
32,3
33,0
34,7
35,3
36,2
37,3
38,4
39,1
40,2
41,2
42,5
43,1
44,3
45,3
46,0
47,10
48,2
49,5
50,3
51,2
52,4
53,5
54,6
55,2
56,6
57,4
58,3
59,7
60,2
61,5
62,3
63,4
64,1
65,8
66,3
67,1
68,3
69,2
70,2
71,3
72,3
73,6
74,3
75,5
76,6
77,6
78,5
79,4
80,3
81,3
82,2
83,4
84,4
85,3
86,4
87,5
88,3
89,1
90,3
91,5
92,5
93,7
94,5
95,3
96,1
97,5
98,5
99,5
100,5
101,3
102,3
103,6
104,1
105,2
106,4
107,2
108,3
109,5
110,5
111,5
112,2
113,2
114,8
115,3
116,4
117,3
118,3
119,5
120,7
121,2
122,2
123,4
124,1
125,7
126,3
127,2
128,3
129,3
130,2
131,4
132,10
133,7
134,3
135,4
136,4
137,3
138,3
139,6
140,6
141,5
142,4
143,2
144,2
145,2
146,4
147,6
148,3
149,3
150,1
151,2
152,6
153,2
154,4
155,4
156,7
157,1
158,8
159,4
160,2
161,5
162,3
163,3
164,4
165,5
166,4
167,1
168,1
169,4
170,5
171,2
172,3
173,2
174,2
175,3
176,4
177,3
178,7
179,3
180,6
181,1
182,2
183,3
184,2
185,3
186,4
187,2
188,5
189,8
190,6
191,5
192,3
193,7
194,3
195,2
196,4
197,5
198,0
199,8
200,5
201,1
202,3
203,6
204,2
205,6
206,4
207,3
208,4
209,1
210,6
211,6
212,5
213,5
214,1
215,1
216,3
217,5
218,3
219,2
220,2
221,3
222,5
223,6
224,6
225,1
226,3
227,5
228,5
229,3
230,2
231,6
232,3
233,2
234,3
235,4
236,6
237,2
238,5
239,3
240,2
241,6
242,0
243,1
244,1
245,3
246,5
247,3
248,4
249,2
250,3
251,6
252,0
253,0
254,6
255,4
256,3
257,4
258,3
259,7
260,3
261,4
262,1
263,3
264,8
265,3
266,4
267,3
268,3
269,3
270,5
271,3
272,7
273,7
274,4
275,5
276,2
277,2
278,5
279,1
280,3
281,1
282,5
283,1
284,4
285,2
286,4
287,2
288,6
289,2
290,2
291,3
292,5
293,2
294,2
295,5
296,5
297,6
298,5
299,3
