aircraft_id,mission_count
0,15
1,7
2,10
3,14
4,6
5,12
6,14
7,7
8,13
9,7
10,10
11,14
12,7
13,11
14,10
15,14
16,11
17,10
18,8
19,14
20,10
21,14
22,13
23,13
24,13
25,14
26,8
27,8
28,11
29,9
30,11
31,10
32,9
33,11
34,12
35,13
36,10
37,5
38,10
39,12
40,9
41,7
42,8
43,10
44,10
45,15
46,12
47,15
48,12
49,5
50,15
51,8
52,9
53,6
54,5
55,9
56,11
57,16
58,9
59,10
60,14
61,10
62,14
63,15
64,7
65,12
66,11
67,5
68,17
69,10
70,8
71,12
72,11
73,13
74,10
75,9
76,8
77,14
78,17
79,11
80,13
81,16
82,13
83,8
84,11
85,14
86,13
87,12
88,12
89,7
90,10
91,9
92,12
93,16
94,8
95,9
96,13
97,6
98,11
99,8
