aircraft_id,mission_count
0,12
1,11
2,12
3,9
4,8
5,10
6,16
7,10
8,10
9,10
10,11
11,9
12,8
13,11
14,15
15,10
16,13
17,9
18,13
19,9
20,8
21,11
22,10
23,11
24,11
25,12
26,8
27,10
28,8
29,12
30,10
31,12
32,8
33,10
34,10
35,15
36,8
37,9
38,9
39,10
40,9
41,14
42,13
43,12
44,12
45,11
46,9
47,11
48,9
49,11
50,11
51,13
52,13
53,8
54,11
55,9
56,10
57,10
58,7
59,11
60,13
61,11
62,8
63,10
64,11
65,11
66,12
67,10
68,13
69,15
70,11
71,11
72,16
73,10
74,11
75,10
76,11
77,10
78,12
79,11
80,12
81,12
82,12
83,14
84,12
85,12
86,10
87,10
88,11
89,11
90,12
91,13
92,13
93,8
94,8
95,10
96,10
97,11
98,11
99,9
