aircraft_id,mission_count
0,5
1,4
2,3
3,6
4,3
5,3
6,4
7,0
8,5
9,3
10,3
11,5
12,3
13,6
14,5
15,2
16,2
17,6
18,4
19,5
20,5
21,6
22,3
23,4
24,2
25,1
26,0
27,6
28,4
29,2
30,2
31,8
32,2
33,5
34,2
35,0
36,2
37,3
38,2
39,2
40,2
41,6
42,3
43,4
44,5
45,1
46,3
47,5
48,5
49,4
50,5
51,6
52,6
53,4
54,4
55,3
56,4
57,5
58,3
59,2
60,7
61,3
62,3
63,6
64,5
65,2
66,8
67,4
68,6
69,5
70,3
71,3
72,4
73,3
74,2
75,5
76,3
77,4
78,3
79,4
80,7
81,4
82,4
83,6
84,5
85,3
86,3
87,4
88,3
89,1
90,1
91,4
92,4
93,1
94,3
95,5
96,3
97,5
98,2
99,2
100,4
101,3
102,3
103,6
104,3
105,3
106,2
107,3
108,7
109,6
110,1
111,5
112,2
113,3
114,5
115,2
116,1
117,7
118,3
119,3
120,6
121,5
122,2
123,3
124,2
125,5
126,2
127,5
128,1
129,2
130,2
131,3
132,4
133,3
134,5
135,4
136,4
137,3
138,5
139,2
140,3
141,2
142,0
143,3
144,3
145,3
146,4
147,5
148,3
149,4
150,4
151,6
152,1
153,5
154,0
155,1
156,4
157,5
158,3
159,5
160,4
161,3
162,4
163,3
164,2
165,1
166,7
167,1
168,4
169,3
170,4
171,4
172,3
173,0
174,5
175,4
176,6
177,5
178,1
179,4
180,1
181,3
182,7
183,2
184,2
185,3
186,6
187,5
188,1
189,2
190,3
191,6
192,2
193,5
194,4
195,1
196,5
197,6
198,2
199,2
200,5
201,4
202,5
203,4
204,2
205,4
206,5
207,2
208,2
209,3
210,3
211,7
212,2
213,0
214,0
215,4
216,4
217,5
218,6
219,3
220,3
221,3
222,5
223,4
224,4
225,2
226,2
227,6
228,4
229,1
230,3
231,1
232,5
233,4
234,6
235,2
236,5
237,1
238,2
239,4
240,2
241,4
242,4
243,1
244,6
245,0
246,3
247,8
248,3
249,6
250,2
251,8
252,4
253,5
254,3
255,3
256,5
257,6
258,6
259,4
260,3
261,6
262,5
263,3
264,4
265,1
266,5
267,4
268,3
269,5
270,3
271,1
272,5
273,6
274,2
275,1
276,4
277,5
278,6
279,4
280,4
281,6
282,4
283,6
284,6
285,2
286,3
287,1
288,5
289,2
290,4
291,4
292,4
293,1
294,1
295,2
296,6
297,3
298,3
299,6
