aircraft_id,mission_count
0,10
1,13
2,10
3,10
4,9
5,11
6,11
7,9
8,9
9,10
10,12
11,14
12,11
13,9
14,10
15,12
16,11
17,10
18,12
19,9
20,13
21,13
22,14
23,11
24,10
25,11
26,11
27,10
28,13
29,11
30,11
31,12
32,10
33,11
34,8
35,11
36,11
37,11
38,12
39,12
40,10
41,10
42,11
43,12
44,11
45,10
46,10
47,10
48,10
49,12
50,9
51,10
52,10
53,11
54,11
55,9
56,13
57,11
58,12
59,10
60,12
61,12
62,11
63,11
64,12
65,12
66,11
67,11
68,9
69,13
70,11
71,10
72,10
73,10
74,12
75,10
76,10
77,11
78,11
79,10
80,12
81,9
82,11
83,10
84,10
85,11
86,11
87,11
88,12
89,10
90,11
91,11
92,10
93,10
94,10
95,11
96,8
97,10
98,11
99,12
