scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,pad_occupancy_enabled,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S5,continuous,A,300,240.0,66.66666666666667,0.35,1247,40,40,152.4,500ft,False,disabled,1080,229,851,1636,1636,217,265,1853,3485.882643512389,98.76062547846445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1070,10,288,3.75,9,S5_cycle0002_A_seed1200,2,1200,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1310,40,40,152.4,500ft,False,disabled,1080,708,372,91,0,228,286,228,3378.6243778802805,105.4548542396266,0.0,0.0,0.0,0.0,0.0,0,0.054013661687559146,0.6231481481481481,0.07592592592592592,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1073,7,291,3.711340206185567,12,S5_cycle0002_B_seed1201,2,1201,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1294,40,40,152.4,500ft,False,disabled,1080,304,776,1337,1337,141,141,1478,3304.993069714323,101.69681987749065,8.944444444444445,0.0,0.0,0.0,0.0,0,0.0,0.07962962962962963,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1069,11,293,3.6860068259385668,10,S5_cycle0002_C_seed1202,2,1202,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1270,40,40,152.4,500ft,False,disabled,1080,807,273,78,0,153,153,153,3397.6977574719995,119.30376421197505,9.5,0.0,0.0,0.0,0.0,0,0.054919411019639805,0.6425925925925926,0.06666666666666667,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1068,12,294,3.673469387755102,10,S5_cycle0002_D_seed1203,2,1203,D
S5,continuous,E,300,240.0,66.66666666666667,0.35,1299,40,40,152.4,500ft,True,disabled,1080,773,307,44,5,186,262,191,3548.3381166447502,223.9563453984156,153.4583410385681,142.79167437190145,97.42684042233975,240.21851479424134,1350.6904903145396,855,0.020584314483647018,0.7666666666666667,0.03796296296296296,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1042,38,298,3.6241610738255035,9,S5_cycle0002_E_seed1204,2,1204,E
S5,continuous,A,300,240.0,66.66666666666667,0.35,1236,40,40,152.4,500ft,False,disabled,1080,222,858,1440,1440,257,337,1697,3359.217024290694,108.35280961062105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1069,11,290,3.7241379310344827,10,S5_cycle0003_A_seed1300,3,1300,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1186,40,40,152.4,500ft,False,disabled,1080,700,380,51,0,242,315,242,3521.1576384569194,117.36621901522565,0.0,0.0,0.0,0.0,0.0,0,0.028825997356112035,0.5796296296296296,0.04722222222222222,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1069,11,290,3.7241379310344827,9,S5_cycle0003_B_seed1301,3,1301,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1255,40,40,152.4,500ft,False,disabled,1080,388,692,926,926,163,163,1089,3210.400375130318,108.14721528815939,11.055555555555555,0.0,0.0,0.0,0.0,0,0.0,0.08148148148148149,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1067,13,296,3.6486486486486487,9,S5_cycle0003_C_seed1302,3,1302,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1258,40,40,152.4,500ft,False,disabled,1080,812,268,52,0,159,160,159,3257.7308704570714,118.06753920126829,10.61111111111111,0.0,0.0,0.0,0.0,0,0.06675210582799625,0.6231481481481481,0.041666666666666664,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1064,16,290,3.7241379310344827,9,S5_cycle0003_D_seed1303,3,1303,D
S5,continuous,E,300,240.0,66.66666666666667,0.35,1262,40,40,152.4,500ft,True,disabled,1080,805,275,30,2,160,286,162,3509.400269076503,230.86323861618268,156.89935186004175,145.01046297115286,104.9466071124034,249.95707008355558,1063.9279854451488,853,0.0203038088902232,0.7481481481481481,0.025,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1041,39,295,3.6610169491525424,9,S5_cycle0003_E_seed1304,3,1304,E
S5,continuous,A,300,240.0,66.66666666666667,0.35,1253,40,40,152.4,500ft,False,disabled,1080,180,900,1845,1845,226,291,2071,3519.4581518780606,104.99603761780767,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1069,11,283,3.8162544169611308,10,S5_cycle0004_A_seed1400,4,1400,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1288,40,40,152.4,500ft,False,disabled,1080,699,381,34,0,235,297,235,3476.190487554933,121.83147372043575,0.0,0.0,0.0,0.0,0.0,0,0.03591851223447091,0.6064814814814815,0.03148148148148148,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1068,12,296,3.6486486486486487,10,S5_cycle0004_B_seed1401,4,1401,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1287,40,40,152.4,500ft,False,disabled,1080,265,815,1479,1479,130,130,1609,3388.53608013056,100.92794205909392,9.11111111111111,0.0,0.0,0.0,0.0,0,0.0,0.06296296296296296,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1069,11,292,3.6986301369863015,11,S5_cycle0004_C_seed1402,4,1402,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1248,40,40,152.4,500ft,False,disabled,1080,834,246,59,0,136,136,136,3579.9862796251787,117.17483617210624,9.333333333333334,0.0,0.0,0.0,0.0,0,0.029844695761224532,0.6981481481481482,0.04351851851851852,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1068,12,291,3.711340206185567,12,S5_cycle0004_D_seed1403,4,1403,D
S5,continuous,E,300,240.0,66.66666666666667,0.35,1212,40,40,152.4,500ft,True,disabled,1080,752,328,32,0,200,255,200,3787.671150505377,225.43964743399644,158.1429441198349,144.8096107865015,92.29028970700074,237.09990049350256,1400.1546851641642,879,0.02017929522017415,0.812962962962963,0.025,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1039,41,296,3.6486486486486487,8,S5_cycle0004_E_seed1404,4,1404,E
S5,continuous,A,300,240.0,66.66666666666667,0.35,1287,40,40,152.4,500ft,False,disabled,1080,200,880,1475,1475,231,273,1706,3370.1837098498218,96.66235287557429,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1070,10,294,3.673469387755102,11,S5_cycle0005_A_seed1500,5,1500,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1237,40,40,152.4,500ft,False,disabled,1080,693,387,38,0,236,294,236,3299.881373778022,114.43766345996762,0.0,0.0,0.0,0.0,0.0,0,0.018145407791485855,0.6259259259259259,0.032407407407407406,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1069,11,294,3.673469387755102,10,S5_cycle0005_B_seed1501,5,1501,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1282,40,40,152.4,500ft,False,disabled,1080,276,804,1586,1586,119,119,1705,3615.364114302832,105.54239057026201,8.333333333333334,0.0,0.0,0.0,0.0,0,0.0,0.0824074074074074,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1068,12,293,3.6860068259385668,9,S5_cycle0005_C_seed1502,5,1502,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1288,40,40,152.4,500ft,False,disabled,1080,857,223,49,0,124,124,124,3640.9329583471103,116.41845651098758,9.222222222222221,0.0,0.0,0.0,0.0,0,0.032972203845130714,0.7379629629629629,0.046296296296296294,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1067,13,293,3.6860068259385668,9,S5_cycle0005_D_seed1503,5,1503,D
S5,continuous,E,300,240.0,66.66666666666667,0.35,1292,40,40,152.4,500ft,True,disabled,1080,770,310,34,0,187,296,187,3371.884346884965,212.39619663409644,154.0256962616998,146.35902959503312,91.38116997961892,237.74019957465183,1263.6520771550859,858,0.03971754594847657,0.7509259259259259,0.03148148148148148,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1039,41,297,3.6363636363636362,9,S5_cycle0005_E_seed1504,5,1504,E
S5,continuous,A,300,240.0,66.66666666666667,0.35,1270,40,40,152.4,500ft,False,disabled,1080,177,903,1830,1830,220,268,2050,3303.2709775796557,99.22450635134462,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1071,9,295,3.6610169491525424,11,S5_cycle0006_A_seed1600,6,1600,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1260,40,40,152.4,500ft,False,disabled,1080,711,369,54,0,234,316,234,3404.7771796442726,113.31564707112899,0.0,0.0,0.0,0.0,0.0,0,0.029673659615782864,0.5657407407407408,0.05092592592592592,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1070,10,294,3.673469387755102,11,S5_cycle0006_B_seed1601,6,1601,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1245,40,40,152.4,500ft,False,disabled,1080,328,752,1228,1228,138,138,1366,3240.6989396612253,99.21571026582602,10.166666666666666,0.0,0.0,0.0,0.0,0,0.0,0.08148148148148149,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1070,10,295,3.6610169491525424,9,S5_cycle0006_C_seed1602,6,1602,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1255,40,40,152.4,500ft,False,disabled,1080,839,241,60,0,139,139,139,3511.8409656638228,118.99783694589478,12.777777777777779,0.0,0.0,0.0,0.0,0,0.09003176850163944,0.6981481481481482,0.05555555555555555,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1067,13,295,3.6610169491525424,9,S5_cycle0006_D_seed1603,6,1603,D
S5,continuous,E,300,240.0,66.66666666666667,0.35,1220,40,40,152.4,500ft,True,disabled,1080,755,325,22,2,196,238,198,3341.7734230454075,215.07954749158338,151.5658826308821,140.17699374199316,103.55475212890875,243.73174587090185,1180.2794866482163,865,0.02448896404912712,0.7759259259259259,0.020370370370370372,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1039,41,293,3.6860068259385668,9,S5_cycle0006_E_seed1604,6,1604,E
S5,continuous,A,300,240.0,66.66666666666667,0.35,1270,40,40,152.4,500ft,False,disabled,1080,208,872,1699,1699,202,247,1901,3365.003176614535,90.40987491556106,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1070,10,293,3.6860068259385668,9,S5_cycle0007_A_seed1700,7,1700,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1210,40,40,152.4,500ft,False,disabled,1080,605,475,30,0,293,377,293,3714.697279291143,126.43856284974325,0.0,0.0,0.0,0.0,0.0,0,0.026018395332250872,0.6657407407407407,0.022222222222222223,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1065,15,295,3.6610169491525424,10,S5_cycle0007_B_seed1701,7,1701,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1273,40,40,152.4,500ft,False,disabled,1080,253,827,1492,1492,143,143,1635,3453.7078139087994,105.65157466046824,10.61111111111111,0.0,0.0,0.0,0.0,0,0.0,0.07037037037037037,0.0,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1070,10,291,3.711340206185567,8,S5_cycle0007_C_seed1702,7,1702,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1264,40,40,152.4,500ft,False,disabled,1080,825,255,33,0,144,144,144,3733.238663962372,123.12645877351285,12.0,0.0,0.0,0.0,0.0,0,0.017798585749960905,0.6916666666666667,0.03148148148148148,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1066,14,293,3.6860068259385668,10,S5_cycle0007_D_seed1703,7,1703,D
S5,continuous,E,300,240.0,66.66666666666667,0.35,1241,40,40,152.4,500ft,True,disabled,1080,775,305,24,0,183,244,183,3160.698254763292,224.27723335936236,156.5219336116401,145.85526694497335,104.61648615610255,250.47175310107613,968.9529310776525,860,0.03178457598515134,0.7703703703703704,0.022222222222222223,S5,대형 일반 밀도 도시 시나리오,6000,6000,100,20,300,10800,10,1080,1039,41,296,3.6486486486486487,9,S5_cycle0007_E_seed1704,7,1704,E
