aircraft_id,mission_count
0,3
1,4
2,4
3,2
4,3
5,4
6,2
7,2
8,3
9,3
10,3
11,3
12,3
13,4
14,1
15,4
16,2
17,4
18,4
19,4
20,4
21,4
22,1
23,6
24,4
25,5
26,3
27,2
28,3
29,6
30,1
31,4
32,6
33,6
34,2
35,5
36,3
37,4
38,6
39,3
40,6
41,4
42,5
43,4
44,4
45,3
46,5
47,4
48,3
49,4
50,4
51,5
52,4
53,5
54,3
55,5
56,4
57,3
58,3
59,6
60,3
61,3
62,3
63,2
64,6
65,3
66,1
67,6
68,2
69,3
70,6
71,3
72,3
73,2
74,2
75,3
76,2
77,3
78,4
79,3
80,3
81,5
82,2
83,4
84,3
85,3
86,3
87,7
88,4
89,3
90,3
91,3
92,3
93,3
94,4
95,6
96,3
97,4
98,3
99,3
100,3
101,5
102,4
103,3
104,3
105,9
106,2
107,4
108,4
109,4
110,3
111,5
112,4
113,1
114,3
115,4
116,6
117,2
118,5
119,1
120,9
121,4
122,5
123,6
124,5
125,7
126,5
127,1
128,2
129,5
130,5
131,0
132,6
133,6
134,5
135,8
136,2
137,0
138,3
139,2
140,3
141,6
142,5
143,2
144,3
145,6
146,5
147,1
148,3
149,4
150,6
151,2
152,3
153,4
154,3
155,4
156,2
157,4
158,4
159,3
160,5
161,6
162,5
163,3
164,4
165,3
166,5
167,2
168,8
169,3
170,6
171,5
172,1
173,2
174,5
175,4
176,4
177,5
178,3
179,4
180,2
181,4
182,3
183,4
184,5
185,1
186,5
187,6
188,2
189,1
190,5
191,2
192,5
193,1
194,2
195,7
196,4
197,1
198,2
199,1
200,2
201,2
202,4
203,4
204,2
205,7
206,3
207,6
208,3
209,4
210,1
211,5
212,3
213,4
214,4
215,3
216,2
217,2
218,4
219,2
220,3
221,4
222,4
223,5
224,3
225,1
226,4
227,5
228,3
229,4
230,3
231,5
232,4
233,7
234,2
235,7
236,5
237,3
238,5
239,1
240,3
241,4
242,4
243,2
244,4
245,1
246,1
247,6
248,4
249,5
250,3
251,2
252,4
253,5
254,3
255,4
256,4
257,0
258,3
259,2
260,3
261,5
262,4
263,2
264,6
265,5
266,0
267,2
268,5
269,6
270,5
271,2
272,2
273,5
274,1
275,2
276,3
277,4
278,4
279,1
280,2
281,3
282,3
283,3
284,4
285,2
286,3
287,3
288,2
289,2
290,3
291,3
292,3
293,3
294,6
295,5
296,4
297,1
298,5
299,5
