aircraft_id,mission_count
0,8
1,7
2,8
3,8
4,7
5,4
6,5
7,11
8,5
9,6
10,3
11,8
12,5
13,7
14,4
15,6
16,9
17,6
18,5
19,6
20,5
21,11
22,7
23,12
24,7
25,10
26,8
27,4
28,6
29,7
30,11
31,8
32,3
33,8
34,5
35,9
36,12
37,6
38,7
39,7
40,4
41,8
42,5
43,11
44,5
45,7
46,7
47,4
48,12
49,8
50,7
51,3
52,9
53,6
54,5
55,8
56,7
57,10
58,5
59,13
60,4
61,8
62,11
63,4
64,5
65,9
66,4
67,9
68,11
69,7
70,5
71,7
72,9
73,10
74,8
75,9
76,11
77,4
78,6
79,7
80,5
81,11
82,6
83,7
84,5
85,6
86,10
87,7
88,7
89,11
90,6
91,6
92,7
93,7
94,5
95,6
96,4
97,12
98,8
99,9
100,7
101,7
102,4
103,4
104,7
105,4
106,7
107,6
108,5
109,8
110,6
111,7
112,5
113,7
114,9
115,6
116,6
117,6
118,6
119,3
120,12
121,8
122,9
123,5
124,7
125,10
126,9
127,9
128,6
129,7
130,12
131,10
132,5
133,8
134,4
135,10
136,7
137,10
138,7
139,8
140,11
141,8
142,9
143,6
144,8
145,7
146,10
147,4
148,11
149,5
