scenario_id,sweep,model,aircraft_count,speed_kmh,speed_mps,building_density,building_count,vertiport_count,actual_vertiport_count,safety_distance_m,safety_label,weather,total_flights,success_flights,failed_flights,building_risk_count,building_collision_count,aircraft_collision_count,aircraft_conflict_sample_count,collision_risk_count,avg_flight_distance_m,avg_flight_time_s,avg_delay_s,avg_takeoff_pad_delay_s,avg_landing_pad_delay_s,avg_pad_delay_s,max_pad_delay_s,pad_wait_flight_count,avg_detour_distance_m,avg_altitude_changes,avg_path_changes,scenario_name,description,map_width,map_height,grid_size,road_width,fleet_size,duration_s,mission_interval_s,generated_missions,completed_within_duration,completed_after_duration,active_vehicle_count,avg_missions_per_active_vehicle,max_missions_per_vehicle,run_id,cycle,run_seed,wallclock_model
S5,continuous,C,300,240.0,66.66666666666667,0.35,1294,40,40,152.4,500ft,disabled,1080,394,686,1004,1004,171,368,1175,3343.070545443958,217.9318137924123,171.2436272702226,160.46584949244487,106.58963550146517,267.0554849939099,1471.5776037521318,880,0.0,0.2916666666666667,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1033,47,295,3.6610169491525424,8,S5_cycle0002_C_seed1202,2,1202,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1270,40,40,152.4,500ft,disabled,1080,775,305,70,0,180,212,180,3433.6694385035494,221.09625211003672,155.77427440777242,146.3853855188837,93.53508339011897,239.92046890900252,1237.1188331941485,868,0.04371504025699067,0.725925925925926,0.05648148148148148,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1036,44,291,3.711340206185567,9,S5_cycle0002_D_seed1203,2,1203,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1236,40,40,152.4,500ft,disabled,1080,142,938,1468,1468,675,2631,2143,3353.9271135131075,218.5944858312705,148.66179406644864,148.66179406644864,110.59733730959712,259.2591313760458,1272.063248548453,889,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1043,37,294,3.673469387755102,8,S5_cycle0003_A_seed1300,3,1300,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1186,40,40,152.4,500ft,disabled,1080,497,583,48,0,555,1642,555,3570.4937836289564,231.3940898373782,131.58990381693033,131.58990381693033,113.09076763192884,244.68067144885867,1278.1669778879877,871,0.015164455224195055,0.6064814814814815,0.04259259259259259,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1043,37,296,3.6486486486486487,8,S5_cycle0003_B_seed1301,3,1301,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1255,40,40,152.4,500ft,disabled,1080,503,577,640,640,186,232,826,3238.756525760577,223.99548982952624,169.43343895330622,161.04455006441722,105.96357351070442,267.0081235751218,1093.993591221737,887,0.0,0.32037037037037036,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1044,36,293,3.6860068259385668,12,S5_cycle0003_C_seed1302,3,1302,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1258,40,40,152.4,500ft,disabled,1080,724,356,55,9,221,313,230,3319.9557075964854,229.77160851249937,178.55550820489628,163.6110637604518,101.61824437990514,265.2293081403568,1064.1176793706481,897,0.04812292334224927,0.7379629629629629,0.046296296296296294,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1033,47,295,3.6610169491525424,9,S5_cycle0003_D_seed1303,3,1303,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1253,40,40,152.4,500ft,disabled,1080,115,965,1857,1857,695,2913,2552,3516.741729949908,221.70652841413852,129.26411899454166,129.26411899454166,116.51510275653901,245.779221751081,1081.621456927327,881,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1044,36,297,3.6363636363636362,8,S5_cycle0004_A_seed1400,4,1400,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1288,40,40,152.4,500ft,disabled,1080,484,596,43,0,623,2118,623,3451.7011680357123,246.06286644467005,137.84697131530353,137.84697131530353,125.03524545211468,262.88221676741773,1272.9392155740406,885,0.048974403263967285,0.6,0.03611111111111111,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1047,33,297,3.6363636363636362,8,S5_cycle0004_B_seed1401,4,1401,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1287,40,40,152.4,500ft,disabled,1080,402,678,1055,1055,153,291,1208,3421.475831453568,228.45092476516194,161.5962088632712,153.04065330771562,114.90812087116642,267.9487741788826,1414.8012992948807,870,0.0,0.33055555555555555,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1040,40,294,3.673469387755102,8,S5_cycle0004_C_seed1402,4,1402,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1248,40,40,152.4,500ft,disabled,1080,764,316,42,4,197,351,201,3644.503793080643,238.54320703651527,170.2752741280707,156.9419407947374,108.17509692072338,265.1170377154607,1281.042659460436,878,0.04605172305704825,0.7814814814814814,0.032407407407407406,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1038,42,296,3.6486486486486487,9,S5_cycle0004_D_seed1403,4,1403,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1287,40,40,152.4,500ft,disabled,1080,119,961,1525,1525,776,4148,2301,3408.819137482255,219.37253042928714,144.72111753850493,144.72111753850493,122.30231835186714,267.023435890372,1323.5575949867762,867,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1048,32,293,3.6860068259385668,8,S5_cycle0005_A_seed1500,5,1500,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1237,40,40,152.4,500ft,disabled,1080,459,621,39,0,681,2249,681,3297.617814340382,245.35413597905762,155.53537237490494,155.53537237490494,130.15681792091974,285.6921902958248,1223.606657281286,891,0.022383792856696883,0.6453703703703704,0.03333333333333333,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1035,45,298,3.6241610738255035,9,S5_cycle0005_B_seed1501,5,1501,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1282,40,40,152.4,500ft,disabled,1080,378,702,1293,1293,137,176,1430,3676.000119275297,213.25841828998242,140.7801812865536,135.8357368421092,98.85079343459347,234.68653027670263,1100.2980523439664,854,0.0,0.2777777777777778,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1041,39,298,3.6241610738255035,8,S5_cycle0005_C_seed1502,5,1502,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1288,40,40,152.4,500ft,disabled,1080,826,254,49,0,154,303,154,3654.0400433356504,232.084200996194,158.71057435812986,148.93279658035215,105.99648377722978,254.92928035758166,1051.309850759225,854,0.03898703040399259,0.8009259259259259,0.049074074074074076,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1035,45,295,3.6610169491525424,9,S5_cycle0005_D_seed1503,5,1503,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1270,40,40,152.4,500ft,disabled,1080,102,978,1928,1928,760,4012,2688,3343.815764735712,219.56827346361655,133.98789635148378,133.98789635148378,119.28431332934426,253.27220968082838,1458.3628774075587,883,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1041,39,297,3.6363636363636362,9,S5_cycle0006_A_seed1600,6,1600,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1260,40,40,152.4,500ft,disabled,1080,536,544,53,0,536,2016,536,3391.3883503893853,226.74694721879013,130.5409812101589,130.5409812101589,112.98451148415667,243.5254926943162,1236.8951971076167,853,0.02145908702317393,0.5777777777777777,0.04722222222222222,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1043,37,295,3.6610169491525424,8,S5_cycle0006_B_seed1601,6,1601,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1245,40,40,152.4,500ft,disabled,1080,398,682,905,905,183,258,1088,3280.3805077235406,225.8358760584994,161.97788704044618,153.03344259600163,113.8136861468752,266.84712874287646,1059.2873286414651,876,0.0,0.3277777777777778,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1039,41,294,3.673469387755102,9,S5_cycle0006_C_seed1602,6,1602,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1255,40,40,152.4,500ft,disabled,1080,777,303,55,7,180,267,187,3645.2721305372174,232.7464512140819,166.81915458946307,153.9858212561296,103.7217360913168,257.7075573474464,949.623380381734,872,0.14127265973832823,0.7805555555555556,0.04722222222222222,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1037,43,296,3.6486486486486487,10,S5_cycle0006_D_seed1603,6,1603,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1270,40,40,152.4,500ft,disabled,1080,155,925,1669,1669,618,2719,2287,3370.7293836412587,192.34412762187824,131.9875061098061,131.9875061098061,102.35900908196272,234.34651519176862,1085.008680444269,868,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1041,39,297,3.6363636363636362,8,S5_cycle0007_A_seed1700,7,1700,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1210,40,40,152.4,500ft,disabled,1080,421,659,41,0,807,3083,807,3649.876940126859,263.8978233709236,146.37597616212204,146.37597616212204,139.19587927951915,285.5718554416411,1365.7252571720655,881,0.0518460471694305,0.6212962962962963,0.03333333333333333,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1036,44,293,3.6860068259385668,11,S5_cycle0007_B_seed1701,7,1701,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1273,40,40,152.4,500ft,disabled,1080,381,699,1111,1111,167,185,1278,3523.9154912277295,223.87916212113686,156.5767047738912,149.5211492183356,107.60210637882477,257.12325559716,1197.7703441567119,866,0.0,0.32222222222222224,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1043,37,296,3.6486486486486487,9,S5_cycle0007_C_seed1702,7,1702,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1264,40,40,152.4,500ft,disabled,1080,763,317,39,6,197,337,203,3781.824939006926,236.7490031612948,172.8890858450514,160.27797473394023,104.24537654436398,264.5233512783041,1174.908147181426,877,0.01645447402174501,0.7685185185185185,0.03333333333333333,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1041,39,295,3.6610169491525424,9,S5_cycle0007_D_seed1703,7,1703,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1244,40,40,152.4,500ft,disabled,1080,119,961,1485,1485,692,2583,2177,3581.1335617754758,212.88242741708711,133.6461784538981,133.6461784538981,111.84557730541333,245.49175575931145,1068.8944124828377,864,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1042,38,296,3.6486486486486487,9,S5_cycle0008_A_seed1800,8,1800,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1239,40,40,152.4,500ft,disabled,1080,461,619,85,0,664,2563,664,3671.1339051126492,242.16715718825765,151.0826514890923,151.0826514890923,125.22079395179128,276.30344544088337,1350.5087881925338,879,0.055307571036877126,0.6518518518518519,0.07962962962962963,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1044,36,293,3.6860068259385668,8,S5_cycle0008_B_seed1801,8,1801,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1247,40,40,152.4,500ft,disabled,1080,398,682,1102,1102,136,210,1238,3495.4377447941397,205.86446618193614,147.34074426091058,139.39629981646613,95.61160888919163,235.0079087056576,1271.2698952193605,850,0.0,0.28888888888888886,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1040,40,294,3.673469387755102,9,S5_cycle0008_C_seed1802,8,1802,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1281,40,40,152.4,500ft,disabled,1080,806,274,32,11,157,189,168,3607.6254714703246,226.64985088495007,155.87396034278842,143.92951589834396,94.70680551012751,238.63632140847142,1326.2628975184743,865,0.018169690621075187,0.7916666666666666,0.026851851851851852,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1043,37,296,3.6486486486486487,9,S5_cycle0008_D_seed1803,8,1803,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1247,40,40,152.4,500ft,disabled,1080,90,990,1918,1918,830,3674,2748,3590.55866214041,232.2307139344763,146.21980485892342,146.21980485892342,125.83563371230544,272.0554385712286,1328.0471297115064,880,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1045,35,294,3.673469387755102,9,S5_cycle0009_A_seed1900,9,1900,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1246,40,40,152.4,500ft,disabled,1080,491,589,63,0,608,2347,608,3321.7945598171473,231.18988715405845,137.7216133954111,137.7216133954111,124.08753954078843,261.80915293619927,1322.2847202650873,859,0.05372546389061052,0.6166666666666667,0.058333333333333334,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1042,38,295,3.6610169491525424,9,S5_cycle0009_B_seed1901,9,1901,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1313,40,40,152.4,500ft,disabled,1080,438,642,916,916,157,193,1073,3622.110200791402,221.25216537175032,161.37387844887894,153.92943400443448,101.96425594019166,255.8936899446262,990.6357478251048,872,0.0,0.3138888888888889,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1045,35,297,3.6363636363636362,10,S5_cycle0009_C_seed1902,9,1902,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1286,40,40,152.4,500ft,disabled,1080,703,377,44,6,250,563,256,3642.5559221663266,245.03878880656384,171.30309132921548,156.9142024403266,111.07392768970544,267.988130130032,1264.0437673616343,862,0.024106517222688768,0.7787037037037037,0.03333333333333333,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1042,38,295,3.6610169491525424,9,S5_cycle0009_D_seed1903,9,1903,D
S5,continuous,A,300,240.0,66.66666666666667,0.35,1278,40,40,152.4,500ft,disabled,1080,113,967,1570,1570,927,4235,2497,3463.383378720149,243.96763451046658,160.7424048985843,160.7424048985843,140.00752180631062,300.7499267048947,1162.3943819703923,886,0.0,0.0,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1040,40,297,3.6363636363636362,11,S5_cycle0010_A_seed2000,10,2000,A
S5,continuous,B,300,240.0,66.66666666666667,0.35,1298,40,40,152.4,500ft,disabled,1080,449,631,69,0,708,2432,708,3495.133468541263,242.20001347813655,142.26823068347454,142.26823068347454,127.51837828341912,269.7866089668938,1200.2520407313878,881,0.059658132484810375,0.675,0.06296296296296296,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1039,41,293,3.6860068259385668,10,S5_cycle0010_B_seed2001,10,2001,B
S5,continuous,C,300,240.0,66.66666666666667,0.35,1310,40,40,152.4,500ft,disabled,1080,344,736,1262,1262,165,238,1427,3628.0916779591143,220.07816890644258,166.654655985541,157.21021154109667,106.28836813296223,263.49857967405933,1276.531733698269,859,0.0,0.29814814814814816,0.0,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1036,44,296,3.6486486486486487,9,S5_cycle0010_C_seed2002,10,2002,C
S5,continuous,D,300,240.0,66.66666666666667,0.35,1331,40,40,152.4,500ft,disabled,1080,800,280,42,5,166,290,171,3268.902959270002,231.00510876337268,157.5599058387691,146.1154613943245,103.72592697511905,249.84138836944368,1120.6220263468895,861,0.015812487479810025,0.7564814814814815,0.03611111111111111,S5,"6000m 문헌 기반 대형 도시, 2시간 누적 운항",6000,6000,100,20,300,10800,10,1080,1033,47,294,3.673469387755102,8,S5_cycle0010_D_seed2003,10,2003,D
