aircraft_id,mission_count
0,7
1,5
2,5
3,5
4,9
5,4
6,4
7,5
8,4
9,2
10,5
11,2
12,5
13,7
14,8
15,6
16,6
17,5
18,6
19,8
20,6
21,6
22,3
23,5
24,6
25,5
26,7
27,3
28,7
29,7
30,9
31,5
32,7
33,5
34,4
35,5
36,7
37,7
38,5
39,6
40,5
41,5
42,6
43,3
44,4
45,7
46,8
47,4
48,6
49,7
50,3
51,9
52,5
53,6
54,9
55,5
56,5
57,5
58,8
59,7
60,4
61,10
62,6
63,3
64,7
65,6
66,4
67,4
68,7
69,5
70,4
71,7
72,7
73,1
74,3
75,7
76,6
77,5
78,10
79,8
80,6
81,4
82,3
83,2
84,6
85,4
86,4
87,2
88,6
89,3
90,4
91,7
92,7
93,5
94,4
95,4
96,6
97,5
98,7
99,6
100,6
101,7
102,5
103,4
104,4
105,4
106,4
107,6
108,4
109,6
110,4
111,5
112,5
113,3
114,6
115,6
116,6
117,3
118,5
119,7
120,4
121,5
122,6
123,6
124,8
125,3
126,5
127,4
128,5
129,4
130,9
131,5
132,10
133,5
134,7
135,7
136,4
137,4
138,7
139,3
140,6
141,5
142,10
143,4
144,6
145,5
146,6
147,4
148,7
149,6
150,5
151,4
152,6
153,3
154,6
155,5
156,1
157,4
158,4
159,6
160,6
161,6
162,8
163,7
164,8
165,5
166,7
167,2
168,7
169,7
170,8
171,3
172,6
173,4
174,5
175,3
176,8
177,6
178,4
179,3
180,8
181,5
182,5
183,6
184,5
185,6
186,8
187,2
188,6
189,5
190,8
191,6
192,8
193,4
194,6
195,5
196,2
197,2
198,3
199,4
