aircraft_id,mission_count
0,10
1,7
2,6
3,8
4,8
5,4
6,2
7,8
8,3
9,6
10,9
11,3
12,2
13,6
14,7
15,2
16,6
17,7
18,5
19,4
20,5
21,4
22,3
23,5
24,3
25,3
26,2
27,5
28,5
29,3
30,6
31,9
32,5
33,5
34,6
35,7
36,6
37,7
38,4
39,5
40,6
41,5
42,3
43,10
44,6
45,3
46,8
47,4
48,6
49,1
50,12
51,7
52,3
53,5
54,9
55,7
56,1
57,14
58,7
59,6
60,13
61,5
62,5
63,6
64,8
65,7
66,7
67,7
68,2
69,2
70,8
71,8
72,6
73,3
74,6
75,6
76,7
77,2
78,3
79,10
80,2
81,5
82,6
83,5
84,3
85,11
86,5
87,5
88,5
89,3
90,2
91,7
92,6
93,3
94,6
95,5
96,4
97,6
98,6
99,2
100,10
101,3
102,5
103,1
104,6
105,6
106,7
107,5
108,7
109,4
110,4
111,9
112,6
113,2
114,9
115,4
116,5
117,3
118,5
119,6
120,6
121,6
122,4
123,7
124,6
125,5
126,3
127,9
128,6
129,5
130,6
131,8
132,9
133,5
134,5
135,1
136,9
137,5
138,10
139,5
140,5
141,3
142,8
143,4
144,4
145,7
146,6
147,6
148,2
149,6
150,7
151,7
152,6
153,2
154,5
155,6
156,3
157,2
158,5
159,5
160,1
161,0
162,2
163,2
164,3
165,3
166,5
167,8
168,4
169,9
170,5
171,4
172,3
173,9
174,9
175,1
176,5
177,6
178,8
179,4
180,9
181,8
182,5
183,6
184,5
185,6
186,4
187,9
188,2
189,7
190,3
191,9
192,6
193,3
194,3
195,10
196,3
197,2
198,6
199,5
