aircraft_id,mission_count
0,14
1,7
2,5
3,7
4,7
5,8
6,11
7,3
8,7
9,7
10,2
11,6
12,9
13,8
14,8
15,8
16,6
17,5
18,4
19,8
20,6
21,9
22,6
23,4
24,8
25,4
26,4
27,7
28,10
29,8
30,9
31,6
32,5
33,8
34,8
35,6
36,6
37,6
38,2
39,9
40,9
41,10
42,4
43,8
44,9
45,6
46,9
47,7
48,11
49,3
50,9
51,7
52,9
53,5
54,4
55,11
56,9
57,7
58,4
59,12
60,4
61,8
62,10
63,2
64,11
65,14
66,5
67,12
68,9
69,10
70,9
71,6
72,7
73,4
74,6
75,6
76,1
77,9
78,7
79,9
80,6
81,0
82,9
83,7
84,8
85,5
86,10
87,8
88,10
89,5
90,7
91,8
92,14
93,5
94,13
95,5
96,8
97,13
98,9
99,7
100,8
101,6
102,7
103,15
104,5
105,5
106,10
107,5
108,11
109,6
110,6
111,6
112,3
113,10
114,7
115,9
116,5
117,2
118,6
119,7
120,7
121,8
122,9
123,8
124,8
125,9
126,8
127,8
128,6
129,10
130,5
131,10
132,8
133,5
134,10
135,4
136,6
137,2
138,10
139,7
140,8
141,5
142,5
143,5
144,4
145,7
146,8
147,7
148,7
149,7
